run,TP.c,TP.q,TP.lyg,TP.death.other,TP.death.stroke,TP.death.bleed,TP.stroke.dep,TP.stroke.indep,TP.bleed.ich,TP.bleed.nich,TP.count.p.dep,TP.count.p.indep,TP.count.p.ich,TP.count.p.nich,FN.c,FN.q,FN.lyg,FN.death.other,FN.death.stroke,FN.death.bleed,FN.stroke.dep,FN.stroke.indep,FN.bleed.ich,FN.bleed.nich,FN.count.p.dep,FN.count.p.indep,FN.count.p.ich,FN.count.p.nich,TN.c,TN.q,TN.lyg,TN.death.other,TN.death.stroke,TN.death.bleed,TN.stroke.dep,TN.stroke.indep,TN.bleed.ich,TN.bleed.nich,TN.count.p.dep,TN.count.p.indep,TN.count.p.ich,TN.count.p.nich,FP.c,FP.q,FP.lyg,FP.death.other,FP.death.stroke,FP.death.bleed,FP.stroke.dep,FP.stroke.indep,FP.bleed.ich,FP.bleed.nich,FP.count.p.dep,FP.count.p.indep,FP.count.p.ich,FP.count.p.nich
222,16027.62304,12.12731,25.63185,0.711,0.2418,0.0472,0.2608,0.4756,0.0496,0.453,0.1606,0.334,0.0496,0.453,13395.62524,10.57123,23.63415,0.6428,0.33,0.0272,0.3502,0.6538,0.025,0.2326,0.226,0.491,0.025,0.2326,1829.92546,14.01482,29.59983,0.9076,0.0864,0.006,0.0824,0.1882,0.0066,0.0546,0.066,0.1638,0.0066,0.0546,3429.18177,13.85306,28.80991,0.8952,0.0554,0.0494,0.0566,0.1252,0.0518,0.4732,0.0408,0.0982,0.0518,0.4732
223,17029.00813,11.86681,24.97897,0.6892,0.2338,0.077,0.276,0.4072,0.0542,0.4256,0.1754,0.2946,0.0542,0.4256,11279.94493,10.48478,23.37246,0.626,0.3322,0.0418,0.366,0.5928,0.0268,0.2168,0.2442,0.4582,0.0268,0.2168,1217.95274,13.93433,29.43308,0.8992,0.091,0.0098,0.0948,0.1756,0.008,0.0542,0.0776,0.1542,0.008,0.0542,4380.44612,13.55246,28.06478,0.8644,0.0546,0.081,0.0612,0.1112,0.0564,0.445,0.0436,0.0892,0.0564,0.445
224,13887.50689,11.83534,24.86291,0.6814,0.2354,0.0832,0.2522,0.4504,0.0374,0.4012,0.1572,0.3296,0.0374,0.4012,11508.55514,10.56648,23.32915,0.6258,0.3264,0.0478,0.331,0.6378,0.0186,0.2136,0.2214,0.4828,0.0186,0.2136,1603.20898,13.96689,29.43155,0.8912,0.0944,0.0144,0.0882,0.197,0.0056,0.0588,0.0704,0.1686,0.0056,0.0588,3694.52978,13.57912,28.03808,0.8468,0.0636,0.0896,0.0648,0.1282,0.0406,0.4302,0.0456,0.098,0.0406,0.4302
225,16362.84301,11.55106,24.71967,0.6662,0.2834,0.0504,0.3652,0.5182,0.0362,0.409,0.222,0.362,0.0362,0.409,13470.04294,10.32611,23.10112,0.6156,0.3538,0.0306,0.4438,0.6538,0.0212,0.2312,0.2752,0.4666,0.0212,0.2312,1814.92371,13.88763,29.37032,0.898,0.0942,0.0078,0.1084,0.1896,0.0076,0.0638,0.0828,0.161,0.0076,0.0638,3888.22482,13.74779,28.66181,0.8754,0.0682,0.0564,0.0824,0.137,0.0406,0.4532,0.058,0.1102,0.0406,0.4532
226,13643.0333,11.96333,25.38272,0.701,0.2452,0.0538,0.2658,0.5082,0.0394,0.4154,0.165,0.3514,0.0394,0.4154,11750.19484,10.65969,23.64628,0.6418,0.3274,0.0308,0.3394,0.6856,0.0224,0.2212,0.2218,0.4928,0.0224,0.2212,1373.83035,13.9365,29.45938,0.9008,0.0918,0.0074,0.089,0.2046,0.0066,0.0546,0.0692,0.1732,0.0066,0.0546,4312.80162,13.66235,28.31105,0.8786,0.0626,0.0588,0.062,0.1418,0.0434,0.4516,0.0466,0.111,0.0434,0.4516
227,17019.63251,11.92234,25.03619,0.675,0.253,0.072,0.2542,0.4822,0.0302,0.4588,0.1566,0.3382,0.0302,0.4588,12898.23694,10.49626,23.09536,0.6138,0.3462,0.04,0.326,0.6632,0.017,0.2458,0.2118,0.4912,0.017,0.2458,1482.37254,13.89627,29.38171,0.8884,0.0998,0.0118,0.0864,0.2082,0.007,0.0712,0.0702,0.177,0.007,0.0712,3863.00753,13.564,27.97044,0.8564,0.066,0.0776,0.0604,0.1342,0.0318,0.4904,0.044,0.1058,0.0318,0.4904
228,15372.51811,11.80298,24.91004,0.6782,0.2686,0.0532,0.2316,0.554,0.0356,0.4072,0.1432,0.3786,0.0356,0.4072,12318.5648,10.46934,22.99003,0.6136,0.3558,0.0306,0.3038,0.7298,0.0206,0.2178,0.1934,0.5114,0.0206,0.2178,1250.19597,13.94535,29.41441,0.8964,0.0964,0.0072,0.0734,0.2122,0.0056,0.0506,0.056,0.1776,0.0056,0.0506,3134.27317,13.6561,28.28339,0.8798,0.0612,0.059,0.046,0.1406,0.0392,0.4466,0.0346,0.1134,0.0392,0.4466
229,18019.56656,11.87275,25.11446,0.6882,0.2502,0.0616,0.2864,0.4518,0.0746,0.4424,0.1762,0.3302,0.0746,0.4424,13297.47936,10.50714,23.33085,0.6268,0.3396,0.0336,0.365,0.6216,0.0382,0.2298,0.2408,0.4708,0.0382,0.2298,1084.60045,13.93752,29.42313,0.9036,0.0878,0.0086,0.0924,0.1748,0.0114,0.0584,0.0734,0.1502,0.0114,0.0584,3501.03688,13.56909,28.05701,0.879,0.0554,0.0656,0.0588,0.1206,0.0768,0.4714,0.0442,0.0966,0.0768,0.4714
230,18992.96385,11.66923,24.42919,0.6458,0.2754,0.0788,0.289,0.4482,0.0388,0.4968,0.1788,0.322,0.0388,0.4968,13616.92943,10.24445,22.53187,0.5846,0.3716,0.0438,0.3654,0.6112,0.0218,0.2574,0.2372,0.4576,0.0218,0.2574,1734.09866,13.88727,29.33235,0.8852,0.103,0.0118,0.0948,0.1826,0.0086,0.0684,0.0746,0.1574,0.0086,0.0684,5453.52582,13.46063,27.72935,0.8426,0.0708,0.0866,0.0706,0.1266,0.0438,0.5346,0.0488,0.0992,0.0438,0.5346
231,15796.57235,11.71664,24.795,0.6738,0.2544,0.0718,0.274,0.486,0.0498,0.4202,0.1738,0.3428,0.0498,0.4202,12453.89847,10.40024,23.03177,0.6176,0.343,0.0394,0.3598,0.6508,0.0268,0.2204,0.2326,0.483,0.0268,0.2204,1227.75161,13.91469,29.41987,0.8968,0.0936,0.0096,0.09,0.1926,0.0082,0.0546,0.0722,0.1616,0.0082,0.0546,4143.28968,13.46866,27.8162,0.8602,0.0628,0.077,0.061,0.1314,0.0544,0.4498,0.045,0.104,0.0544,0.4498
232,13110.91758,12.03695,25.54439,0.7198,0.2332,0.047,0.2976,0.4334,0.0412,0.4084,0.1856,0.3162,0.0412,0.4084,11427.64984,10.5681,23.82603,0.6472,0.3236,0.0292,0.3896,0.6228,0.0232,0.2276,0.2564,0.4744,0.0232,0.2276,1050.35434,13.91665,29.44563,0.9006,0.0912,0.0082,0.103,0.1868,0.0082,0.0634,0.0828,0.1592,0.0082,0.0634,1857.49446,13.82221,28.73014,0.888,0.0606,0.0514,0.0744,0.1218,0.0436,0.4378,0.0528,0.0986,0.0436,0.4378
233,20270.53527,11.62386,24.73247,0.6632,0.2882,0.0486,0.2952,0.5848,0.0554,0.4372,0.1774,0.387,0.0554,0.4372,14600.18903,10.39284,22.99135,0.6184,0.352,0.0296,0.3566,0.716,0.0306,0.2428,0.2202,0.4994,0.0306,0.2428,734.03779,13.891,29.32181,0.8914,0.101,0.0076,0.089,0.2218,0.0112,0.0632,0.0674,0.183,0.0112,0.0632,6241.26776,13.64348,28.40692,0.8718,0.0746,0.0536,0.0724,0.1586,0.062,0.4838,0.049,0.12,0.062,0.4838
234,13953.74489,11.8329,25.01849,0.685,0.2534,0.0616,0.2824,0.4516,0.0482,0.3682,0.1764,0.326,0.0482,0.3682,12009.82244,10.39933,23.15509,0.6132,0.3522,0.0346,0.378,0.6234,0.0276,0.1978,0.2402,0.4646,0.0276,0.1978,593.45948,13.94478,29.4294,0.898,0.0924,0.0096,0.0924,0.1798,0.0088,0.0544,0.073,0.155,0.0088,0.0544,4331.78207,13.70565,28.45765,0.8736,0.059,0.0674,0.0612,0.1186,0.0536,0.4046,0.0442,0.0942,0.0536,0.4046
235,15832.00616,11.45376,24.14829,0.6464,0.2608,0.0928,0.2884,0.493,0.0386,0.4136,0.1834,0.3528,0.0386,0.4136,13378.28482,10.47256,23.14168,0.6076,0.3408,0.0516,0.3778,0.6424,0.0192,0.2188,0.2406,0.4646,0.0192,0.2188,1293.0774,13.88402,29.27928,0.8872,0.0966,0.0162,0.1,0.194,0.006,0.0602,0.0786,0.1638,0.006,0.0602,5398.93378,13.34924,27.54366,0.8292,0.0686,0.1022,0.0746,0.1364,0.0416,0.4574,0.0526,0.1104,0.0416,0.4574
236,16781.71936,11.72562,24.74417,0.6738,0.237,0.0892,0.2716,0.4634,0.0524,0.3696,0.1748,0.3328,0.0524,0.3696,13643.15692,10.53072,23.39143,0.623,0.3268,0.0502,0.3716,0.6408,0.0268,0.1962,0.2406,0.475,0.0268,0.1962,818.73063,14.01818,29.52797,0.904,0.084,0.012,0.092,0.1788,0.0066,0.0468,0.0726,0.1558,0.0066,0.0468,4171.33405,13.46176,27.84276,0.8532,0.051,0.0958,0.0628,0.1128,0.056,0.3966,0.043,0.0896,0.056,0.3966
237,16540.41271,12.09221,25.6434,0.7034,0.232,0.0646,0.2654,0.422,0.0536,0.4242,0.1726,0.303,0.0536,0.4242,12799.15956,10.58143,23.53062,0.6396,0.3256,0.0348,0.3628,0.5984,0.0292,0.2202,0.2398,0.4524,0.0292,0.2202,1281.75534,13.93208,29.46556,0.8996,0.091,0.0094,0.0944,0.1818,0.0106,0.0592,0.0766,0.1574,0.0106,0.0592,4723.84455,13.62428,28.22523,0.8754,0.0558,0.0688,0.06,0.1198,0.0582,0.4522,0.0452,0.0952,0.0582,0.4522
238,15234.22289,11.78029,24.93145,0.6792,0.254,0.0668,0.288,0.503,0.0364,0.4114,0.1752,0.3568,0.0364,0.4114,12763.43111,10.55251,23.35777,0.629,0.3342,0.0368,0.371,0.6692,0.0214,0.2126,0.237,0.483,0.0214,0.2126,1608.63248,14.01375,29.52188,0.905,0.0862,0.0088,0.0876,0.1884,0.0062,0.05,0.0684,0.1568,0.0062,0.05,3010.00781,13.62766,28.1593,0.869,0.0586,0.0724,0.0632,0.1272,0.0402,0.4466,0.044,0.097,0.0402,0.4466
239,14524.34875,11.96849,25.31833,0.6922,0.2418,0.066,0.263,0.531,0.0366,0.4422,0.1598,0.3676,0.0366,0.4422,11639.63375,10.74925,23.85987,0.6416,0.3168,0.0416,0.3346,0.7128,0.0218,0.2596,0.2194,0.51,0.0218,0.2596,1693.30434,13.93459,29.4911,0.901,0.0882,0.0108,0.085,0.207,0.0084,0.069,0.0644,0.1736,0.0084,0.069,2567.97928,13.6806,28.2949,0.8708,0.0576,0.0716,0.056,0.137,0.0392,0.4808,0.0416,0.104,0.0392,0.4808
240,17114.19943,11.56908,24.36479,0.653,0.2932,0.0538,0.285,0.5014,0.0524,0.4332,0.1766,0.3576,0.0524,0.4332,12314.36511,10.3334,22.69778,0.6008,0.37,0.0292,0.354,0.638,0.0278,0.2182,0.2292,0.4576,0.0278,0.2182,1471.89561,13.90531,29.39286,0.89,0.1022,0.0078,0.089,0.1902,0.0106,0.0606,0.0704,0.161,0.0106,0.0606,4459.72664,13.62893,28.25408,0.8678,0.074,0.0582,0.0646,0.14,0.058,0.4764,0.0504,0.11,0.058,0.4764
241,17382.49102,11.71144,24.9074,0.6718,0.271,0.0572,0.3214,0.5258,0.0376,0.4506,0.196,0.3614,0.0376,0.4506,13415.6907,10.40668,23.20705,0.6184,0.3484,0.0332,0.4022,0.6868,0.0212,0.2514,0.2494,0.4832,0.0212,0.2514,1753.17378,13.91355,29.45903,0.8972,0.0936,0.0092,0.0976,0.2014,0.007,0.0668,0.076,0.1686,0.007,0.0668,5846.38948,13.6055,28.26133,0.8678,0.0692,0.063,0.0784,0.1452,0.0412,0.4956,0.0536,0.1142,0.0412,0.4956
242,16223.33167,12.17061,25.87049,0.7174,0.2172,0.0654,0.2928,0.4254,0.0514,0.4452,0.1864,0.3078,0.0514,0.4452,12232.50797,10.631,23.94816,0.6604,0.303,0.0366,0.399,0.5988,0.0298,0.241,0.2642,0.4576,0.0298,0.241,1170.74445,13.96757,29.54103,0.9088,0.0812,0.01,0.0998,0.1734,0.0108,0.0618,0.08,0.1528,0.0108,0.0618,3189.11426,13.69339,28.40977,0.8832,0.049,0.0678,0.0622,0.113,0.0536,0.4626,0.0476,0.0904,0.0536,0.4626
243,16196.48375,11.88476,25.11967,0.6862,0.2444,0.0694,0.2818,0.4114,0.0508,0.3822,0.1752,0.3066,0.0508,0.3822,11939.25013,10.30721,22.90767,0.6164,0.3456,0.038,0.3686,0.5904,0.0264,0.1952,0.2444,0.4556,0.0264,0.1952,1162.61267,13.97188,29.45207,0.9018,0.0898,0.0084,0.0936,0.1676,0.0066,0.0462,0.075,0.1462,0.0066,0.0462,5342.89854,13.62212,28.30272,0.8734,0.0516,0.075,0.0604,0.1022,0.0556,0.4112,0.043,0.0796,0.0556,0.4112
244,16867.31453,11.80035,25.01201,0.6792,0.26,0.0608,0.2818,0.5124,0.0502,0.4254,0.1734,0.359,0.0502,0.4254,13394.07711,10.3764,22.99424,0.62,0.346,0.034,0.3776,0.6852,0.0298,0.2342,0.2386,0.4878,0.0298,0.2342,978.67155,13.91891,29.37224,0.895,0.0954,0.0096,0.0942,0.2024,0.0106,0.0606,0.0732,0.1766,0.0106,0.0606,4703.06581,13.62163,28.26113,0.8696,0.0652,0.0652,0.0662,0.1398,0.0552,0.4594,0.0484,0.108,0.0552,0.4594
245,19024.41755,11.76057,25.16889,0.682,0.2714,0.0466,0.334,0.5202,0.0604,0.4038,0.2,0.3624,0.0604,0.4038,14053.81113,10.53112,23.49225,0.631,0.34,0.029,0.4136,0.658,0.035,0.2252,0.2572,0.4742,0.035,0.2252,1650.54351,13.91173,29.47277,0.8972,0.0946,0.0082,0.1044,0.2006,0.0128,0.0628,0.0796,0.1708,0.0128,0.0628,5847.6212,13.7052,28.59015,0.8772,0.0714,0.0514,0.0832,0.1448,0.0676,0.4482,0.0574,0.1166,0.0676,0.4482
246,17702.64094,12.04269,25.53225,0.7022,0.246,0.0518,0.261,0.4702,0.052,0.4272,0.1614,0.3392,0.052,0.4272,12124.26787,10.57077,23.43378,0.636,0.3344,0.0296,0.342,0.6488,0.028,0.2202,0.222,0.4854,0.028,0.2202,1493.74118,13.91432,29.45075,0.901,0.0916,0.0074,0.0896,0.1906,0.0098,0.0572,0.0698,0.1632,0.0098,0.0572,4235.56612,13.66833,28.33117,0.8856,0.0584,0.056,0.0584,0.1264,0.0572,0.4598,0.0434,0.0976,0.0572,0.4598
247,16252.28162,11.63489,24.70182,0.6722,0.2532,0.0746,0.2954,0.477,0.0418,0.3808,0.1856,0.341,0.0418,0.3808,12109.28691,10.49191,23.36258,0.6186,0.3358,0.0456,0.3878,0.6348,0.0222,0.2138,0.254,0.4702,0.0222,0.2138,1845.65398,13.88127,29.32171,0.8904,0.0972,0.0124,0.1032,0.1958,0.0062,0.0546,0.0786,0.1624,0.0062,0.0546,4675.31386,13.56089,28.15016,0.8522,0.066,0.0818,0.0738,0.1318,0.0464,0.4164,0.0512,0.103,0.0464,0.4164
248,14290.16307,11.58093,24.39722,0.6524,0.2814,0.0662,0.2624,0.5344,0.0252,0.4228,0.1658,0.3674,0.0252,0.4228,12272.09003,10.36151,22.7812,0.5966,0.3658,0.0376,0.3388,0.6956,0.015,0.231,0.219,0.492,0.015,0.231,1376.11995,13.97437,29.46439,0.892,0.0972,0.0108,0.0836,0.198,0.0056,0.0634,0.0656,0.164,0.0056,0.0634,2726.33343,13.61721,28.08526,0.858,0.0674,0.0746,0.061,0.136,0.029,0.4766,0.0438,0.1048,0.029,0.4766
249,17250.25098,11.53598,24.38686,0.6544,0.2792,0.0664,0.3056,0.4798,0.0442,0.4222,0.1886,0.3464,0.0442,0.4222,12618.82654,10.38893,22.89754,0.6058,0.3578,0.0364,0.3718,0.6262,0.0256,0.2218,0.2402,0.46,0.0256,0.2218,2273.67657,13.8836,29.32178,0.8912,0.1004,0.0084,0.0968,0.191,0.0084,0.055,0.0772,0.1612,0.0084,0.055,5557.22207,13.58582,28.20505,0.857,0.0706,0.0724,0.0736,0.1314,0.0488,0.459,0.0508,0.1056,0.0488,0.459
250,13680.58188,11.62904,24.45357,0.6592,0.288,0.0528,0.2688,0.4956,0.039,0.4074,0.165,0.3544,0.039,0.4074,12503.20084,10.38686,22.8424,0.5934,0.3758,0.0308,0.3358,0.6558,0.0222,0.218,0.2184,0.476,0.0222,0.218,1458.13352,13.93908,29.37305,0.8932,0.0984,0.0084,0.0844,0.1834,0.0072,0.0588,0.065,0.1558,0.0072,0.0588,2955.59549,13.76108,28.4931,0.8732,0.0672,0.0596,0.0598,0.126,0.0436,0.4552,0.0422,0.1004,0.0436,0.4552
251,16724.72653,11.53227,24.39684,0.6422,0.2906,0.0672,0.2956,0.5608,0.045,0.4158,0.1784,0.3846,0.045,0.4158,13281.49051,10.37184,22.79778,0.5976,0.3648,0.0376,0.3594,0.7102,0.0258,0.2198,0.2238,0.4932,0.0258,0.2198,971.39599,13.95106,29.43236,0.8928,0.096,0.0112,0.0858,0.2038,0.0098,0.0612,0.0672,0.1696,0.0098,0.0612,4595.39556,13.60564,28.21468,0.8564,0.068,0.0756,0.0602,0.145,0.0502,0.4602,0.0444,0.1102,0.0502,0.4602
252,15514.95704,12.06044,25.43627,0.705,0.231,0.064,0.2576,0.4348,0.0332,0.4106,0.1618,0.3126,0.0332,0.4106,13547.57442,10.46913,23.43805,0.6344,0.3314,0.0342,0.3586,0.6328,0.0186,0.2084,0.2324,0.4746,0.0186,0.2084,995.88274,13.9687,29.47588,0.9062,0.0854,0.0084,0.0846,0.1794,0.0056,0.0498,0.0698,0.1604,0.0056,0.0498,2763.92789,13.74877,28.50449,0.881,0.0504,0.0686,0.0552,0.1122,0.035,0.4374,0.0428,0.0898,0.035,0.4374
253,17497.23653,11.81811,25.05389,0.6794,0.2602,0.0604,0.2644,0.507,0.0522,0.4118,0.1686,0.3552,0.0522,0.4118,11956.23373,10.52297,23.30452,0.6236,0.3424,0.034,0.3432,0.6696,0.03,0.221,0.221,0.4862,0.03,0.221,1139.67371,13.97899,29.52529,0.9,0.0914,0.0086,0.0892,0.1902,0.0102,0.0572,0.0686,0.16,0.0102,0.0572,4503.56412,13.61705,28.26424,0.8732,0.0606,0.0662,0.0566,0.1302,0.0574,0.4484,0.0422,0.099,0.0574,0.4484
254,18290.28542,11.69889,24.74239,0.6726,0.2636,0.0638,0.2692,0.5186,0.0496,0.4356,0.1648,0.3532,0.0496,0.4356,13198.9935,10.51249,23.22153,0.6196,0.3452,0.0352,0.3372,0.6944,0.028,0.2314,0.2186,0.5032,0.028,0.2314,2092.62715,13.85262,29.32451,0.8896,0.1006,0.0098,0.0888,0.2178,0.0102,0.0604,0.0698,0.1826,0.0102,0.0604,4557.35939,13.51759,27.99817,0.8572,0.0712,0.0716,0.0678,0.1512,0.0534,0.4852,0.048,0.118,0.0534,0.4852
255,15979.62042,11.94261,25.26762,0.6958,0.2422,0.062,0.2726,0.4364,0.0514,0.3852,0.1736,0.3156,0.0514,0.3852,11644.1071,10.50222,23.37657,0.6274,0.3384,0.0342,0.3592,0.6148,0.0286,0.2022,0.2396,0.465,0.0286,0.2022,1064.22245,13.92109,29.4131,0.8964,0.0942,0.0094,0.0966,0.1854,0.0098,0.0574,0.0788,0.1608,0.0098,0.0574,4084.60118,13.66168,28.39031,0.8712,0.0608,0.068,0.065,0.12,0.0556,0.4156,0.0478,0.0954,0.0556,0.4156
256,16825.00044,11.88069,25.31772,0.7034,0.2406,0.056,0.2914,0.536,0.0498,0.4414,0.1766,0.3752,0.0498,0.4414,13502.77387,10.73573,23.92215,0.6542,0.3114,0.0344,0.3778,0.7048,0.0286,0.2492,0.2342,0.5066,0.0286,0.2492,1312.66914,13.94045,29.50673,0.9046,0.0876,0.0078,0.0892,0.2124,0.0098,0.0612,0.0694,0.1758,0.0098,0.0612,4736.82551,13.66956,28.40619,0.8768,0.0614,0.0618,0.0634,0.1494,0.0542,0.4846,0.046,0.1134,0.0542,0.4846
257,17589.62314,11.83816,25.03915,0.6744,0.2522,0.0734,0.2752,0.4944,0.0536,0.4048,0.1662,0.3462,0.0536,0.4048,12502.93867,10.47445,23.23441,0.6154,0.3434,0.0412,0.3582,0.6892,0.0278,0.2138,0.2274,0.4966,0.0278,0.2138,1366.17055,13.95664,29.52032,0.9002,0.0882,0.0116,0.0858,0.19,0.0088,0.0588,0.0658,0.1606,0.0088,0.0588,4683.15308,13.50475,27.9365,0.8648,0.0564,0.0788,0.057,0.1258,0.0582,0.4344,0.0404,0.0946,0.0582,0.4344
258,12922.61435,12.10976,25.68512,0.7218,0.2294,0.0488,0.2416,0.432,0.055,0.3258,0.157,0.3172,0.055,0.3258,8594.21386,10.57647,23.4962,0.6434,0.3314,0.0252,0.3242,0.6368,0.03,0.175,0.2256,0.477,0.03,0.175,583.85833,13.87606,29.39648,0.893,0.0986,0.0084,0.0922,0.2022,0.0102,0.0542,0.0758,0.1732,0.0102,0.0542,2128.40373,13.75069,28.58447,0.8868,0.0608,0.0524,0.0594,0.1264,0.0598,0.3576,0.0448,0.1002,0.0598,0.3576
259,15814.43731,11.92628,25.313,0.6964,0.2536,0.05,0.2816,0.4668,0.0446,0.3936,0.1786,0.3406,0.0446,0.3936,12386.68413,10.44215,23.2219,0.624,0.3476,0.0284,0.3748,0.637,0.0258,0.2112,0.2426,0.4688,0.0258,0.2112,985.71725,13.91877,29.35869,0.8976,0.0958,0.0066,0.097,0.1882,0.0084,0.0522,0.0752,0.1626,0.0084,0.0522,3832.58974,13.77807,28.59469,0.8864,0.0588,0.0548,0.0606,0.1236,0.0482,0.431,0.0452,0.0988,0.0482,0.431
260,18160.11003,11.70831,25.05038,0.6868,0.2438,0.0694,0.328,0.5096,0.0618,0.399,0.1978,0.3588,0.0618,0.399,14535.31276,10.60048,23.74821,0.6418,0.319,0.0392,0.423,0.6782,0.034,0.216,0.259,0.482,0.034,0.216,22.46001,13.94667,29.46783,0.9014,0.0868,0.0118,0.097,0.2026,0.0112,0.0598,0.0774,0.1714,0.0112,0.0598,5481.63217,13.51216,28.05143,0.8654,0.0586,0.076,0.071,0.1328,0.0682,0.4322,0.0514,0.1058,0.0682,0.4322
261,16024.57188,11.77798,25.08557,0.685,0.2564,0.0586,0.3,0.4802,0.043,0.4088,0.188,0.3452,0.043,0.4088,12881.44691,10.62249,23.62215,0.6302,0.337,0.0328,0.3878,0.6408,0.0262,0.224,0.2506,0.471,0.0262,0.224,896.18495,13.89777,29.39731,0.892,0.099,0.009,0.1058,0.1996,0.0094,0.06,0.0814,0.1706,0.0094,0.06,3696.83198,13.70723,28.50519,0.8686,0.068,0.0634,0.0776,0.136,0.0476,0.445,0.0546,0.1048,0.0476,0.445
262,18730.99616,11.79678,24.94166,0.6764,0.2632,0.0604,0.2888,0.4968,0.0518,0.4444,0.1752,0.3474,0.0518,0.4444,13873.8424,10.49198,23.29586,0.6198,0.3458,0.0344,0.3716,0.6628,0.0288,0.24,0.2382,0.485,0.0288,0.24,1731.73492,13.93108,29.43104,0.8982,0.0926,0.0092,0.0892,0.1938,0.01,0.0608,0.071,0.1662,0.01,0.0608,5787.62296,13.59623,28.11737,0.8718,0.063,0.0652,0.0656,0.1284,0.0548,0.4788,0.0462,0.0992,0.0548,0.4788
263,14418.62313,11.98454,25.29341,0.6976,0.234,0.0684,0.2444,0.4832,0.0462,0.411,0.1544,0.337,0.0462,0.411,11133.02121,10.69256,23.65168,0.642,0.3192,0.0388,0.312,0.679,0.0266,0.2244,0.2126,0.496,0.0266,0.2244,646.41232,13.9928,29.48966,0.9008,0.0886,0.0106,0.0848,0.1992,0.0092,0.0588,0.0656,0.1726,0.0092,0.0588,4167.95654,13.65518,28.30888,0.8656,0.0608,0.0736,0.0608,0.1346,0.05,0.4394,0.0432,0.1,0.05,0.4394
264,19026.73488,11.14907,23.52935,0.612,0.2938,0.0942,0.3308,0.5116,0.044,0.4218,0.1996,0.3574,0.044,0.4218,14267.92591,10.28108,22.53353,0.584,0.3628,0.0532,0.3936,0.6394,0.0222,0.2266,0.2488,0.4604,0.0222,0.2266,1383.51078,13.80427,29.11718,0.8766,0.1068,0.0166,0.1076,0.2012,0.0072,0.0638,0.079,0.1692,0.0072,0.0638,6060.89486,13.20326,27.21573,0.8118,0.0794,0.1088,0.0856,0.148,0.0492,0.4814,0.0598,0.1186,0.0492,0.4814
265,17816.53056,12.10115,25.55824,0.7132,0.219,0.0678,0.2498,0.501,0.0568,0.4356,0.1554,0.346,0.0568,0.4356,13125.24614,10.76708,24.01441,0.6564,0.3022,0.0414,0.3346,0.7014,0.0324,0.2478,0.2192,0.5166,0.0324,0.2478,1938.9774,13.94709,29.51287,0.9036,0.086,0.0104,0.0808,0.2122,0.0114,0.0624,0.064,0.1826,0.0114,0.0624,3703.65265,13.66025,28.31638,0.876,0.0524,0.0716,0.053,0.1362,0.0594,0.4596,0.0384,0.1046,0.0594,0.4596
266,17808.4155,11.65189,24.54504,0.6614,0.2496,0.089,0.2844,0.4594,0.0392,0.4354,0.1786,0.3262,0.0392,0.4354,14713.45205,10.51545,23.26639,0.618,0.3334,0.0486,0.3618,0.6208,0.019,0.2226,0.236,0.4644,0.019,0.2226,1678.5122,13.93592,29.41154,0.8958,0.0914,0.0128,0.0954,0.1836,0.0052,0.0546,0.075,0.1566,0.0052,0.0546,4745.86789,13.42672,27.62397,0.8392,0.0646,0.0962,0.071,0.1248,0.0416,0.4756,0.0492,0.0982,0.0416,0.4756
267,16750.82231,11.92484,25.13167,0.6934,0.2354,0.0712,0.2432,0.5028,0.0548,0.4238,0.1492,0.3504,0.0548,0.4238,13288.14239,10.70763,23.71273,0.6336,0.326,0.0404,0.329,0.7012,0.0304,0.234,0.2072,0.506,0.0304,0.234,1117.26059,13.97872,29.4694,0.9026,0.0862,0.0112,0.0802,0.2002,0.01,0.0592,0.0622,0.1694,0.01,0.0592,3972.8756,13.59617,28.14158,0.8706,0.0528,0.0766,0.0492,0.1346,0.0588,0.457,0.037,0.1026,0.0588,0.457
268,14605.06601,12.03834,25.46765,0.7138,0.2286,0.0576,0.2774,0.4258,0.041,0.3934,0.1748,0.308,0.041,0.3934,12335.68653,10.45823,23.52687,0.6412,0.3248,0.034,0.3734,0.6246,0.025,0.2188,0.2498,0.4734,0.025,0.2188,1642.9368,13.98093,29.54619,0.9024,0.0894,0.0082,0.0976,0.1834,0.008,0.053,0.0778,0.1554,0.008,0.053,2588.1828,13.86163,28.83498,0.886,0.0526,0.0614,0.0638,0.1154,0.0436,0.4206,0.0444,0.0888,0.0436,0.4206
269,13180.65082,11.72286,24.74331,0.6768,0.2592,0.064,0.2648,0.4854,0.0436,0.4122,0.1696,0.3432,0.0436,0.4122,11006.65129,10.44622,23.06801,0.6134,0.3498,0.0368,0.3494,0.644,0.0258,0.2238,0.2274,0.4776,0.0258,0.2238,986.20675,13.96231,29.38581,0.8994,0.0914,0.0092,0.0898,0.1782,0.009,0.0564,0.0682,0.151,0.009,0.0564,2574.99329,13.71351,28.37464,0.871,0.0586,0.0704,0.0544,0.1246,0.0482,0.4516,0.0416,0.1004,0.0482,0.4516
