run,TP.c,TP.q,TP.lyg,TP.death.other,TP.death.stroke,TP.death.bleed,TP.stroke.dep,TP.stroke.indep,TP.bleed.ich,TP.bleed.nich,TP.count.p.dep,TP.count.p.indep,TP.count.p.ich,TP.count.p.nich,FN.c,FN.q,FN.lyg,FN.death.other,FN.death.stroke,FN.death.bleed,FN.stroke.dep,FN.stroke.indep,FN.bleed.ich,FN.bleed.nich,FN.count.p.dep,FN.count.p.indep,FN.count.p.ich,FN.count.p.nich,TN.c,TN.q,TN.lyg,TN.death.other,TN.death.stroke,TN.death.bleed,TN.stroke.dep,TN.stroke.indep,TN.bleed.ich,TN.bleed.nich,TN.count.p.dep,TN.count.p.indep,TN.count.p.ich,TN.count.p.nich,FP.c,FP.q,FP.lyg,FP.death.other,FP.death.stroke,FP.death.bleed,FP.stroke.dep,FP.stroke.indep,FP.bleed.ich,FP.bleed.nich,FP.count.p.dep,FP.count.p.indep,FP.count.p.ich,FP.count.p.nich
199,15238.11364,11.35101,23.99097,0.6362,0.2982,0.0656,0.3128,0.546,0.0492,0.3768,0.185,0.371,0.0492,0.3768,11350.17663,10.24502,22.54403,0.5868,0.374,0.0392,0.3748,0.6972,0.0288,0.214,0.2326,0.4864,0.0288,0.214,508.69694,13.94287,29.29409,0.8896,0.0998,0.0106,0.0914,0.2028,0.0086,0.057,0.0712,0.1696,0.0086,0.057,3161.22886,13.56307,28.08826,0.8564,0.0694,0.0742,0.0668,0.1372,0.057,0.4264,0.0458,0.1102,0.057,0.4264
200,16286.09287,11.77623,24.84438,0.6714,0.238,0.0906,0.236,0.5304,0.0506,0.393,0.1524,0.3646,0.0506,0.393,12683.91768,10.66067,23.54812,0.6252,0.3228,0.052,0.3326,0.7106,0.0266,0.2148,0.2118,0.5128,0.0266,0.2148,1558.04776,13.97549,29.49875,0.9006,0.086,0.0134,0.0808,0.2014,0.0064,0.0528,0.062,0.1712,0.0064,0.0528,4643.85879,13.39098,27.62392,0.8492,0.0528,0.098,0.0488,0.1354,0.055,0.4222,0.0374,0.106,0.055,0.4222
201,15637.156,11.83293,24.77377,0.6644,0.2504,0.0852,0.2304,0.5174,0.0404,0.438,0.1412,0.354,0.0404,0.438,12391.90036,10.52246,23.07321,0.6148,0.3366,0.0486,0.2848,0.7126,0.0196,0.2354,0.1914,0.517,0.0196,0.2354,642.08296,13.9459,29.36941,0.8924,0.0936,0.014,0.074,0.21,0.0064,0.0592,0.0576,0.1792,0.0064,0.0592,3476.71667,13.46662,27.70534,0.8502,0.0584,0.0914,0.0462,0.1384,0.0424,0.4716,0.0336,0.1084,0.0424,0.4716
202,17366.59021,11.99264,25.38505,0.701,0.2354,0.0636,0.2588,0.5022,0.064,0.4308,0.1596,0.3494,0.064,0.4308,12528.56543,10.6961,23.84265,0.652,0.311,0.037,0.3348,0.674,0.036,0.2394,0.2188,0.4922,0.036,0.2394,596.05705,13.98105,29.49816,0.9034,0.0866,0.01,0.0874,0.199,0.0126,0.0646,0.0672,0.17,0.0126,0.0646,4891.69118,13.67701,28.36809,0.8754,0.0574,0.0672,0.0572,0.1324,0.0668,0.4544,0.0414,0.1008,0.0668,0.4544
203,14981.40798,12.0647,25.36787,0.704,0.2276,0.0684,0.2672,0.4106,0.0506,0.397,0.1678,0.295,0.0506,0.397,11606.12697,10.49364,23.41992,0.6336,0.327,0.0394,0.3604,0.606,0.0284,0.2196,0.2428,0.4652,0.0284,0.2196,1691.51009,13.919,29.46028,0.8948,0.0942,0.011,0.0978,0.1868,0.009,0.0582,0.0778,0.1604,0.009,0.0582,4790.46322,13.67973,28.445,0.8748,0.0534,0.0718,0.0618,0.1158,0.0534,0.4168,0.0434,0.0936,0.0534,0.4168
204,18242.76559,11.35056,23.87564,0.6338,0.2986,0.0676,0.2844,0.5324,0.0538,0.4112,0.1726,0.3644,0.0538,0.4112,12595.24582,10.32179,22.60993,0.581,0.381,0.038,0.361,0.677,0.0302,0.224,0.2266,0.4772,0.0302,0.224,1412.83551,13.91983,29.35349,0.8896,0.1002,0.0102,0.0886,0.1938,0.0098,0.0584,0.0686,0.1622,0.0098,0.0584,4139.48477,13.50509,27.95257,0.853,0.0714,0.0756,0.0678,0.1364,0.06,0.4612,0.0466,0.1054,0.06,0.4612
205,19858.47559,11.8797,25.11154,0.6916,0.2412,0.0672,0.255,0.5036,0.0544,0.4304,0.154,0.3494,0.0544,0.4304,13916.1847,10.55985,23.33413,0.6288,0.3336,0.0376,0.3458,0.696,0.03,0.2362,0.2222,0.5028,0.03,0.2362,561.16409,14.05706,29.59656,0.912,0.0798,0.0082,0.0786,0.1856,0.0086,0.0516,0.0614,0.1568,0.0086,0.0516,3500.1388,13.65087,28.27626,0.877,0.0512,0.0718,0.052,0.128,0.0572,0.4614,0.0374,0.1014,0.0572,0.4614
206,15141.73751,12.06752,25.55986,0.7124,0.2386,0.049,0.2614,0.442,0.0454,0.4386,0.1668,0.3216,0.0454,0.4386,11296.82205,10.64286,23.67657,0.6426,0.329,0.0284,0.3356,0.6264,0.0236,0.2296,0.2328,0.4716,0.0236,0.2296,1550.10871,13.9627,29.44915,0.8974,0.0942,0.0084,0.0934,0.19,0.0082,0.0656,0.075,0.165,0.0082,0.0656,4185.38947,13.82161,28.769,0.8896,0.0584,0.052,0.0612,0.1224,0.0486,0.4646,0.045,0.0978,0.0486,0.4646
207,16217.23556,11.59516,24.42363,0.6596,0.2672,0.0732,0.3106,0.4834,0.0362,0.4286,0.1874,0.3424,0.0362,0.4286,12568.08118,10.36848,22.94842,0.6108,0.348,0.0412,0.3916,0.6486,0.0212,0.2334,0.2466,0.4768,0.0212,0.2334,1303.79627,13.94882,29.4404,0.894,0.0944,0.0116,0.096,0.1896,0.0072,0.0604,0.0738,0.1604,0.0072,0.0604,3460.77051,13.5081,27.84749,0.8562,0.064,0.0798,0.0682,0.1274,0.0398,0.4724,0.0502,0.0994,0.0398,0.4724
208,22214.2934,11.51675,24.48157,0.6564,0.2756,0.068,0.3524,0.516,0.0608,0.4736,0.2088,0.35,0.0608,0.4736,15172.85198,10.4324,23.22395,0.62,0.3406,0.0394,0.4214,0.6478,0.0338,0.2528,0.262,0.4646,0.0338,0.2528,1443.33908,13.93168,29.46671,0.8978,0.092,0.0102,0.1028,0.1912,0.012,0.0658,0.0802,0.1626,0.012,0.0658,6978.42503,13.39612,27.7802,0.8564,0.0674,0.0762,0.0838,0.1344,0.0682,0.5208,0.0556,0.1036,0.0682,0.5208
209,18459.42799,11.89823,25.25718,0.6986,0.2514,0.05,0.2726,0.4814,0.0672,0.4054,0.1676,0.3432,0.0672,0.4054,12615.88587,10.49754,23.31954,0.6306,0.3402,0.0292,0.3576,0.6596,0.0358,0.2126,0.2284,0.4822,0.0358,0.2126,1550.60775,13.86992,29.42185,0.892,0.1002,0.0078,0.0954,0.211,0.0122,0.059,0.0744,0.1772,0.0122,0.059,4757.548,13.62915,28.40334,0.8806,0.065,0.0544,0.0666,0.1348,0.0734,0.4376,0.0478,0.1076,0.0734,0.4376
210,14643.56617,11.70046,24.72284,0.667,0.274,0.059,0.2602,0.5464,0.0298,0.3884,0.1644,0.3802,0.0298,0.3884,13297.1621,10.36305,22.8955,0.603,0.3614,0.0356,0.3488,0.7162,0.0184,0.2224,0.2172,0.5046,0.0184,0.2224,1962.20392,13.94529,29.46365,0.8954,0.096,0.0086,0.084,0.2054,0.0062,0.0574,0.066,0.1734,0.0062,0.0574,2720.90374,13.7207,28.43291,0.8696,0.0654,0.065,0.0594,0.137,0.0334,0.4316,0.0432,0.1078,0.0334,0.4316
211,13496.41264,12.21759,25.84168,0.7256,0.2286,0.0458,0.2698,0.4674,0.0538,0.4226,0.1674,0.3294,0.0538,0.4226,11078.30475,10.61328,23.87587,0.6526,0.3184,0.029,0.3598,0.6702,0.0308,0.243,0.24,0.4942,0.0308,0.243,1106.89257,13.99158,29.57226,0.9088,0.0846,0.0066,0.0902,0.1894,0.0096,0.058,0.0716,0.1574,0.0096,0.058,3603.18901,13.86736,28.89237,0.9008,0.0512,0.048,0.0588,0.123,0.0574,0.444,0.0424,0.0952,0.0574,0.444
212,17804.59598,11.85024,24.99546,0.6714,0.256,0.0726,0.2972,0.522,0.0342,0.4972,0.1782,0.363,0.0342,0.4972,15581.01637,10.56576,23.48068,0.6282,0.3284,0.0434,0.3738,0.6882,0.0196,0.275,0.2342,0.4958,0.0196,0.275,1383.72042,14.06571,29.66199,0.9112,0.0782,0.0106,0.08,0.1832,0.0068,0.0694,0.0656,0.1566,0.0068,0.0694,3812.11011,13.62988,28.12632,0.864,0.057,0.079,0.0594,0.1294,0.037,0.5294,0.0424,0.1,0.037,0.5294
213,15115.69541,11.79641,24.98388,0.6672,0.2612,0.0716,0.2914,0.4896,0.029,0.411,0.1824,0.3426,0.029,0.411,12924.85463,10.48367,23.31505,0.6188,0.3412,0.04,0.3762,0.642,0.0164,0.2122,0.2408,0.4776,0.0164,0.2122,1159.8328,13.94307,29.44374,0.9002,0.0906,0.0092,0.092,0.1848,0.0054,0.0502,0.0726,0.1598,0.0054,0.0502,2431.39421,13.57315,28.07742,0.8656,0.0572,0.0772,0.0596,0.123,0.0326,0.4462,0.0434,0.0976,0.0326,0.4462
214,15135.4901,11.76186,24.78544,0.6628,0.2646,0.0726,0.3012,0.4456,0.0376,0.4444,0.1862,0.326,0.0376,0.4444,13423.40897,10.3437,22.92267,0.599,0.3614,0.0396,0.3884,0.6076,0.0214,0.2376,0.2512,0.4558,0.0214,0.2376,1226.16556,13.92835,29.36385,0.8954,0.0928,0.0118,0.0962,0.1718,0.0082,0.0644,0.0772,0.1472,0.0082,0.0644,3194.88476,13.59754,28.0075,0.858,0.0628,0.0792,0.0676,0.1174,0.0394,0.4856,0.0496,0.0958,0.0394,0.4856
215,17900.31689,11.93977,25.15809,0.6866,0.2362,0.0772,0.2814,0.4882,0.0518,0.454,0.1686,0.3426,0.0518,0.454,14748.27752,10.43858,23.33253,0.6306,0.3236,0.0458,0.369,0.6876,0.0286,0.2514,0.2364,0.5066,0.0286,0.2514,2169.72004,13.98019,29.58458,0.9016,0.0862,0.0122,0.0892,0.1974,0.01,0.0626,0.0714,0.1698,0.01,0.0626,4631.41088,13.58889,28.09512,0.8608,0.0568,0.0824,0.0588,0.131,0.0534,0.4828,0.044,0.1032,0.0534,0.4828
216,16359.59036,12.13525,25.71243,0.713,0.2242,0.0628,0.252,0.4508,0.0448,0.4276,0.158,0.317,0.0448,0.4276,12846.99988,10.68996,23.92465,0.6528,0.312,0.0352,0.34,0.6384,0.0262,0.2312,0.2268,0.484,0.0262,0.2312,1167.72134,13.9855,29.57924,0.9056,0.0862,0.0082,0.088,0.188,0.0082,0.0548,0.0698,0.16,0.0082,0.0548,5849.44959,13.69816,28.46773,0.8788,0.0546,0.0666,0.0598,0.1234,0.048,0.4544,0.0434,0.0962,0.048,0.4544
217,15870.6043,11.5727,24.35393,0.6566,0.272,0.0714,0.2648,0.544,0.0542,0.3884,0.1616,0.376,0.0542,0.3884,12732.00551,10.41053,22.99196,0.6082,0.3508,0.041,0.338,0.7102,0.029,0.2122,0.2152,0.5058,0.029,0.2122,1259.88312,14.0472,29.6098,0.9118,0.0802,0.008,0.0758,0.1728,0.0066,0.0432,0.0568,0.1478,0.0066,0.0432,5199.62057,13.5633,28.14176,0.8698,0.053,0.0772,0.0492,0.1234,0.06,0.424,0.0356,0.0964,0.06,0.424
218,17304.24863,11.90864,25.28795,0.7024,0.2292,0.0684,0.2684,0.5366,0.0418,0.4356,0.1632,0.363,0.0418,0.4356,13830.68678,10.66507,23.81742,0.6508,0.309,0.0402,0.3522,0.7376,0.0254,0.2434,0.2244,0.5244,0.0254,0.2434,864.67749,13.92456,29.47798,0.904,0.0864,0.0096,0.0842,0.2192,0.0088,0.0594,0.066,0.1828,0.0088,0.0594,4639.97967,13.59707,28.19239,0.8706,0.0564,0.073,0.0582,0.142,0.0448,0.4636,0.0416,0.1076,0.0448,0.4636
219,13905.22651,12.14843,25.61771,0.7216,0.214,0.0644,0.26,0.412,0.0582,0.4016,0.1628,0.2932,0.0582,0.4016,11987.83935,10.56896,23.70186,0.6474,0.3168,0.0358,0.3576,0.6226,0.0316,0.2112,0.244,0.481,0.0316,0.2112,1058.39105,13.93046,29.52169,0.8992,0.0906,0.0102,0.096,0.1902,0.0116,0.0594,0.0776,0.164,0.0116,0.0594,4029.22241,13.71466,28.51477,0.8808,0.0512,0.068,0.0596,0.1146,0.0622,0.4208,0.0448,0.0912,0.0622,0.4208
220,15904.61155,12.01908,25.49429,0.7064,0.2356,0.058,0.2782,0.4698,0.0434,0.4456,0.1768,0.3312,0.0434,0.4456,12685.9568,10.65964,23.83489,0.6492,0.3178,0.033,0.365,0.6416,0.0234,0.243,0.2436,0.4774,0.0234,0.243,1279.5511,13.92424,29.49121,0.9042,0.0878,0.008,0.0938,0.1916,0.0074,0.0578,0.0742,0.1658,0.0074,0.0578,4935.67707,13.62556,28.29494,0.8802,0.0572,0.0626,0.061,0.1274,0.0458,0.4766,0.0454,0.1004,0.0458,0.4766
221,19032.33967,11.67168,24.76986,0.6768,0.2318,0.0914,0.3042,0.5108,0.0526,0.4376,0.1856,0.3494,0.0526,0.4376,14999.84629,10.54134,23.58986,0.6356,0.308,0.0564,0.4026,0.6862,0.0288,0.248,0.2532,0.4978,0.0288,0.248,1231.23102,13.90438,29.47341,0.8968,0.087,0.0162,0.1016,0.2054,0.008,0.0658,0.0776,0.1746,0.008,0.0658,5887.99429,13.38194,27.6239,0.8394,0.0616,0.099,0.073,0.1442,0.0562,0.4744,0.05,0.1116,0.0562,0.4744
222,16864.0546,12.14941,25.64923,0.715,0.238,0.047,0.2572,0.467,0.0486,0.4482,0.1602,0.3318,0.0486,0.4482,13140.64067,10.51897,23.48079,0.6454,0.3272,0.0274,0.344,0.654,0.025,0.238,0.2256,0.4858,0.025,0.238,1332.57138,14.00696,29.5424,0.907,0.087,0.006,0.0824,0.1884,0.007,0.0574,0.0674,0.1622,0.007,0.0574,4384.62859,13.80721,28.74538,0.8946,0.0556,0.0498,0.0584,0.1234,0.0522,0.4746,0.04,0.0954,0.0522,0.4746
223,16916.22285,11.69254,24.69057,0.674,0.251,0.075,0.2962,0.4342,0.0516,0.4096,0.1838,0.3112,0.0516,0.4096,12450.28286,10.42331,23.10209,0.616,0.342,0.042,0.3822,0.6,0.027,0.2176,0.2522,0.4592,0.027,0.2176,1796.72354,13.92097,29.4119,0.8966,0.0916,0.0118,0.0992,0.1742,0.0088,0.0588,0.0792,0.1538,0.0088,0.0588,5240.76777,13.48901,27.91868,0.8544,0.064,0.0816,0.0676,0.1208,0.0564,0.4466,0.0492,0.0958,0.0564,0.4466
224,14899.70025,11.67708,24.62238,0.6694,0.2498,0.0808,0.2728,0.4722,0.0362,0.391,0.168,0.3364,0.0362,0.391,11389.68133,10.57181,23.34926,0.6176,0.3346,0.0478,0.337,0.657,0.0186,0.215,0.2214,0.4834,0.0186,0.215,1449.04304,13.98137,29.44597,0.8888,0.097,0.0142,0.0904,0.2014,0.0056,0.058,0.0714,0.1722,0.0056,0.058,3818.09667,13.49833,27.89007,0.8474,0.063,0.0896,0.0626,0.1302,0.0406,0.4304,0.0436,0.1036,0.0406,0.4304
225,15134.63871,11.90423,25.30501,0.7018,0.2456,0.0526,0.3182,0.4536,0.0372,0.421,0.195,0.3324,0.0372,0.421,13922.84723,10.4289,23.42944,0.632,0.3368,0.0312,0.4204,0.631,0.0212,0.2376,0.2682,0.4698,0.0212,0.2376,1808.73504,13.92059,29.502,0.9002,0.091,0.0088,0.1032,0.1852,0.008,0.0692,0.0824,0.1624,0.008,0.0692,2775.83731,13.76651,28.55821,0.8846,0.0592,0.0562,0.0714,0.1196,0.0404,0.4522,0.0506,0.0936,0.0404,0.4522
226,15752.78512,11.87362,25.25293,0.693,0.253,0.054,0.2726,0.5202,0.0394,0.4162,0.1706,0.3586,0.0394,0.4162,11909.78485,10.65518,23.6424,0.6356,0.3342,0.0302,0.3534,0.6952,0.0224,0.2166,0.225,0.4932,0.0224,0.2166,1426.1727,13.94967,29.50432,0.9004,0.0922,0.0074,0.089,0.2062,0.007,0.0572,0.0696,0.1722,0.007,0.0572,2561.96974,13.72038,28.42587,0.8788,0.0622,0.059,0.0626,0.1408,0.0436,0.454,0.045,0.1114,0.0436,0.454
227,15482.38328,11.97119,25.17103,0.6758,0.2514,0.0728,0.251,0.4786,0.0304,0.462,0.1542,0.3396,0.0304,0.462,12176.49108,10.4796,23.08844,0.6162,0.3438,0.04,0.3184,0.6662,0.017,0.2458,0.2102,0.4888,0.017,0.2458,1553.83706,13.88473,29.35344,0.8888,0.0994,0.0118,0.086,0.206,0.007,0.071,0.0692,0.1756,0.007,0.071,3513.37352,13.54585,27.93303,0.8566,0.0658,0.0776,0.0592,0.1352,0.0318,0.4916,0.0424,0.1066,0.0318,0.4916
228,13801.42721,12.26492,25.7328,0.714,0.23,0.056,0.1974,0.4806,0.0372,0.4254,0.1236,0.336,0.0372,0.4254,11981.66469,10.58981,23.33798,0.6334,0.3354,0.0312,0.266,0.704,0.0206,0.2242,0.1786,0.5226,0.0206,0.2242,1630.21969,13.95008,29.51585,0.9012,0.0912,0.0076,0.0744,0.2008,0.0058,0.055,0.056,0.175,0.0058,0.055,3134.91847,13.75811,28.52872,0.8894,0.0518,0.0588,0.042,0.125,0.039,0.4458,0.0314,0.0984,0.039,0.4458
229,19133.03395,11.65096,24.69706,0.6676,0.2734,0.059,0.3112,0.4872,0.072,0.4256,0.1912,0.3444,0.072,0.4256,13879.68411,10.49493,23.22886,0.6156,0.3506,0.0338,0.3876,0.63,0.0386,0.2322,0.2462,0.4714,0.0386,0.2322,1636.14925,13.9684,29.52343,0.9014,0.0908,0.0078,0.0948,0.1802,0.0102,0.0544,0.074,0.151,0.0102,0.0544,7608.11237,13.50638,28.05746,0.8712,0.0632,0.0656,0.0652,0.126,0.0768,0.4714,0.0474,0.0998,0.0768,0.4714
230,19043.34834,11.17189,23.49184,0.6116,0.314,0.0744,0.325,0.5056,0.0382,0.467,0.199,0.36,0.0382,0.467,14437.52763,10.13734,22.22175,0.562,0.395,0.043,0.4018,0.6354,0.0216,0.2546,0.25,0.4514,0.0216,0.2546,1922.58754,13.87596,29.29214,0.8794,0.1066,0.014,0.099,0.1886,0.0088,0.0788,0.0778,0.1584,0.0088,0.0788,4068.09881,13.43826,27.70117,0.832,0.0814,0.0866,0.0792,0.1394,0.0438,0.5368,0.0564,0.1122,0.0438,0.5368
231,17316.50948,11.64457,24.57442,0.6664,0.2622,0.0714,0.2798,0.4956,0.0496,0.4146,0.1698,0.3466,0.0496,0.4146,12205.69321,10.38232,22.97179,0.6136,0.3466,0.0398,0.3606,0.6616,0.0276,0.2268,0.2348,0.4904,0.0276,0.2268,1852.51258,13.91343,29.40498,0.8978,0.093,0.0092,0.0918,0.1896,0.008,0.0522,0.0722,0.1622,0.008,0.0522,4530.11104,13.47446,27.85433,0.8612,0.0616,0.0772,0.0576,0.1312,0.0544,0.4502,0.0456,0.1032,0.0544,0.4502
232,14594.63641,11.98899,25.50178,0.7162,0.2368,0.047,0.2998,0.4444,0.0404,0.4044,0.1874,0.3202,0.0404,0.4044,11381.8316,10.51883,23.76752,0.6424,0.3288,0.0288,0.405,0.6254,0.0228,0.2238,0.2622,0.4664,0.0228,0.2238,1302.84698,13.90846,29.47478,0.9016,0.091,0.0074,0.1028,0.1868,0.0078,0.0616,0.0814,0.1576,0.0078,0.0616,3363.82319,13.80534,28.74476,0.891,0.0576,0.0514,0.067,0.1208,0.044,0.4394,0.0496,0.0968,0.044,0.4394
233,18478.19079,11.89442,25.16345,0.6862,0.2644,0.0494,0.2604,0.5422,0.0582,0.448,0.1586,0.37,0.0582,0.448,13364.45315,10.5162,23.28464,0.6262,0.3442,0.0296,0.3368,0.7144,0.0306,0.2434,0.2154,0.5122,0.0306,0.2434,946.77443,13.89655,29.38988,0.895,0.0976,0.0074,0.0844,0.22,0.0112,0.0628,0.067,0.1844,0.0112,0.0628,6722.41383,13.65914,28.42509,0.8764,0.0706,0.053,0.0656,0.1552,0.0616,0.4818,0.0454,0.118,0.0616,0.4818
234,13799.38915,11.7239,24.85506,0.6788,0.2602,0.061,0.2884,0.468,0.0472,0.364,0.1856,0.3312,0.0472,0.364,11255.43005,10.33171,22.94599,0.6124,0.3532,0.0344,0.376,0.6272,0.0272,0.1972,0.2422,0.4658,0.0272,0.1972,1250.51977,13.95146,29.51789,0.8944,0.0966,0.009,0.0956,0.186,0.0078,0.0494,0.0742,0.1542,0.0078,0.0494,3603.57356,13.68632,28.35696,0.8682,0.0646,0.0672,0.066,0.124,0.0534,0.4036,0.0472,0.098,0.0534,0.4036
235,15159.55406,11.70694,24.60016,0.668,0.236,0.096,0.2662,0.4422,0.0398,0.4272,0.1668,0.3168,0.0398,0.4272,12845.98943,10.55559,23.33673,0.6194,0.3278,0.0528,0.3518,0.6248,0.0196,0.2276,0.2338,0.469,0.0196,0.2276,1560.75334,13.89641,29.33503,0.8882,0.0952,0.0166,0.0966,0.1932,0.0064,0.064,0.0768,0.1648,0.0064,0.064,4973.36921,13.34291,27.48646,0.8368,0.061,0.1022,0.0676,0.1218,0.0416,0.4588,0.0468,0.0946,0.0416,0.4588
236,15351.68771,11.7677,24.79449,0.6802,0.2302,0.0896,0.2642,0.4524,0.0526,0.3712,0.17,0.322,0.0526,0.3712,12395.37495,10.5377,23.40623,0.6326,0.3172,0.0502,0.3584,0.6248,0.0268,0.195,0.2388,0.4766,0.0268,0.195,864.52391,13.99897,29.512,0.9046,0.0834,0.012,0.0886,0.1784,0.0056,0.0456,0.071,0.1528,0.0056,0.0456,4535.76646,13.52315,28.00882,0.8522,0.051,0.0968,0.057,0.1174,0.0562,0.3978,0.0424,0.0922,0.0562,0.3978
237,16302.56358,11.93862,25.33634,0.6902,0.2456,0.0642,0.2812,0.4444,0.0536,0.418,0.1786,0.3232,0.0536,0.418,12987.82853,10.55414,23.36851,0.6302,0.3346,0.0352,0.3692,0.609,0.0292,0.2204,0.2412,0.4604,0.0292,0.2204,1638.77799,13.95611,29.55117,0.8984,0.0922,0.0094,0.0972,0.184,0.0104,0.0584,0.0774,0.1568,0.0104,0.0584,4490.17238,13.5859,28.1855,0.8722,0.059,0.0688,0.0622,0.1226,0.0582,0.4506,0.0462,0.0986,0.0582,0.4506
238,15814.96545,11.89245,25.21803,0.6916,0.241,0.0674,0.2734,0.4802,0.037,0.4166,0.1672,0.3416,0.037,0.4166,11953.03813,10.5193,23.29489,0.639,0.3242,0.0368,0.3514,0.6576,0.0214,0.2152,0.2312,0.485,0.0214,0.2152,902.03794,14.00983,29.53152,0.908,0.0832,0.0088,0.0864,0.1824,0.0062,0.0502,0.0696,0.1546,0.0062,0.0502,3662.38546,13.61258,28.151,0.8718,0.0552,0.073,0.0598,0.1254,0.0402,0.449,0.0424,0.0962,0.0402,0.449
239,14482.13135,12.06465,25.53753,0.7026,0.2302,0.0672,0.2482,0.5126,0.0378,0.4528,0.1568,0.3534,0.0378,0.4528,12716.70032,10.7323,23.80657,0.6444,0.3148,0.0408,0.3334,0.7042,0.0216,0.2568,0.2156,0.508,0.0216,0.2568,1364.37104,13.96239,29.5272,0.902,0.0872,0.0108,0.0824,0.207,0.0086,0.0718,0.0642,0.1712,0.0086,0.0718,2943.49474,13.62906,28.1264,0.872,0.0562,0.0718,0.0524,0.137,0.0392,0.483,0.0394,0.1086,0.0392,0.483
240,15938.80644,12.06657,25.27414,0.6954,0.2494,0.0552,0.2472,0.4304,0.055,0.4496,0.1542,0.3068,0.055,0.4496,12831.06566,10.45669,23.06682,0.6178,0.3526,0.0296,0.3244,0.6194,0.028,0.221,0.2198,0.466,0.028,0.221,711.53032,13.94421,29.50606,0.8926,0.0986,0.0088,0.0858,0.1886,0.0114,0.0654,0.0698,0.1626,0.0114,0.0654,3669.89217,13.63903,28.1625,0.8762,0.066,0.0578,0.0596,0.125,0.0578,0.4724,0.0442,0.098,0.0578,0.4724
241,17643.32702,11.97611,25.32659,0.6982,0.243,0.0588,0.2934,0.4756,0.0386,0.4634,0.1754,0.3298,0.0386,0.4634,15186.57604,10.51313,23.56972,0.6338,0.3314,0.0348,0.3768,0.6632,0.0214,0.2556,0.2426,0.4878,0.0214,0.2556,2261.40458,13.9427,29.53094,0.8996,0.0912,0.0092,0.094,0.1956,0.0074,0.0692,0.0736,0.1686,0.0074,0.0692,4135.65643,13.65332,28.28462,0.8766,0.0606,0.0628,0.0656,0.1306,0.0412,0.4952,0.0472,0.1,0.0412,0.4952
242,15395.12696,12.08313,25.7644,0.712,0.2234,0.0646,0.3,0.4346,0.0514,0.443,0.1922,0.318,0.0514,0.443,12401.63119,10.70994,24.09179,0.659,0.3062,0.0348,0.404,0.6044,0.0288,0.2294,0.268,0.4596,0.0288,0.2294,1389.0019,13.98888,29.59151,0.9082,0.082,0.0098,0.0988,0.1762,0.0108,0.0616,0.0792,0.1536,0.0108,0.0616,3060.20686,13.7116,28.41415,0.8822,0.0496,0.0682,0.0642,0.1158,0.0536,0.4636,0.0478,0.0906,0.0536,0.4636
243,17454.06402,11.57462,24.51848,0.6604,0.2712,0.0684,0.3102,0.4552,0.0506,0.3768,0.194,0.3318,0.0506,0.3768,11714.43232,10.27167,22.81595,0.6004,0.3618,0.0378,0.3926,0.6148,0.0258,0.1926,0.2552,0.456,0.0258,0.1926,1383.67176,13.9514,29.37076,0.8996,0.0914,0.009,0.096,0.1698,0.0066,0.047,0.0748,0.1488,0.0066,0.047,5241.42296,13.61281,28.26717,0.8648,0.0602,0.075,0.0706,0.1114,0.0556,0.4112,0.0486,0.0914,0.0556,0.4112
244,16818.05624,11.63346,24.76381,0.663,0.2776,0.0594,0.309,0.5424,0.049,0.4212,0.1876,0.3714,0.049,0.4212,13982.16774,10.45729,23.22369,0.6124,0.3528,0.0348,0.3754,0.7046,0.03,0.2388,0.2422,0.4976,0.03,0.2388,1187.04692,13.92047,29.38111,0.8934,0.0966,0.01,0.0942,0.2088,0.0108,0.0638,0.0714,0.1768,0.0108,0.0638,3731.4288,13.62425,28.24818,0.8648,0.069,0.0662,0.0734,0.144,0.0552,0.464,0.0504,0.1142,0.0552,0.464
245,18435.62232,12.21318,25.95003,0.7248,0.2266,0.0486,0.2758,0.4422,0.0626,0.4218,0.1722,0.3146,0.0626,0.4218,13489.87735,10.69826,24.00408,0.6522,0.3176,0.0302,0.3604,0.642,0.0356,0.2358,0.242,0.4834,0.0356,0.2358,1664.76062,13.91153,29.4917,0.9006,0.0922,0.0072,0.1002,0.1954,0.0122,0.0596,0.0792,0.1678,0.0122,0.0596,5384.52837,13.78804,28.75111,0.889,0.0596,0.0514,0.0682,0.1268,0.0672,0.4466,0.0498,0.0996,0.0672,0.4466
246,16190.25205,12.00194,25.37935,0.7018,0.247,0.0512,0.2642,0.4722,0.0514,0.422,0.1634,0.3324,0.0514,0.422,12817.24213,10.56224,23.42215,0.6362,0.3344,0.0294,0.344,0.6488,0.0278,0.2192,0.2256,0.4838,0.0278,0.2192,1385.26867,13.90952,29.41833,0.9012,0.0914,0.0074,0.0906,0.1888,0.0098,0.0568,0.0702,0.1618,0.0098,0.0568,4630.98917,13.68124,28.39255,0.884,0.0602,0.0558,0.057,0.1282,0.0568,0.4588,0.0428,0.1,0.0568,0.4588
