run,TP.c,TP.q,TP.lyg,TP.death.other,TP.death.stroke,TP.death.bleed,TP.stroke.dep,TP.stroke.indep,TP.bleed.ich,TP.bleed.nich,TP.count.p.dep,TP.count.p.indep,TP.count.p.ich,TP.count.p.nich,FN.c,FN.q,FN.lyg,FN.death.other,FN.death.stroke,FN.death.bleed,FN.stroke.dep,FN.stroke.indep,FN.bleed.ich,FN.bleed.nich,FN.count.p.dep,FN.count.p.indep,FN.count.p.ich,FN.count.p.nich,TN.c,TN.q,TN.lyg,TN.death.other,TN.death.stroke,TN.death.bleed,TN.stroke.dep,TN.stroke.indep,TN.bleed.ich,TN.bleed.nich,TN.count.p.dep,TN.count.p.indep,TN.count.p.ich,TN.count.p.nich,FP.c,FP.q,FP.lyg,FP.death.other,FP.death.stroke,FP.death.bleed,FP.stroke.dep,FP.stroke.indep,FP.bleed.ich,FP.bleed.nich,FP.count.p.dep,FP.count.p.indep,FP.count.p.ich,FP.count.p.nich
443,7905.97662,9.21566,18.04015,0.7782,0.1474,0.0744,0.1568,0.2884,0.0384,0.321,0.1132,0.2294,0.0384,0.321,7566.55311,8.07288,16.69756,0.7094,0.2528,0.0378,0.256,0.4986,0.0182,0.1562,0.1908,0.416,0.0182,0.1562,1635.72887,10.14134,19.76871,0.897,0.089,0.014,0.0888,0.1828,0.0064,0.0546,0.074,0.1632,0.0064,0.0546,2967.1389,10.00105,19.20739,0.88,0.043,0.077,0.0478,0.1014,0.0404,0.339,0.0372,0.0832,0.0404,0.339
444,7666.92645,9.41988,18.44594,0.8028,0.1306,0.0666,0.1512,0.2392,0.0342,0.3258,0.1102,0.1952,0.0342,0.3258,6923.94472,8.16015,16.9369,0.7262,0.2398,0.034,0.251,0.4586,0.0166,0.1552,0.2014,0.397,0.0166,0.1552,1215.81763,10.1275,19.73917,0.9022,0.0866,0.0112,0.0912,0.1734,0.0058,0.0502,0.0792,0.1566,0.0058,0.0502,3377.04557,10.04461,19.33022,0.8904,0.0408,0.0688,0.048,0.0924,0.0364,0.3426,0.0366,0.0766,0.0364,0.3426
445,7905.29028,9.36548,18.1937,0.8034,0.1342,0.0624,0.1346,0.2558,0.0364,0.34,0.093,0.2056,0.0364,0.34,7776.4963,8.17609,16.8913,0.7194,0.2502,0.0304,0.2226,0.4976,0.0188,0.1588,0.176,0.4188,0.0188,0.1588,1120.30122,10.16157,19.71468,0.9076,0.0832,0.0092,0.0734,0.1732,0.0062,0.0488,0.0644,0.1566,0.0062,0.0488,3111.85658,10.06129,19.30597,0.8986,0.0378,0.0636,0.0364,0.0882,0.0384,0.3554,0.0278,0.0714,0.0384,0.3554
446,7844.08823,9.20151,18.0732,0.7748,0.162,0.0632,0.1508,0.3184,0.038,0.357,0.109,0.2538,0.038,0.357,7214.16226,8.18463,16.84053,0.7138,0.2552,0.031,0.2268,0.5108,0.0188,0.1714,0.1724,0.421,0.0188,0.1714,1501.3682,10.14166,19.67435,0.897,0.0916,0.0114,0.0824,0.1862,0.0082,0.0584,0.0668,0.1622,0.0082,0.0584,3007.99879,10.03424,19.29615,0.8832,0.0514,0.0654,0.05,0.112,0.0404,0.371,0.0376,0.0912,0.0404,0.371
447,7932.56196,9.45254,18.53398,0.817,0.131,0.052,0.1374,0.2852,0.0312,0.3286,0.0966,0.2218,0.0312,0.3286,7136.53183,8.23772,17.02094,0.739,0.2346,0.0264,0.2158,0.5172,0.0172,0.1632,0.17,0.433,0.0172,0.1632,1358.64028,10.12475,19.6846,0.9054,0.0856,0.009,0.0776,0.1976,0.008,0.0566,0.0674,0.1754,0.008,0.0566,3415.78823,10.10212,19.44476,0.9046,0.041,0.0544,0.0408,0.1072,0.0326,0.3474,0.033,0.0868,0.0326,0.3474
448,7089.15443,9.42308,18.41317,0.8042,0.1404,0.0554,0.1428,0.2482,0.0358,0.3612,0.1042,0.201,0.0358,0.3612,7089.43447,8.23556,16.98275,0.7242,0.2496,0.0262,0.2346,0.4534,0.0186,0.168,0.1848,0.3842,0.0186,0.168,1262.09453,10.08691,19.5997,0.895,0.095,0.01,0.0912,0.1784,0.0096,0.061,0.0766,0.16,0.0096,0.061,1848.41708,10.11709,19.40161,0.8944,0.0478,0.0578,0.0522,0.0992,0.0386,0.383,0.0388,0.0832,0.0386,0.383
449,7925.12942,9.27037,18.1903,0.7912,0.1526,0.0562,0.1376,0.3188,0.0442,0.3358,0.1004,0.2538,0.0442,0.3358,7232.7617,8.1784,16.78949,0.721,0.2522,0.0268,0.2276,0.5218,0.0222,0.156,0.1678,0.426,0.0222,0.156,1620.43607,10.13189,19.7098,0.9022,0.0892,0.0086,0.08,0.1912,0.009,0.0542,0.0664,0.1648,0.009,0.0542,3177.49507,10.07737,19.39412,0.893,0.0484,0.0586,0.0498,0.1084,0.0472,0.3578,0.0364,0.0886,0.0472,0.3578
450,7308.95713,9.35462,18.26083,0.803,0.1424,0.0546,0.1378,0.279,0.0576,0.32,0.0978,0.2214,0.0576,0.32,5904.02615,8.18039,16.85338,0.7186,0.2544,0.027,0.2156,0.5036,0.0286,0.1542,0.1694,0.4198,0.0286,0.1542,826.87875,10.14627,19.74575,0.899,0.0914,0.0096,0.08,0.1858,0.012,0.0572,0.0668,0.166,0.012,0.0572,2408.83809,10.08111,19.36171,0.8996,0.0434,0.057,0.0408,0.1034,0.0592,0.3338,0.0332,0.0844,0.0592,0.3338
451,6516.28536,9.37532,18.38138,0.8048,0.1334,0.0618,0.1464,0.2558,0.039,0.296,0.107,0.2038,0.039,0.296,6857.36686,8.21222,17.00356,0.7296,0.2376,0.0328,0.2452,0.4642,0.0186,0.1394,0.1906,0.3938,0.0186,0.1394,1016.95817,10.13963,19.76953,0.8998,0.089,0.0112,0.0908,0.182,0.0064,0.0492,0.0776,0.1636,0.0064,0.0492,2800.84571,10.06551,19.37552,0.8904,0.043,0.0666,0.0482,0.1008,0.0428,0.317,0.038,0.0812,0.0428,0.317
452,7486.07611,9.37833,18.39787,0.8096,0.1498,0.0406,0.152,0.2638,0.05,0.3206,0.1106,0.2168,0.05,0.3206,6349.79448,8.10201,16.73155,0.7142,0.2644,0.0214,0.2408,0.4704,0.0252,0.154,0.1888,0.3932,0.0252,0.154,1062.35348,10.12251,19.70474,0.8978,0.0956,0.0066,0.089,0.1756,0.0108,0.0536,0.074,0.158,0.0108,0.0536,3446.34819,10.138,19.58304,0.9104,0.0464,0.0432,0.0472,0.0968,0.053,0.3418,0.038,0.0788,0.053,0.3418
453,6951.42289,9.58892,18.73077,0.8276,0.116,0.0564,0.1268,0.2224,0.0362,0.3164,0.0896,0.178,0.0362,0.3164,6608.9709,8.24812,17.08483,0.7364,0.2346,0.029,0.2246,0.472,0.0192,0.1532,0.1802,0.4036,0.0192,0.1532,1377.51095,10.1427,19.79032,0.9004,0.0902,0.0094,0.0894,0.1864,0.0076,0.0518,0.0758,0.1706,0.0076,0.0518,4172.70667,10.13127,19.54167,0.9016,0.0394,0.059,0.0414,0.093,0.0378,0.3334,0.0322,0.0774,0.0378,0.3334
454,7705.077,9.519,18.63306,0.8178,0.1182,0.064,0.1402,0.2804,0.0348,0.3552,0.0986,0.2186,0.0348,0.3552,7685.62914,8.29545,17.34631,0.7516,0.2154,0.033,0.245,0.5162,0.0192,0.1816,0.1892,0.4306,0.0192,0.1816,1096.64921,10.17155,19.82294,0.9144,0.0746,0.011,0.0834,0.187,0.008,0.0566,0.0704,0.1678,0.008,0.0566,1781.68357,10.08467,19.29816,0.8996,0.035,0.0654,0.0414,0.0976,0.0354,0.3624,0.0322,0.0782,0.0354,0.3624
455,6524.3194,9.43553,18.2888,0.8098,0.1292,0.061,0.1062,0.2648,0.0498,0.3138,0.0776,0.2078,0.0498,0.3138,6621.89378,8.22192,16.88712,0.7264,0.2434,0.0302,0.1834,0.5116,0.024,0.149,0.1482,0.4358,0.024,0.149,1573.8014,10.14387,19.73696,0.8992,0.0912,0.0096,0.0702,0.1956,0.0092,0.0522,0.0598,0.177,0.0092,0.0522,2854.4608,10.03675,19.28379,0.8964,0.0404,0.0632,0.0336,0.0986,0.051,0.3284,0.0268,0.0792,0.051,0.3284
456,8251.47299,9.40106,18.48773,0.812,0.1412,0.0468,0.1604,0.3064,0.0288,0.3548,0.117,0.243,0.0288,0.3548,8058.15749,8.23052,17.13927,0.7396,0.2366,0.0238,0.2512,0.5232,0.0148,0.177,0.1906,0.4264,0.0148,0.177,1456.36998,10.16027,19.78623,0.9146,0.0772,0.0082,0.0844,0.1782,0.0062,0.0628,0.0706,0.1556,0.0062,0.0628,2282.38143,10.15913,19.50551,0.9098,0.0412,0.049,0.0482,0.1058,0.0296,0.3736,0.0374,0.084,0.0296,0.3736
457,6984.71038,9.5151,18.47939,0.816,0.1206,0.0634,0.1064,0.2574,0.0418,0.287,0.0762,0.2032,0.0418,0.287,6101.92143,8.27938,17.0522,0.7272,0.2384,0.0344,0.1896,0.5186,0.0204,0.1392,0.154,0.4364,0.0204,0.1392,1561.17942,10.11592,19.70888,0.8964,0.0914,0.0122,0.0752,0.2022,0.0076,0.0512,0.0644,0.1814,0.0076,0.0512,3126.45555,10.07297,19.35122,0.8932,0.0408,0.066,0.0352,0.1054,0.0432,0.297,0.0286,0.0838,0.0432,0.297
458,7878.20789,9.46735,18.57232,0.83,0.1256,0.0444,0.1402,0.275,0.0376,0.3516,0.0968,0.2138,0.0376,0.3516,7310.33648,8.30404,17.23086,0.7492,0.2284,0.0224,0.2218,0.5118,0.0184,0.168,0.1758,0.429,0.0184,0.168,1400.13067,10.16061,19.81027,0.9114,0.082,0.0066,0.0788,0.1916,0.0076,0.0528,0.0678,0.1728,0.0076,0.0528,2641.86793,10.07739,19.3677,0.9146,0.0394,0.046,0.0444,0.1024,0.0378,0.3608,0.0346,0.083,0.0378,0.3608
459,7786.83173,9.41849,18.41784,0.81,0.1384,0.0516,0.153,0.2626,0.0296,0.3534,0.1104,0.2102,0.0296,0.3534,7711.75823,8.07428,16.80505,0.7196,0.2546,0.0258,0.252,0.4908,0.016,0.181,0.1956,0.4156,0.016,0.181,1312.64261,10.12889,19.69787,0.9066,0.0854,0.008,0.0866,0.173,0.006,0.0526,0.0742,0.154,0.006,0.0526,2266.25388,10.11884,19.39831,0.9054,0.0412,0.0534,0.046,0.092,0.0298,0.3648,0.035,0.072,0.0298,0.3648
460,9722.48457,9.32484,18.37063,0.8012,0.1534,0.0454,0.1618,0.2856,0.0498,0.3386,0.1174,0.2258,0.0498,0.3386,7546.0278,8.1455,16.88887,0.7252,0.2524,0.0224,0.2554,0.4706,0.0252,0.1594,0.1948,0.3938,0.0252,0.1594,1812.06463,10.1145,19.69484,0.8966,0.096,0.0074,0.095,0.1858,0.012,0.0582,0.078,0.1646,0.012,0.0582,3591.32061,10.11575,19.5104,0.9018,0.0508,0.0474,0.0526,0.1066,0.0516,0.355,0.0424,0.0886,0.0516,0.355
461,8478.83068,9.25969,18.3217,0.8036,0.1534,0.043,0.1642,0.318,0.057,0.3068,0.1206,0.2506,0.057,0.3068,6935.65547,8.24179,17.10462,0.7364,0.242,0.0216,0.2578,0.5004,0.0282,0.1446,0.1934,0.4108,0.0282,0.1446,1113.17684,10.15253,19.76208,0.9084,0.0852,0.0064,0.0908,0.1818,0.0104,0.0488,0.076,0.1604,0.0104,0.0488,3852.81573,10.11739,19.57963,0.9086,0.047,0.0444,0.0556,0.1082,0.0604,0.3248,0.0418,0.09,0.0604,0.3248
462,7743.26496,9.33889,18.45356,0.8136,0.142,0.0444,0.17,0.291,0.0374,0.3072,0.123,0.2366,0.0374,0.3072,7097.74541,8.25804,17.17778,0.7418,0.2348,0.0234,0.2734,0.4758,0.021,0.1528,0.2078,0.3968,0.021,0.1528,1975.20727,10.13935,19.8165,0.9038,0.0884,0.0078,0.1014,0.1874,0.0082,0.052,0.0826,0.1668,0.0082,0.052,4505.81842,10.13692,19.61906,0.91,0.0434,0.0466,0.0538,0.1048,0.0396,0.3232,0.0434,0.0872,0.0396,0.3232
463,8818.02767,9.30169,18.35459,0.816,0.1346,0.0494,0.1666,0.291,0.0374,0.2938,0.1184,0.2246,0.0374,0.2938,6758.47585,8.22077,17.23406,0.7488,0.227,0.0242,0.2632,0.5,0.0196,0.1338,0.2016,0.4196,0.0196,0.1338,1044.82202,10.1897,19.85867,0.9142,0.0792,0.0066,0.09,0.1796,0.0064,0.0418,0.0752,0.1612,0.0064,0.0418,1932.9521,10.06471,19.35034,0.9086,0.0398,0.0516,0.0476,0.1022,0.0392,0.3126,0.038,0.0814,0.0392,0.3126
464,7697.71405,9.36198,18.24628,0.7984,0.141,0.0606,0.132,0.2986,0.0476,0.3416,0.0982,0.2406,0.0476,0.3416,7146.28037,8.14619,16.79685,0.719,0.2516,0.0294,0.2244,0.5232,0.0232,0.1682,0.1714,0.431,0.0232,0.1682,988.80398,10.14152,19.72664,0.8986,0.0898,0.0116,0.0818,0.1922,0.0102,0.0596,0.0672,0.168,0.0102,0.0596,2938.87925,10.07805,19.34977,0.8952,0.043,0.0618,0.0416,0.1062,0.0492,0.3522,0.034,0.0884,0.0492,0.3522
465,7570.66004,9.34114,18.28048,0.8076,0.141,0.0514,0.1394,0.2996,0.049,0.348,0.1002,0.2354,0.049,0.348,7163.88708,8.24142,17.0557,0.7324,0.2436,0.024,0.227,0.5122,0.0252,0.1618,0.1738,0.4238,0.0252,0.1618,1498.11669,10.12871,19.71065,0.9012,0.0902,0.0086,0.0814,0.1988,0.0102,0.056,0.0694,0.1746,0.0102,0.056,2237.79556,10.06589,19.32225,0.903,0.0442,0.0528,0.0474,0.1062,0.051,0.364,0.0356,0.0858,0.051,0.364
466,7769.61527,9.29214,18.22638,0.7942,0.1614,0.0444,0.1334,0.3436,0.0318,0.3282,0.097,0.2594,0.0318,0.3282,6917.73156,8.1657,16.79221,0.718,0.259,0.023,0.21,0.5538,0.0164,0.158,0.1594,0.4474,0.0164,0.158,1226.58599,10.17003,19.79219,0.9062,0.0864,0.0074,0.071,0.1924,0.007,0.0556,0.0596,0.168,0.007,0.0556,2327.83895,10.15027,19.51864,0.9104,0.0438,0.0458,0.0386,0.1118,0.0326,0.34,0.0324,0.0898,0.0326,0.34
467,8319.91727,9.23089,18.13861,0.785,0.1526,0.0624,0.1624,0.315,0.0296,0.3342,0.115,0.2458,0.0296,0.3342,7567.37609,8.18763,16.94637,0.725,0.2444,0.0306,0.2508,0.5094,0.0148,0.1512,0.1876,0.4202,0.0148,0.1512,1662.4005,10.15861,19.75764,0.9038,0.085,0.0112,0.089,0.1832,0.0076,0.0574,0.073,0.1604,0.0076,0.0574,3567.36594,10.02641,19.29949,0.8878,0.0472,0.065,0.055,0.1084,0.0318,0.3554,0.0408,0.0872,0.0318,0.3554
468,7937.01386,9.3124,18.35218,0.7994,0.1472,0.0534,0.14,0.3544,0.036,0.3272,0.1022,0.2746,0.036,0.3272,6643.41366,8.31912,17.1865,0.7432,0.2302,0.0266,0.2172,0.56,0.0192,0.1536,0.166,0.4512,0.0192,0.1536,1153.39016,10.18702,19.84936,0.9084,0.083,0.0086,0.0744,0.2084,0.0084,0.0528,0.062,0.1808,0.0084,0.0528,3329.07501,10.11133,19.52202,0.9,0.0448,0.0552,0.045,0.1196,0.038,0.34,0.0334,0.0978,0.038,0.34
469,7668.11107,9.419,18.41321,0.8038,0.1338,0.0624,0.1496,0.2798,0.0396,0.3682,0.1072,0.2194,0.0396,0.3682,8413.28602,8.23389,17.04288,0.73,0.2388,0.0312,0.2436,0.4966,0.0214,0.1836,0.1856,0.4128,0.0214,0.1836,1958.36475,10.13085,19.72207,0.8994,0.0884,0.0122,0.0906,0.1912,0.0102,0.065,0.0736,0.166,0.0102,0.065,2594.31339,10.10797,19.40661,0.8916,0.0434,0.065,0.0512,0.1046,0.0428,0.3866,0.0392,0.0862,0.0428,0.3866
470,7635.01907,9.45719,18.48317,0.8092,0.1312,0.0596,0.132,0.2918,0.0466,0.3336,0.0922,0.2278,0.0466,0.3336,6023.71003,8.23646,17.02067,0.7316,0.2392,0.0292,0.2188,0.5304,0.0232,0.1646,0.169,0.439,0.0232,0.1646,1269.90064,10.16998,19.7717,0.9058,0.0838,0.0104,0.0778,0.1928,0.009,0.0562,0.0634,0.1718,0.009,0.0562,2244.95655,10.12948,19.43311,0.8994,0.0394,0.0612,0.0396,0.1028,0.0492,0.3492,0.03,0.0842,0.0492,0.3492
471,7565.07011,9.39983,18.53297,0.8178,0.1412,0.041,0.1476,0.3012,0.0488,0.3278,0.1076,0.238,0.0488,0.3278,7879.00094,8.25131,17.13519,0.7352,0.243,0.0218,0.2366,0.5252,0.026,0.169,0.1814,0.4272,0.026,0.169,1196.75368,10.12819,19.73325,0.901,0.0916,0.0074,0.0902,0.1992,0.0112,0.0566,0.0736,0.1768,0.0112,0.0566,3292.34096,10.14447,19.56731,0.9112,0.0472,0.0416,0.0576,0.1084,0.0518,0.3402,0.0408,0.0862,0.0518,0.3402
472,8794.59839,9.23028,18.22975,0.8034,0.1586,0.038,0.17,0.3314,0.0296,0.3476,0.124,0.2594,0.0296,0.3476,7715.98664,8.20957,17.11325,0.738,0.2428,0.0192,0.2588,0.516,0.016,0.163,0.1964,0.4144,0.016,0.163,1455.71554,10.1596,19.83545,0.907,0.087,0.006,0.092,0.1902,0.0058,0.0556,0.0754,0.1636,0.0058,0.0556,3235.52735,10.11177,19.49132,0.9174,0.0434,0.0392,0.0514,0.107,0.0316,0.3648,0.042,0.0862,0.0316,0.3648
473,7597.25151,9.46859,18.63848,0.8238,0.1384,0.0378,0.141,0.2928,0.0294,0.3154,0.1008,0.2282,0.0294,0.3154,7078.36247,8.23819,17.07285,0.738,0.2422,0.0198,0.2246,0.514,0.0156,0.1494,0.1752,0.429,0.0156,0.1494,1014.94519,10.19534,19.80687,0.9158,0.0794,0.0048,0.078,0.1752,0.0056,0.0464,0.0642,0.1558,0.0056,0.0464,1370.87607,10.24247,19.71425,0.9202,0.0402,0.0396,0.0396,0.1008,0.032,0.3388,0.0312,0.0808,0.032,0.3388
474,7618.3021,9.35924,18.34242,0.8008,0.1444,0.0548,0.1486,0.2916,0.0364,0.3758,0.108,0.2348,0.0364,0.3758,7621.45136,8.19786,16.93605,0.7268,0.2472,0.026,0.2376,0.4994,0.0186,0.1792,0.1762,0.4124,0.0186,0.1792,821.01056,10.12386,19.68291,0.8984,0.0912,0.0104,0.0884,0.1896,0.0096,0.065,0.0724,0.1666,0.0096,0.065,2896.31297,10.05057,19.31,0.8986,0.0452,0.0562,0.0482,0.1056,0.0384,0.3882,0.0384,0.087,0.0384,0.3882
475,7024.70598,9.32731,18.26985,0.7914,0.1494,0.0592,0.1478,0.289,0.0374,0.3194,0.1042,0.2344,0.0374,0.3194,6783.2644,8.1515,16.79072,0.7168,0.253,0.0302,0.2306,0.4988,0.0196,0.1564,0.179,0.4114,0.0196,0.1564,1481.88585,10.15228,19.78377,0.8964,0.0926,0.011,0.086,0.186,0.0082,0.0576,0.0702,0.1642,0.0082,0.0576,2452.94363,10.06041,19.30961,0.8944,0.0442,0.0614,0.046,0.1024,0.0392,0.3314,0.0366,0.0832,0.0392,0.3314
476,7582.39879,9.44845,18.46295,0.8038,0.1308,0.0654,0.1436,0.245,0.0334,0.3498,0.1036,0.1934,0.0334,0.3498,6982.88907,8.13786,16.87128,0.7214,0.245,0.0336,0.24,0.4804,0.0172,0.1756,0.1926,0.4088,0.0172,0.1756,1571.35947,10.14335,19.77591,0.8966,0.0918,0.0116,0.0932,0.1862,0.0076,0.0578,0.0784,0.166,0.0076,0.0578,2963.73726,10.10965,19.41655,0.8904,0.042,0.0676,0.0474,0.097,0.0348,0.3674,0.0358,0.08,0.0348,0.3674
477,7668.591,9.22955,18.19937,0.7928,0.1492,0.058,0.1646,0.3118,0.0392,0.2876,0.118,0.2484,0.0392,0.2876,6652.95455,8.16561,16.95729,0.7228,0.2454,0.0318,0.256,0.5196,0.0198,0.1476,0.1924,0.4248,0.0198,0.1476,1346.50516,10.12614,19.71046,0.9062,0.083,0.0108,0.0878,0.1832,0.0076,0.052,0.0748,0.162,0.0076,0.052,2772.63443,10.09099,19.38982,0.8972,0.0412,0.0616,0.046,0.1052,0.0426,0.308,0.0364,0.089,0.0426,0.308
478,6844.7606,9.0957,17.89804,0.7752,0.169,0.0558,0.1574,0.343,0.0316,0.2894,0.1106,0.2714,0.0316,0.2894,6911.82819,8.11231,16.74116,0.7086,0.2626,0.0288,0.242,0.5422,0.0166,0.137,0.1802,0.4344,0.0166,0.137,1118.79417,10.14696,19.75023,0.8966,0.0948,0.0086,0.0862,0.2002,0.006,0.045,0.0694,0.1714,0.006,0.045,2828.01982,10.00968,19.25067,0.8908,0.0496,0.0596,0.0512,0.114,0.0336,0.3118,0.0386,0.0942,0.0336,0.3118
479,6292.89508,9.36663,18.30062,0.805,0.1488,0.0462,0.1466,0.264,0.0404,0.2916,0.104,0.2158,0.0404,0.2916,6107.2397,8.08901,16.68989,0.7112,0.2664,0.0224,0.228,0.481,0.022,0.1346,0.1774,0.401,0.022,0.1346,1245.42836,10.11562,19.63541,0.898,0.0946,0.0074,0.0844,0.1746,0.0078,0.0476,0.0702,0.1544,0.0078,0.0476,2776.7035,10.13764,19.50826,0.9068,0.044,0.0492,0.042,0.095,0.0436,0.3174,0.0326,0.0784,0.0436,0.3174
480,7690.04478,9.18911,18.15971,0.7888,0.1548,0.0564,0.1562,0.3418,0.0332,0.3228,0.1118,0.2668,0.0332,0.3228,6302.82458,8.34461,17.20647,0.735,0.2362,0.0288,0.233,0.5256,0.018,0.159,0.176,0.4186,0.018,0.159,1260.08544,10.15644,19.75096,0.9052,0.0854,0.0094,0.0828,0.1982,0.0076,0.052,0.0678,0.17,0.0076,0.052,2414.22053,10.07686,19.37239,0.8938,0.0464,0.0598,0.0496,0.117,0.035,0.3418,0.0396,0.0964,0.035,0.3418
481,8817.17235,9.29578,18.32191,0.8006,0.1598,0.0396,0.1784,0.2982,0.045,0.323,0.1266,0.235,0.045,0.323,7838.37661,8.09437,16.84828,0.7248,0.2542,0.021,0.2732,0.4876,0.0234,0.1602,0.2066,0.408,0.0234,0.1602,1032.29622,10.14345,19.79387,0.9014,0.0918,0.0068,0.0978,0.1828,0.01,0.0556,0.081,0.1622,0.01,0.0556,3280.35706,10.1011,19.50055,0.9094,0.049,0.0416,0.0548,0.105,0.048,0.3464,0.0428,0.0842,0.048,0.3464
482,8204.07714,9.16955,18.11758,0.7952,0.1604,0.0444,0.1762,0.3406,0.0458,0.3042,0.1286,0.2692,0.0458,0.3042,7246.15377,8.15292,16.988,0.7282,0.2486,0.0232,0.2686,0.529,0.0246,0.1502,0.198,0.4226,0.0246,0.1502,1461.16644,10.15236,19.83287,0.9076,0.0848,0.0076,0.0928,0.1868,0.009,0.0492,0.0752,0.1606,0.009,0.0492,2896.34859,10.11289,19.5103,0.9076,0.045,0.0474,0.054,0.1074,0.0484,0.3246,0.04,0.0898,0.0484,0.3246
483,8265.77499,9.56324,18.66491,0.8314,0.1216,0.047,0.1304,0.2774,0.0438,0.343,0.0898,0.213,0.0438,0.343,8041.24715,8.24928,17.19555,0.7478,0.2284,0.0238,0.2278,0.532,0.0232,0.169,0.1748,0.44,0.0232,0.169,1793.85324,10.17798,19.8152,0.9134,0.0784,0.0082,0.0778,0.1898,0.0098,0.056,0.0648,0.169,0.0098,0.056,3635.96433,10.13879,19.50994,0.9134,0.0376,0.049,0.0394,0.1026,0.0452,0.3564,0.031,0.0804,0.0452,0.3564
484,8202.46142,9.41835,18.42886,0.8088,0.134,0.0572,0.1356,0.2672,0.04,0.292,0.095,0.2122,0.04,0.292,6844.42325,8.11831,16.81807,0.721,0.2488,0.0302,0.2278,0.5124,0.0198,0.1406,0.1796,0.4312,0.0198,0.1406,1321.21549,10.17339,19.84248,0.9054,0.0852,0.0094,0.0798,0.1826,0.0064,0.0466,0.0686,0.1664,0.0064,0.0466,3226.30615,10.09601,19.41587,0.9008,0.0378,0.0614,0.0376,0.0912,0.0436,0.315,0.0286,0.0752,0.0436,0.315
485,7694.38111,9.41852,18.50795,0.815,0.1452,0.0398,0.1548,0.2878,0.0372,0.379,0.1136,0.2278,0.0372,0.379,7297.39373,8.28146,17.10535,0.7366,0.2434,0.02,0.2362,0.4914,0.0184,0.1816,0.1796,0.4068,0.0184,0.1816,1435.65718,10.1248,19.70066,0.8986,0.0936,0.0078,0.0906,0.1946,0.0082,0.0676,0.0746,0.17,0.0082,0.0676,3273.20454,10.15113,19.5799,0.909,0.0498,0.0412,0.0536,0.112,0.0388,0.3948,0.0418,0.0914,0.0388,0.3948
486,8640.67357,9.11083,17.85035,0.7574,0.188,0.0546,0.1618,0.3202,0.0412,0.3616,0.1168,0.251,0.0412,0.3616,7275.04764,7.98695,16.39383,0.6858,0.2876,0.0266,0.244,0.4962,0.0224,0.177,0.1834,0.4042,0.0224,0.177,1650.62238,10.09921,19.60255,0.8916,0.0994,0.009,0.0824,0.181,0.0098,0.0588,0.07,0.1588,0.0098,0.0588,3225.34149,10.02874,19.25098,0.8882,0.054,0.0578,0.0488,0.1066,0.0446,0.3856,0.0376,0.089,0.0446,0.3856
487,6945.79947,9.25205,18.09885,0.7994,0.1346,0.066,0.1516,0.2916,0.0276,0.3156,0.1036,0.2264,0.0276,0.3156,6940.29775,8.13575,16.95761,0.723,0.2426,0.0344,0.2454,0.532,0.0132,0.1482,0.1856,0.4376,0.0132,0.1482,1056.03261,10.13773,19.74439,0.9046,0.0842,0.0112,0.0856,0.191,0.0042,0.0476,0.072,0.1688,0.0042,0.0476,3425.92018,10.0226,19.28872,0.892,0.0392,0.0688,0.0448,0.1012,0.029,0.3296,0.0344,0.0806,0.029,0.3296
488,7390.23292,9.477,18.59852,0.8136,0.1386,0.0478,0.1294,0.3052,0.0218,0.3262,0.088,0.238,0.0218,0.3262,6691.82729,8.25434,17.0878,0.73,0.2458,0.0242,0.203,0.5478,0.012,0.153,0.1558,0.4538,0.012,0.153,1171.61493,10.151,19.73499,0.9046,0.0872,0.0082,0.073,0.199,0.0042,0.0546,0.06,0.1768,0.0042,0.0546,2343.28605,10.16774,19.57487,0.9076,0.0412,0.0512,0.0346,0.11,0.0228,0.3462,0.0284,0.091,0.0228,0.3462
489,6849.35422,9.59747,18.8104,0.8358,0.1274,0.0368,0.144,0.2496,0.0292,0.3342,0.0998,0.1988,0.0292,0.3342,6687.9809,8.30287,17.26882,0.7498,0.2312,0.019,0.2316,0.4802,0.0164,0.161,0.1832,0.4124,0.0164,0.161,1324.65323,10.15688,19.79506,0.9076,0.0864,0.006,0.086,0.1854,0.0062,0.0578,0.074,0.162,0.0062,0.0578,2197.45444,10.21291,19.68305,0.9232,0.0388,0.038,0.0416,0.0952,0.031,0.3516,0.032,0.0772,0.031,0.3516
490,7925.40186,9.34032,18.31446,0.8114,0.1308,0.0578,0.1788,0.2756,0.036,0.3906,0.1256,0.2168,0.036,0.3906,7807.72364,8.25919,17.2694,0.7466,0.2246,0.0288,0.2814,0.4882,0.019,0.1958,0.2148,0.4094,0.019,0.1958,1770.08996,10.15402,19.84412,0.9076,0.0824,0.01,0.1026,0.1796,0.0084,0.063,0.0842,0.1594,0.0084,0.063,3716.53228,10.06919,19.3616,0.8964,0.0444,0.0592,0.0598,0.105,0.0368,0.4052,0.0452,0.0836,0.0368,0.4052
