run,TP.c,TP.q,TP.lyg,TP.death.other,TP.death.stroke,TP.death.bleed,TP.stroke.dep,TP.stroke.indep,TP.bleed.ich,TP.bleed.nich,TP.count.p.dep,TP.count.p.indep,TP.count.p.ich,TP.count.p.nich,FN.c,FN.q,FN.lyg,FN.death.other,FN.death.stroke,FN.death.bleed,FN.stroke.dep,FN.stroke.indep,FN.bleed.ich,FN.bleed.nich,FN.count.p.dep,FN.count.p.indep,FN.count.p.ich,FN.count.p.nich,TN.c,TN.q,TN.lyg,TN.death.other,TN.death.stroke,TN.death.bleed,TN.stroke.dep,TN.stroke.indep,TN.bleed.ich,TN.bleed.nich,TN.count.p.dep,TN.count.p.indep,TN.count.p.ich,TN.count.p.nich,FP.c,FP.q,FP.lyg,FP.death.other,FP.death.stroke,FP.death.bleed,FP.stroke.dep,FP.stroke.indep,FP.bleed.ich,FP.bleed.nich,FP.count.p.dep,FP.count.p.indep,FP.count.p.ich,FP.count.p.nich
124,21477.96525,12.13951,27.03284,0.6518,0.2734,0.0748,0.372,0.5638,0.0614,0.4516,0.2134,0.3812,0.0614,0.4516,16874.05946,10.94967,25.69453,0.6056,0.3484,0.046,0.4548,0.7258,0.0356,0.2608,0.273,0.5102,0.0356,0.2608,1126.33934,14.68373,32.44096,0.8872,0.101,0.0118,0.1112,0.229,0.0118,0.0688,0.0876,0.1926,0.0118,0.0688,4351.86744,14.22361,30.71177,0.8448,0.0732,0.082,0.0914,0.161,0.0664,0.49,0.0642,0.1228,0.0664,0.49
125,18214.27839,12.2983,26.88084,0.6472,0.2954,0.0574,0.2678,0.5098,0.0506,0.429,0.167,0.356,0.0506,0.429,12529.8581,10.79014,24.67772,0.5766,0.3904,0.033,0.3422,0.679,0.0292,0.2356,0.223,0.489,0.0292,0.2356,874.99335,14.55975,32.14732,0.8608,0.129,0.0102,0.1064,0.2438,0.0122,0.074,0.084,0.2044,0.0122,0.074,5634.28543,14.41995,31.31383,0.8476,0.0896,0.0628,0.0828,0.162,0.0556,0.473,0.057,0.1278,0.0556,0.473
126,17535.44379,12.29921,27.26364,0.6628,0.2674,0.0698,0.342,0.5384,0.0792,0.4088,0.1998,0.3712,0.0792,0.4088,12062.23292,11.04216,25.60977,0.6114,0.3434,0.0452,0.4278,0.6978,0.0482,0.2466,0.2586,0.501,0.0482,0.2466,1035.20113,14.60859,32.34454,0.8788,0.1072,0.014,0.1184,0.2378,0.0156,0.0748,0.09,0.1984,0.0156,0.0748,5242.07884,14.26197,30.95621,0.847,0.0756,0.0774,0.0952,0.1626,0.0848,0.4508,0.064,0.1272,0.0848,0.4508
127,22344.47869,11.87002,26.37249,0.6158,0.3308,0.0534,0.3974,0.5792,0.0532,0.447,0.2298,0.387,0.0532,0.447,15830.31111,10.66647,24.69766,0.5618,0.4034,0.0348,0.4832,0.696,0.0308,0.2604,0.2848,0.4798,0.0308,0.2604,1891.48774,14.61395,32.34989,0.8752,0.1158,0.009,0.1258,0.2248,0.011,0.0688,0.0932,0.1822,0.011,0.0688,6241.67907,14.30838,31.0795,0.8486,0.0898,0.0616,0.105,0.1698,0.0592,0.5066,0.0724,0.1274,0.0592,0.5066
128,20024.70429,11.8307,26.03327,0.6112,0.3204,0.0684,0.356,0.5946,0.0494,0.4498,0.21,0.3998,0.0494,0.4498,14920.10846,10.78844,24.69289,0.5646,0.3932,0.0422,0.4272,0.7232,0.029,0.2562,0.2522,0.4956,0.029,0.2562,1611.79695,14.56573,32.15134,0.8666,0.1204,0.013,0.1204,0.2436,0.012,0.0776,0.0892,0.198,0.012,0.0776,6759.09628,14.17839,30.6589,0.8278,0.0926,0.0796,0.0992,0.1824,0.0548,0.5144,0.0678,0.1392,0.0548,0.5144
129,17671.06139,12.33122,27.02306,0.6482,0.275,0.0768,0.2908,0.5244,0.0474,0.4704,0.1764,0.3596,0.0474,0.4704,13567.56907,10.97529,25.2337,0.5982,0.3572,0.0446,0.3822,0.685,0.027,0.2524,0.2348,0.4882,0.027,0.2524,734.01042,14.70213,32.36766,0.8816,0.1064,0.012,0.0972,0.2228,0.0102,0.069,0.0752,0.186,0.0102,0.069,6390.02506,14.24957,30.78316,0.8398,0.075,0.0852,0.0772,0.1522,0.0508,0.511,0.054,0.117,0.0508,0.511
130,16396.783,12.27772,26.99586,0.645,0.2904,0.0646,0.305,0.5466,0.0428,0.4132,0.1862,0.3748,0.0428,0.4132,13770.53846,10.93695,25.12763,0.5868,0.3752,0.038,0.3818,0.7026,0.026,0.2362,0.2416,0.4926,0.026,0.2362,842.33715,14.61362,32.23129,0.8728,0.1156,0.0116,0.1098,0.2376,0.0112,0.0728,0.0842,0.1962,0.0112,0.0728,4356.86844,14.3678,31.1417,0.8468,0.081,0.0722,0.0866,0.1602,0.0478,0.4582,0.0574,0.1222,0.0478,0.4582
131,18134.8224,12.51832,27.79851,0.6822,0.2508,0.067,0.3148,0.5218,0.0532,0.422,0.187,0.3662,0.0532,0.422,13643.95626,11.13622,25.99638,0.6286,0.3298,0.0416,0.3962,0.7094,0.031,0.2456,0.2516,0.5052,0.031,0.2456,970.01672,14.73716,32.54389,0.893,0.0962,0.0108,0.1014,0.2194,0.0114,0.0638,0.0788,0.1846,0.0114,0.0638,5757.71863,14.49396,31.46423,0.8614,0.066,0.0726,0.0748,0.151,0.0582,0.4572,0.0526,0.116,0.0582,0.4572
132,16786.22995,12.22741,26.93712,0.6438,0.2682,0.088,0.2948,0.5502,0.034,0.4216,0.1774,0.3696,0.034,0.4216,13676.0809,11.03658,25.40454,0.5992,0.3494,0.0514,0.3768,0.7244,0.0186,0.237,0.2364,0.5112,0.0186,0.237,1306.02982,14.64712,32.35462,0.8802,0.104,0.0158,0.0994,0.2334,0.0064,0.0632,0.0754,0.1944,0.0064,0.0632,4455.49133,14.21294,30.60698,0.8322,0.071,0.0968,0.0738,0.1542,0.0376,0.4646,0.051,0.1202,0.0376,0.4646
133,22573.14872,11.99339,26.52496,0.624,0.3078,0.0682,0.3688,0.5834,0.0538,0.4724,0.21,0.3914,0.0538,0.4724,16210.82529,10.69845,24.65911,0.5762,0.3826,0.0412,0.435,0.7262,0.0318,0.2606,0.2578,0.4968,0.0318,0.2606,1866.74649,14.67011,32.39756,0.885,0.1044,0.0106,0.1042,0.217,0.0116,0.0698,0.0806,0.1808,0.0116,0.0698,6700.24811,14.24951,30.93145,0.8438,0.0784,0.0778,0.0912,0.161,0.06,0.5234,0.062,0.1232,0.06,0.5234
134,20270.29077,12.31187,27.3249,0.6568,0.271,0.0722,0.3664,0.5584,0.059,0.4534,0.213,0.3758,0.059,0.4534,14385.20837,10.96129,25.62521,0.6096,0.3462,0.0442,0.4462,0.7248,0.0352,0.2656,0.2734,0.506,0.0352,0.2656,1086.79962,14.64902,32.39684,0.8822,0.1048,0.013,0.1164,0.241,0.013,0.0752,0.0884,0.202,0.013,0.0752,4289.05892,14.28265,30.90512,0.8476,0.0738,0.0786,0.0962,0.1624,0.063,0.4926,0.0652,0.1244,0.063,0.4926
135,19524.59834,12.32366,27.13309,0.6376,0.2828,0.0796,0.3266,0.503,0.0454,0.4564,0.1906,0.3512,0.0454,0.4564,15204.52661,10.81086,24.99681,0.5772,0.375,0.0478,0.408,0.6802,0.0254,0.253,0.2524,0.4862,0.0254,0.253,858.37806,14.60988,32.25436,0.8708,0.113,0.0162,0.1074,0.2306,0.0104,0.0802,0.087,0.199,0.0104,0.0802,5376.81491,14.20373,30.626,0.8344,0.0784,0.0872,0.087,0.1544,0.0484,0.4976,0.0608,0.1236,0.0484,0.4976
136,20013.19963,11.89953,26.37934,0.621,0.2994,0.0796,0.3438,0.6188,0.0514,0.441,0.1962,0.4152,0.0514,0.441,14190.25551,10.9556,25.14611,0.587,0.3644,0.0486,0.4048,0.7398,0.0284,0.2492,0.2418,0.5086,0.0284,0.2492,927.52088,14.6592,32.31216,0.8792,0.108,0.0128,0.1066,0.2436,0.01,0.0648,0.0794,0.1982,0.01,0.0648,5052.90815,14.12285,30.52875,0.8298,0.0788,0.0914,0.0892,0.176,0.0574,0.4992,0.059,0.1304,0.0574,0.4992
137,19332.66792,12.88068,28.4642,0.6948,0.2572,0.048,0.2796,0.4636,0.0556,0.4896,0.1734,0.3286,0.0556,0.4896,13763.21835,11.1518,25.71088,0.6204,0.3504,0.0292,0.3576,0.6386,0.0288,0.2594,0.2336,0.4794,0.0288,0.2594,1754.88979,14.64075,32.33951,0.8758,0.1152,0.009,0.1106,0.2208,0.0108,0.0828,0.088,0.1902,0.0108,0.0828,4408.78094,14.52781,31.47741,0.8724,0.0758,0.0518,0.0738,0.1452,0.0584,0.5164,0.055,0.1126,0.0584,0.5164
138,21581.5437,11.96093,26.53311,0.6304,0.3002,0.0694,0.367,0.6016,0.0546,0.4478,0.21,0.4004,0.0546,0.4478,15258.5201,10.82027,25.05968,0.5812,0.3756,0.0432,0.4468,0.7458,0.033,0.2586,0.2638,0.5112,0.033,0.2586,1957.39215,14.64743,32.41724,0.8776,0.1114,0.011,0.1192,0.2424,0.012,0.0702,0.0848,0.1972,0.012,0.0702,4854.35429,14.19559,30.70104,0.8384,0.083,0.0786,0.098,0.1758,0.06,0.501,0.0642,0.1346,0.06,0.501
139,22044.77514,12.24508,27.00918,0.6484,0.2682,0.0834,0.3522,0.5242,0.0686,0.4996,0.2086,0.3626,0.0686,0.4996,16473.6336,11.04869,25.63299,0.6118,0.3394,0.0488,0.4222,0.6836,0.0384,0.2822,0.272,0.4934,0.0384,0.2822,1400.48109,14.67724,32.46481,0.8848,0.1012,0.014,0.1164,0.2156,0.013,0.0778,0.0892,0.1814,0.013,0.0778,6556.83952,14.18364,30.6626,0.838,0.0736,0.0884,0.0972,0.1504,0.0754,0.5324,0.0642,0.1176,0.0754,0.5324
140,19128.92081,11.92413,26.4239,0.6204,0.291,0.0886,0.3946,0.5598,0.0434,0.4594,0.2304,0.379,0.0434,0.4594,15080.03427,10.80002,25.09051,0.5788,0.365,0.0562,0.4928,0.6832,0.0242,0.2724,0.288,0.4818,0.0242,0.2724,1801.35972,14.58157,32.21033,0.8714,0.1094,0.0192,0.1314,0.2274,0.0088,0.0836,0.0986,0.1876,0.0088,0.0836,5278.94973,14.11839,30.51119,0.8202,0.08,0.0998,0.106,0.1612,0.0492,0.5104,0.0738,0.1256,0.0492,0.5104
141,16962.94191,12.14591,27.04267,0.6516,0.2934,0.055,0.3782,0.5068,0.0554,0.4092,0.2296,0.361,0.0554,0.4092,11251.25247,10.88248,25.24435,0.5938,0.3732,0.033,0.4708,0.6404,0.0326,0.2328,0.2868,0.4632,0.0326,0.2328,1686.13923,14.66704,32.43264,0.8852,0.1052,0.0096,0.1194,0.1996,0.0118,0.0632,0.0904,0.1656,0.0118,0.0632,3790.03179,14.43585,31.35693,0.8614,0.077,0.0616,0.0982,0.1388,0.0618,0.4532,0.066,0.1114,0.0618,0.4532
142,17607.52574,12.43161,27.38336,0.6638,0.278,0.0582,0.2636,0.6318,0.042,0.4528,0.1576,0.413,0.042,0.4528,13484.92168,11.12301,25.53062,0.6058,0.357,0.0372,0.3392,0.7994,0.024,0.2626,0.2042,0.5454,0.024,0.2626,930.60142,14.79999,32.63686,0.8918,0.0986,0.0096,0.0768,0.242,0.0084,0.0702,0.0592,0.2006,0.0084,0.0702,4643.98931,14.46761,31.36536,0.8632,0.0722,0.0646,0.062,0.1742,0.0452,0.504,0.044,0.1348,0.0452,0.504
143,17773.66016,12.2124,26.81387,0.6482,0.2582,0.0936,0.2886,0.5006,0.0458,0.4348,0.1764,0.3556,0.0458,0.4348,13174.9316,11.04235,25.37951,0.6002,0.3444,0.0554,0.3712,0.6864,0.0256,0.2416,0.236,0.4956,0.0256,0.2416,1150.93225,14.68282,32.34578,0.8802,0.1038,0.016,0.1044,0.216,0.0078,0.0636,0.0784,0.1818,0.0078,0.0636,5660.67823,14.22258,30.75023,0.8262,0.0722,0.1016,0.075,0.1494,0.0492,0.4748,0.0532,0.1186,0.0492,0.4748
144,17644.21984,12.3641,27.1194,0.6522,0.2702,0.0776,0.288,0.508,0.0444,0.4466,0.1738,0.3542,0.0444,0.4466,14054.24286,10.95963,25.35286,0.5916,0.3612,0.0472,0.3754,0.688,0.0254,0.251,0.239,0.4946,0.0254,0.251,2109.96418,14.70515,32.47081,0.8818,0.1052,0.013,0.0974,0.2164,0.0096,0.0688,0.0762,0.1834,0.0096,0.0688,3593.30743,14.31784,30.90918,0.8436,0.0712,0.0852,0.0716,0.1446,0.047,0.4902,0.0498,0.113,0.047,0.4902
145,19695.28508,12.07885,26.5338,0.6248,0.2858,0.0894,0.3472,0.4742,0.045,0.4422,0.2032,0.336,0.045,0.4422,15699.6598,10.7604,24.97876,0.5778,0.3718,0.0504,0.432,0.6334,0.0218,0.2356,0.2704,0.4684,0.0218,0.2356,954.06122,14.63857,32.26514,0.8768,0.1082,0.015,0.113,0.2034,0.007,0.0622,0.0894,0.176,0.007,0.0622,5367.01851,14.12577,30.44912,0.8264,0.0758,0.0978,0.0874,0.135,0.0486,0.4842,0.0602,0.1096,0.0486,0.4842
146,23410.5686,11.83191,26.16504,0.6056,0.325,0.0694,0.3856,0.5562,0.0572,0.486,0.2244,0.3804,0.0572,0.486,15816.7519,10.75095,24.70216,0.5734,0.3872,0.0394,0.4328,0.6696,0.0326,0.2538,0.2672,0.4728,0.0326,0.2538,1844.82461,14.5878,32.30217,0.8746,0.115,0.0104,0.12,0.2202,0.0122,0.0712,0.089,0.1826,0.0122,0.0712,6327.88977,14.16035,30.6814,0.8322,0.0904,0.0774,0.1054,0.1632,0.0662,0.5346,0.0686,0.1248,0.0662,0.5346
147,16607.46128,11.98203,26.53779,0.635,0.3044,0.0606,0.3648,0.5514,0.0412,0.4024,0.219,0.3794,0.0412,0.4024,13612.24418,10.83028,25.05985,0.5796,0.383,0.0374,0.4498,0.6784,0.0264,0.2384,0.2712,0.4754,0.0264,0.2384,744.19331,14.71564,32.42095,0.8842,0.1052,0.0106,0.1098,0.208,0.0102,0.066,0.0828,0.1732,0.0102,0.066,4211.908,14.43768,31.29011,0.8524,0.0776,0.07,0.0914,0.152,0.048,0.4588,0.0642,0.1184,0.048,0.4588
148,22448.50062,11.87315,26.20467,0.6124,0.3216,0.066,0.3612,0.5924,0.0528,0.4694,0.2106,0.4,0.0528,0.4694,14257.59135,10.82023,24.79506,0.566,0.3936,0.0404,0.4256,0.7218,0.0308,0.2622,0.2564,0.4966,0.0308,0.2622,2327.89228,14.5886,32.2849,0.8724,0.1154,0.0122,0.1154,0.2332,0.0122,0.0796,0.086,0.1924,0.0122,0.0796,5900.92202,14.20803,30.72271,0.8344,0.0898,0.0758,0.1008,0.1734,0.0602,0.5302,0.0658,0.1312,0.0602,0.5302
149,20534.65119,12.12486,26.81267,0.6368,0.2904,0.0728,0.3514,0.6006,0.0556,0.4592,0.202,0.396,0.0556,0.4592,16242.39642,10.96378,25.41875,0.5928,0.363,0.0442,0.4198,0.7508,0.0322,0.2576,0.2536,0.5136,0.0322,0.2576,828.29832,14.72264,32.44335,0.8904,0.0986,0.011,0.097,0.2246,0.0118,0.0672,0.0764,0.1858,0.0118,0.0672,5489.48594,14.22352,30.69478,0.845,0.0732,0.0818,0.0844,0.1608,0.0606,0.5076,0.0566,0.1284,0.0606,0.5076
150,18047.96944,12.41404,27.39392,0.6524,0.2742,0.0734,0.2926,0.5176,0.0582,0.4262,0.1764,0.3604,0.0582,0.4262,12424.88076,10.98284,25.30909,0.5956,0.3614,0.043,0.3666,0.7032,0.032,0.2366,0.237,0.5048,0.032,0.2366,1103.81427,14.66354,32.37114,0.8788,0.1088,0.0124,0.0998,0.2292,0.0112,0.0672,0.0776,0.1924,0.0112,0.0672,5530.99367,14.26338,30.83546,0.845,0.075,0.08,0.0752,0.1498,0.0612,0.4598,0.0534,0.1154,0.0612,0.4598
151,21352.11332,12.0792,26.85756,0.6486,0.2776,0.0738,0.3936,0.5454,0.0464,0.4528,0.2246,0.3746,0.0464,0.4528,17014.0579,10.93102,25.51823,0.5976,0.3562,0.0462,0.4904,0.699,0.029,0.265,0.2866,0.4962,0.029,0.265,1583.06992,14.71522,32.55325,0.8888,0.0992,0.012,0.116,0.2164,0.0106,0.0698,0.089,0.1802,0.0106,0.0698,5603.62012,14.24487,30.7692,0.848,0.0704,0.0816,0.0886,0.1492,0.0494,0.4988,0.0594,0.1188,0.0494,0.4988
152,20773.79401,11.71931,25.88471,0.6074,0.3172,0.0754,0.4012,0.5386,0.0624,0.4296,0.2342,0.3734,0.0624,0.4296,16192.52828,10.56522,24.47626,0.5594,0.3958,0.0448,0.494,0.6586,0.0356,0.2402,0.2944,0.4682,0.0356,0.2402,1760.84904,14.55971,32.21278,0.8728,0.1148,0.0124,0.131,0.2156,0.0118,0.0662,0.0984,0.1794,0.0118,0.0662,6734.63392,14.07223,30.45689,0.8242,0.089,0.0868,0.1104,0.1608,0.0698,0.4856,0.0758,0.123,0.0698,0.4856
153,15206.97099,12.47945,27.43726,0.6686,0.268,0.0634,0.313,0.4856,0.0626,0.4292,0.1972,0.348,0.0626,0.4292,12790.557,11.00168,25.48484,0.6032,0.3574,0.0394,0.4244,0.6444,0.0366,0.249,0.2644,0.4736,0.0366,0.249,625.91402,14.60966,32.26945,0.8758,0.112,0.0122,0.118,0.2184,0.0144,0.0784,0.0924,0.1834,0.0144,0.0784,3547.86771,14.39238,31.18851,0.8558,0.0746,0.0696,0.0856,0.142,0.0666,0.4698,0.0616,0.1128,0.0666,0.4698
154,18330.65995,12.29801,27.23152,0.6566,0.274,0.0694,0.3336,0.526,0.0552,0.4334,0.1982,0.3568,0.0552,0.4334,14186.23486,10.9431,25.38033,0.6048,0.3548,0.0404,0.4134,0.6892,0.0306,0.2396,0.2538,0.4972,0.0306,0.2396,1321.26587,14.68025,32.42183,0.8856,0.1034,0.011,0.1114,0.2144,0.0114,0.0646,0.0824,0.1828,0.0114,0.0646,5487.34513,14.32472,31.07559,0.8518,0.0714,0.0768,0.0834,0.144,0.0584,0.474,0.0556,0.114,0.0584,0.474
155,19851.23012,12.25964,26.88698,0.6454,0.2806,0.074,0.2904,0.535,0.0572,0.4416,0.1722,0.3638,0.0572,0.4416,13862.15639,10.94343,25.27199,0.5934,0.3618,0.0448,0.3558,0.7124,0.032,0.2488,0.2262,0.5116,0.032,0.2488,1279.69396,14.71855,32.46705,0.8902,0.0994,0.0104,0.0892,0.2138,0.0096,0.0584,0.069,0.1814,0.0096,0.0584,3725.84352,14.26462,30.77322,0.8462,0.0728,0.081,0.0686,0.1516,0.0612,0.481,0.0484,0.116,0.0612,0.481
156,18146.51084,12.42223,27.3484,0.654,0.2842,0.0618,0.3048,0.5344,0.0734,0.4648,0.1884,0.3612,0.0734,0.4648,12266.7173,10.97148,25.32968,0.6008,0.3608,0.0384,0.3806,0.6848,0.0424,0.2654,0.241,0.4874,0.0424,0.2654,1247.68179,14.55902,32.20905,0.874,0.1144,0.0116,0.1108,0.2352,0.0158,0.0804,0.085,0.1928,0.0158,0.0804,3784.99226,14.3319,31.01912,0.8502,0.0814,0.0684,0.0902,0.1634,0.0798,0.506,0.0612,0.1224,0.0798,0.506
157,20361.05897,12.17267,26.91515,0.643,0.2786,0.0784,0.3596,0.5102,0.0518,0.4664,0.2106,0.3544,0.0518,0.4664,15658.04328,10.88129,25.41785,0.588,0.3646,0.0474,0.4578,0.6704,0.0306,0.2636,0.2786,0.4856,0.0306,0.2636,1201.57295,14.64117,32.32867,0.8802,0.1066,0.0132,0.1226,0.2128,0.0112,0.0746,0.0914,0.1806,0.0112,0.0746,5302.27428,14.2518,30.71781,0.8394,0.0736,0.087,0.0938,0.1438,0.0556,0.507,0.065,0.1126,0.0556,0.507
158,19915.69313,12.05975,26.68891,0.6336,0.312,0.0544,0.3364,0.6082,0.0528,0.4574,0.1978,0.4004,0.0528,0.4574,14756.04373,10.84606,24.96506,0.5758,0.39,0.0342,0.4098,0.7502,0.0294,0.2566,0.2472,0.4998,0.0294,0.2566,893.45981,14.64624,32.31753,0.8794,0.1116,0.009,0.103,0.2366,0.0108,0.0716,0.0788,0.1916,0.0108,0.0716,5667.24278,14.39947,31.28681,0.8516,0.0862,0.0622,0.0904,0.1766,0.0582,0.5132,0.0598,0.1314,0.0582,0.5132
159,17474.92708,12.13683,26.51324,0.615,0.3178,0.0672,0.3246,0.5022,0.0294,0.4886,0.1916,0.3528,0.0294,0.4886,13865.57613,10.72273,24.44773,0.5574,0.4028,0.0398,0.384,0.6584,0.0172,0.2704,0.2452,0.4726,0.0172,0.2704,2322.4935,14.56512,32.145,0.8588,0.1284,0.0128,0.1144,0.2258,0.007,0.087,0.0888,0.1882,0.007,0.087,4868.91052,14.30789,30.88308,0.8286,0.0946,0.0768,0.0948,0.1596,0.0326,0.5464,0.0634,0.1208,0.0326,0.5464
160,20648.95312,12.1942,26.93392,0.6458,0.2686,0.0856,0.3492,0.4876,0.0638,0.4358,0.206,0.3374,0.0638,0.4358,15748.71114,10.78868,25.17859,0.59,0.358,0.052,0.4534,0.6604,0.0342,0.2408,0.2786,0.4828,0.0342,0.2408,1612.57229,14.67799,32.45849,0.8826,0.1028,0.0146,0.111,0.2122,0.0102,0.065,0.0904,0.1852,0.0102,0.065,6199.70256,14.15318,30.61131,0.8366,0.071,0.0924,0.0872,0.14,0.0682,0.471,0.0614,0.1124,0.0682,0.471
161,17095.36288,12.21903,27.17368,0.6528,0.28,0.0672,0.3408,0.5448,0.0454,0.4252,0.2098,0.373,0.0454,0.4252,12021.46966,11.01967,25.43003,0.6056,0.3526,0.0418,0.4212,0.6836,0.0282,0.249,0.2564,0.4888,0.0282,0.249,1225.70663,14.54692,32.22217,0.8716,0.1148,0.0136,0.1252,0.243,0.012,0.0804,0.0958,0.1984,0.012,0.0804,4719.11448,14.3173,31.03435,0.8396,0.087,0.0734,0.1058,0.1758,0.0498,0.4708,0.0696,0.1358,0.0498,0.4708
162,21558.19397,12.08907,26.77195,0.6368,0.2964,0.0668,0.3528,0.6256,0.0388,0.47,0.202,0.4118,0.0388,0.47,15826.75689,10.92584,25.28482,0.5914,0.3672,0.0414,0.4284,0.7626,0.0232,0.2696,0.2516,0.5232,0.0232,0.2696,1939.30388,14.68663,32.42489,0.8844,0.1052,0.0104,0.1022,0.24,0.0082,0.0696,0.0788,0.195,0.0082,0.0696,4239.81444,14.30334,30.88837,0.847,0.0774,0.0756,0.0858,0.1774,0.0428,0.5236,0.0586,0.1334,0.0428,0.5236
163,17539.83344,12.73004,28.13478,0.6904,0.2542,0.0554,0.3144,0.5116,0.0438,0.4578,0.1876,0.351,0.0438,0.4578,12924.13865,11.02665,25.9082,0.6226,0.3408,0.0366,0.4022,0.7082,0.0244,0.268,0.2538,0.5132,0.0244,0.268,1342.98038,14.684,32.52473,0.8854,0.1036,0.011,0.1086,0.2298,0.0096,0.0826,0.0852,0.1946,0.0096,0.0826,4779.15298,14.57271,31.68729,0.8718,0.0696,0.0586,0.0786,0.149,0.0462,0.4872,0.0552,0.1166,0.0462,0.4872
164,21025.57444,12.1882,26.87202,0.631,0.304,0.065,0.3506,0.557,0.0448,0.4988,0.2016,0.3772,0.0448,0.4988,16522.11511,10.81488,24.99758,0.575,0.3852,0.0398,0.4194,0.7128,0.0258,0.2868,0.2544,0.4958,0.0258,0.2868,1885.47143,14.65422,32.33473,0.8768,0.111,0.0122,0.1076,0.2256,0.0094,0.0848,0.0838,0.1854,0.0094,0.0848,5668.49283,14.29059,30.82668,0.8416,0.0858,0.0726,0.096,0.1676,0.0522,0.551,0.0634,0.1262,0.0522,0.551
165,18089.82959,12.25275,27.01931,0.65,0.2914,0.0586,0.2896,0.544,0.0544,0.4204,0.1802,0.3756,0.0544,0.4204,13036.74221,10.9575,25.14627,0.5884,0.378,0.0336,0.3706,0.701,0.032,0.2326,0.2298,0.5008,0.032,0.2326,1400.83409,14.67089,32.41954,0.881,0.1106,0.0084,0.0984,0.2238,0.0104,0.0586,0.0782,0.186,0.0104,0.0586,5244.9394,14.30369,31.04437,0.8558,0.0794,0.0648,0.0816,0.1512,0.0602,0.4652,0.0552,0.1176,0.0602,0.4652
166,21076.20357,12.05847,26.61237,0.6232,0.3148,0.062,0.3426,0.5926,0.0564,0.4602,0.1978,0.391,0.0564,0.4602,16077.45485,10.71428,24.6949,0.568,0.394,0.038,0.419,0.7324,0.032,0.2558,0.2518,0.506,0.032,0.2558,944.66408,14.69574,32.38757,0.8842,0.1058,0.01,0.0984,0.2192,0.0116,0.0684,0.0752,0.1806,0.0116,0.0684,5960.11468,14.29383,30.97642,0.8478,0.0804,0.0718,0.0838,0.1624,0.0624,0.5214,0.06,0.1256,0.0624,0.5214
167,24958.82084,11.92819,26.3979,0.6076,0.3344,0.058,0.379,0.6184,0.0702,0.4956,0.214,0.407,0.0702,0.4956,16267.5558,10.71483,24.61073,0.563,0.4004,0.0366,0.4342,0.7454,0.0416,0.2848,0.2546,0.4998,0.0416,0.2848,637.69201,14.72907,32.41326,0.8844,0.1066,0.009,0.1034,0.2192,0.014,0.0748,0.0784,0.1816,0.014,0.0748,7250.96929,14.29779,30.97035,0.8504,0.0846,0.065,0.0936,0.17,0.0808,0.5484,0.0622,0.1252,0.0808,0.5484
168,20675.14223,12.04521,26.82851,0.6368,0.3122,0.051,0.3838,0.5884,0.045,0.4378,0.2194,0.3956,0.045,0.4378,14984.67531,10.84566,25.16709,0.587,0.3816,0.0314,0.441,0.7244,0.0244,0.247,0.2668,0.5042,0.0244,0.247,1767.78582,14.65795,32.46326,0.8844,0.1082,0.0074,0.1114,0.225,0.008,0.0612,0.085,0.188,0.008,0.0612,6637.15134,14.37214,31.2765,0.8642,0.0792,0.0566,0.0942,0.1656,0.0506,0.4904,0.0638,0.1268,0.0506,0.4904
169,18482.99352,12.22863,26.80286,0.6356,0.2694,0.095,0.299,0.5122,0.04,0.447,0.1828,0.3566,0.04,0.447,14619.59255,10.90446,25.14025,0.588,0.356,0.056,0.3922,0.6836,0.0214,0.2482,0.2496,0.4912,0.0214,0.2482,1800.13342,14.52838,32.10961,0.862,0.1184,0.0196,0.1162,0.249,0.0078,0.08,0.09,0.2104,0.0078,0.08,6249.30936,14.08031,30.35655,0.8148,0.0822,0.103,0.0926,0.17,0.043,0.4856,0.0646,0.131,0.043,0.4856
170,21058.5085,11.95453,26.36166,0.6134,0.313,0.0736,0.3602,0.5472,0.0496,0.4742,0.2084,0.3712,0.0496,0.4742,15683.47932,10.7095,24.5913,0.5646,0.3932,0.0422,0.4204,0.69,0.0282,0.251,0.2546,0.4828,0.0282,0.251,1244.32369,14.58392,32.21533,0.8728,0.1156,0.0116,0.1184,0.2234,0.0114,0.0744,0.09,0.1892,0.0114,0.0744,5382.17272,14.17939,30.68269,0.8304,0.0868,0.0828,0.0932,0.1674,0.0556,0.5236,0.0666,0.1304,0.0556,0.5236
171,16435.2338,12.58198,27.9466,0.6826,0.261,0.0564,0.3018,0.5552,0.0404,0.4632,0.1844,0.3868,0.0404,0.4632,13260.1382,11.26975,26.15211,0.6294,0.335,0.0356,0.3766,0.7262,0.0224,0.2628,0.2404,0.5112,0.0224,0.2628,1690.80178,14.61674,32.39168,0.8794,0.111,0.0096,0.114,0.2574,0.0084,0.08,0.085,0.209,0.0084,0.08,3709.19034,14.45369,31.35343,0.8588,0.0794,0.0618,0.0868,0.181,0.0432,0.5066,0.0602,0.1354,0.0432,0.5066
