run,TP.c,TP.q,TP.lyg,TP.death.other,TP.death.stroke,TP.death.bleed,TP.stroke.dep,TP.stroke.indep,TP.bleed.ich,TP.bleed.nich,TP.count.p.dep,TP.count.p.indep,TP.count.p.ich,TP.count.p.nich,FN.c,FN.q,FN.lyg,FN.death.other,FN.death.stroke,FN.death.bleed,FN.stroke.dep,FN.stroke.indep,FN.bleed.ich,FN.bleed.nich,FN.count.p.dep,FN.count.p.indep,FN.count.p.ich,FN.count.p.nich,TN.c,TN.q,TN.lyg,TN.death.other,TN.death.stroke,TN.death.bleed,TN.stroke.dep,TN.stroke.indep,TN.bleed.ich,TN.bleed.nich,TN.count.p.dep,TN.count.p.indep,TN.count.p.ich,TN.count.p.nich,FP.c,FP.q,FP.lyg,FP.death.other,FP.death.stroke,FP.death.bleed,FP.stroke.dep,FP.stroke.indep,FP.bleed.ich,FP.bleed.nich,FP.count.p.dep,FP.count.p.indep,FP.count.p.ich,FP.count.p.nich
244,7745.46346,8.4358,16.03958,0.8116,0.1448,0.0436,0.1436,0.3084,0.0356,0.2922,0.1066,0.2428,0.0356,0.2922,6138.19248,7.53207,14.95479,0.7458,0.2332,0.021,0.2202,0.4956,0.019,0.1312,0.1682,0.4004,0.019,0.1312,746.25358,9.29845,17.40503,0.9166,0.076,0.0074,0.0734,0.1672,0.0076,0.0488,0.0606,0.1482,0.0076,0.0488,2460.1581,9.18908,17.02216,0.9138,0.0404,0.0458,0.0436,0.0994,0.0378,0.3144,0.0328,0.083,0.0378,0.3144
245,7339.65452,8.36596,15.95871,0.8118,0.152,0.0362,0.1694,0.3138,0.043,0.283,0.1224,0.252,0.043,0.283,6510.29898,7.56794,15.02484,0.7534,0.229,0.0176,0.2482,0.474,0.0216,0.128,0.1844,0.385,0.0216,0.128,1427.35356,9.31174,17.4751,0.919,0.0754,0.0056,0.0836,0.163,0.0094,0.0478,0.068,0.1406,0.0094,0.0478,3543.83024,9.23923,17.18869,0.918,0.0446,0.0374,0.0536,0.106,0.0462,0.3088,0.041,0.0884,0.0462,0.3088
246,5878.53853,8.58634,16.24971,0.8314,0.131,0.0376,0.1334,0.2618,0.0346,0.2844,0.0956,0.2168,0.0346,0.2844,5604.68036,7.59827,15.04143,0.7562,0.2266,0.0172,0.2062,0.4682,0.0174,0.1254,0.1612,0.3902,0.0174,0.1254,975.79362,9.32381,17.45718,0.9226,0.0728,0.0046,0.0666,0.154,0.0054,0.0368,0.055,0.1354,0.0054,0.0368,2737.16439,9.25787,17.17082,0.924,0.0366,0.0394,0.0338,0.0892,0.037,0.3004,0.0262,0.0722,0.037,0.3004
247,6300.08135,8.35093,15.86903,0.7972,0.1472,0.0556,0.1586,0.2956,0.0276,0.2604,0.1186,0.2388,0.0276,0.2604,6166.00187,7.53956,14.97228,0.7444,0.229,0.0266,0.2398,0.4602,0.0122,0.1206,0.182,0.3808,0.0122,0.1206,1123.92296,9.28641,17.39298,0.914,0.0772,0.0088,0.082,0.1622,0.0038,0.0404,0.067,0.1402,0.0038,0.0404,2814.79275,9.16839,16.98932,0.8986,0.0416,0.0598,0.0452,0.0998,0.0296,0.2844,0.0356,0.0822,0.0296,0.2844
248,6388.86748,8.28569,15.68656,0.7822,0.1674,0.0504,0.1442,0.3326,0.0182,0.3066,0.1054,0.2574,0.0182,0.3066,6180.30639,7.55047,14.86308,0.7262,0.2486,0.0252,0.21,0.4984,0.0108,0.1442,0.159,0.404,0.0108,0.1442,973.77686,9.26777,17.29349,0.913,0.0792,0.0078,0.0666,0.1646,0.004,0.0476,0.055,0.1434,0.004,0.0476,2845.88723,9.1936,17.02044,0.9024,0.0446,0.053,0.042,0.1074,0.0192,0.3278,0.0328,0.089,0.0192,0.3278
249,7224.79897,8.29878,15.79703,0.7938,0.1604,0.0458,0.161,0.299,0.0308,0.2802,0.1182,0.2398,0.0308,0.2802,6315.72644,7.50269,14.84338,0.7376,0.2402,0.0222,0.2346,0.4484,0.016,0.1272,0.1768,0.374,0.016,0.1272,1192.65241,9.27478,17.33214,0.9142,0.0794,0.0064,0.0778,0.153,0.0058,0.0412,0.063,0.1364,0.0058,0.0412,3006.25998,9.17576,17.01485,0.9058,0.0442,0.05,0.0484,0.1002,0.0334,0.3106,0.037,0.0836,0.0334,0.3106
250,6652.6782,8.34525,15.77015,0.7916,0.1666,0.0418,0.1406,0.3054,0.0284,0.297,0.103,0.2474,0.0284,0.297,6279.65183,7.49506,14.72863,0.7226,0.2566,0.0208,0.2122,0.4722,0.0148,0.137,0.1598,0.3862,0.0148,0.137,833.40139,9.27337,17.27327,0.9144,0.0794,0.0062,0.0646,0.1502,0.006,0.0462,0.0526,0.129,0.006,0.0462,2046.73403,9.23151,17.02605,0.9122,0.043,0.0448,0.037,0.0974,0.0308,0.326,0.03,0.0828,0.0308,0.326
251,6931.33089,8.23945,15.66478,0.7834,0.167,0.0496,0.1502,0.3422,0.0318,0.2846,0.108,0.2684,0.0318,0.2846,6015.44425,7.49247,14.79348,0.7322,0.2446,0.0232,0.2148,0.5076,0.0156,0.1266,0.1596,0.4016,0.0156,0.1266,1002.38998,9.27016,17.32485,0.9148,0.078,0.0072,0.0718,0.1678,0.0064,0.0438,0.0558,0.1434,0.0064,0.0438,2192.99664,9.097,16.79492,0.9032,0.0434,0.0534,0.0422,0.1084,0.0342,0.3144,0.0332,0.0892,0.0342,0.3144
252,5856.75729,8.61672,16.26481,0.8354,0.1212,0.0434,0.1182,0.2494,0.0216,0.2578,0.094,0.2036,0.0216,0.2578,5795.70855,7.5264,14.96153,0.7544,0.226,0.0196,0.2162,0.4618,0.0116,0.1198,0.1712,0.3964,0.0116,0.1198,911.90159,9.27719,17.32702,0.9236,0.0704,0.006,0.0658,0.151,0.0036,0.038,0.0572,0.1366,0.0036,0.038,2350.28121,9.2623,17.15174,0.9196,0.0344,0.046,0.0316,0.0764,0.023,0.2756,0.0258,0.0646,0.023,0.2756
253,7346.06067,8.41426,15.97948,0.8096,0.1478,0.0426,0.1386,0.3082,0.0358,0.2752,0.1026,0.2426,0.0358,0.2752,5650.20475,7.59068,14.95476,0.7476,0.231,0.0214,0.2012,0.4856,0.0194,0.1308,0.1562,0.3932,0.0194,0.1308,817.10027,9.29526,17.36572,0.9188,0.0754,0.0058,0.067,0.16,0.0066,0.0414,0.0542,0.1414,0.0066,0.0414,2582.3571,9.20876,17.08438,0.9146,0.0396,0.0458,0.0374,0.0976,0.0388,0.3014,0.0292,0.0818,0.0388,0.3014
254,6374.28326,8.35633,15.83127,0.816,0.1398,0.0442,0.129,0.303,0.0328,0.2828,0.0944,0.2384,0.0328,0.2828,6020.87321,7.57703,14.99466,0.7474,0.233,0.0196,0.2008,0.4976,0.0174,0.1254,0.155,0.403,0.0174,0.1254,1148.10594,9.26301,17.34823,0.9158,0.0776,0.0066,0.0706,0.1724,0.0072,0.0444,0.0576,0.15,0.0072,0.0444,2668.19218,9.11851,16.92345,0.9116,0.042,0.0464,0.0422,0.1034,0.0344,0.3006,0.031,0.0856,0.0344,0.3006
255,6141.3373,8.5226,16.12351,0.8262,0.128,0.0458,0.1328,0.2448,0.0358,0.2688,0.101,0.2016,0.0358,0.2688,5729.01671,7.55812,15.03859,0.751,0.227,0.022,0.225,0.4446,0.0178,0.1238,0.1792,0.3744,0.0178,0.1238,1072.55829,9.27156,17.33561,0.917,0.0764,0.0066,0.076,0.1534,0.0066,0.043,0.0642,0.136,0.0066,0.043,1918.5123,9.21739,17.05962,0.9134,0.0382,0.0484,0.0384,0.0902,0.0378,0.2834,0.0314,0.0766,0.0378,0.2834
256,6456.94617,8.49363,16.17391,0.822,0.1364,0.0416,0.1434,0.3322,0.0346,0.308,0.1078,0.2604,0.0346,0.308,5698.24367,7.68519,15.20351,0.772,0.2076,0.0204,0.2166,0.5042,0.0188,0.1422,0.1636,0.409,0.0188,0.1422,1159.46612,9.33585,17.50066,0.9242,0.07,0.0058,0.0714,0.1736,0.0078,0.0482,0.056,0.15,0.0078,0.0482,2686.24568,9.19787,17.08446,0.9174,0.039,0.0436,0.0412,0.1102,0.0378,0.3288,0.0338,0.091,0.0378,0.3288
257,7071.72795,8.42545,15.96785,0.8076,0.1382,0.0542,0.1392,0.2942,0.0364,0.2812,0.1002,0.2344,0.0364,0.2812,6110.45413,7.54748,14.92868,0.7416,0.2308,0.0276,0.2134,0.4922,0.0178,0.1314,0.1634,0.4006,0.0178,0.1314,936.2903,9.30111,17.38352,0.9224,0.0702,0.0074,0.064,0.154,0.0048,0.0402,0.0528,0.1374,0.0048,0.0402,2238.34258,9.17325,16.97504,0.9084,0.0358,0.0558,0.0338,0.0878,0.038,0.2952,0.027,0.0722,0.038,0.2952
258,4744.36588,8.54116,16.15157,0.8342,0.1304,0.0354,0.1272,0.259,0.04,0.2324,0.0968,0.2132,0.04,0.2324,4885.90222,7.56361,14.98199,0.7598,0.2252,0.015,0.2124,0.4544,0.0174,0.1012,0.1668,0.385,0.0174,0.1012,876.47538,9.28402,17.39486,0.9168,0.0778,0.0054,0.0724,0.1622,0.0054,0.0366,0.0616,0.1446,0.0054,0.0366,1530.48467,9.26168,17.1423,0.9216,0.04,0.0384,0.0392,0.0954,0.0418,0.2414,0.0314,0.0764,0.0418,0.2414
259,5929.95754,8.4892,16.11867,0.8256,0.138,0.0364,0.1458,0.2742,0.0294,0.2574,0.1074,0.22,0.0294,0.2574,5911.34732,7.5138,14.9186,0.7504,0.2342,0.0154,0.231,0.4602,0.016,0.1192,0.1778,0.3838,0.016,0.1192,734.10491,9.28248,17.3893,0.9182,0.077,0.0048,0.0758,0.1564,0.0068,0.0414,0.0622,0.1412,0.0068,0.0414,2835.8925,9.2625,17.14515,0.9224,0.039,0.0386,0.0372,0.0924,0.0316,0.2782,0.0302,0.079,0.0316,0.2782
260,6371.51442,8.40753,16.05691,0.814,0.1356,0.0504,0.1608,0.313,0.042,0.2708,0.118,0.2494,0.042,0.2708,5705.45086,7.62119,15.1619,0.7654,0.2098,0.0248,0.2402,0.4876,0.019,0.1254,0.1852,0.3914,0.019,0.1254,1139.72798,9.30718,17.4604,0.922,0.07,0.008,0.0806,0.1646,0.0072,0.0456,0.0648,0.1446,0.0072,0.0456,4028.52501,9.15873,17.04932,0.9082,0.039,0.0528,0.0468,0.1044,0.045,0.2948,0.0372,0.0842,0.045,0.2948
261,7536.50314,8.3557,15.93114,0.809,0.1478,0.0432,0.1608,0.2968,0.0318,0.2878,0.118,0.2372,0.0318,0.2878,5989.15314,7.55112,14.97547,0.7514,0.2286,0.02,0.2436,0.4556,0.0168,0.1286,0.1812,0.3722,0.0168,0.1286,1353.73772,9.27444,17.37521,0.9144,0.0784,0.0072,0.0842,0.1618,0.0074,0.048,0.068,0.1396,0.0074,0.048,2252.51683,9.16608,16.96196,0.912,0.0426,0.0454,0.0484,0.102,0.0338,0.312,0.0374,0.0836,0.0338,0.312
262,7490.74692,8.42585,15.99639,0.8126,0.1438,0.0436,0.1452,0.2958,0.0352,0.3024,0.1078,0.2348,0.0352,0.3024,6699.42041,7.54518,14.97066,0.745,0.234,0.021,0.2206,0.4806,0.0186,0.1336,0.1688,0.3958,0.0186,0.1336,541.30587,9.28687,17.34827,0.9174,0.076,0.0066,0.0732,0.1604,0.0076,0.0478,0.0586,0.1396,0.0076,0.0478,2526.82479,9.17538,16.97816,0.9142,0.0404,0.0454,0.0404,0.0988,0.038,0.321,0.032,0.0838,0.038,0.321
263,5352.87523,8.52123,16.06321,0.8206,0.128,0.0514,0.1204,0.2848,0.0332,0.2946,0.0898,0.2296,0.0332,0.2946,5802.6027,7.68101,15.13878,0.7598,0.2144,0.0258,0.1926,0.4844,0.0174,0.1372,0.1516,0.4024,0.0174,0.1372,955.07881,9.27206,17.31372,0.9196,0.0726,0.0078,0.0652,0.167,0.0064,0.0444,0.0552,0.145,0.0064,0.0444,2161.75733,9.21686,17.03946,0.91,0.0376,0.0524,0.0352,0.0988,0.0336,0.3058,0.029,0.0784,0.0336,0.3058
264,7596.14925,8.06214,15.32015,0.7632,0.1694,0.0674,0.1648,0.3204,0.03,0.2962,0.1242,0.2538,0.03,0.2962,6437.56445,7.44096,14.62472,0.7238,0.2442,0.032,0.2416,0.463,0.0108,0.1252,0.1768,0.3724,0.0108,0.1252,1255.91368,9.23542,17.26265,0.9072,0.081,0.0118,0.0816,0.159,0.0042,0.0478,0.0672,0.139,0.0042,0.0478,3738.56027,8.9563,16.52555,0.8758,0.0512,0.073,0.0542,0.1074,0.0324,0.3188,0.041,0.0904,0.0324,0.3188
265,7583.47516,8.62216,16.3229,0.8316,0.1204,0.048,0.1212,0.2888,0.038,0.2946,0.0854,0.2244,0.038,0.2946,6356.88642,7.67261,15.27454,0.769,0.2066,0.0244,0.2036,0.5056,0.0208,0.1432,0.1586,0.419,0.0208,0.1432,1371.06246,9.33056,17.49477,0.9232,0.0696,0.0072,0.0658,0.1718,0.0076,0.047,0.0528,0.1518,0.0076,0.047,2764.02905,9.24712,17.14706,0.9152,0.0334,0.0514,0.0316,0.0966,0.0404,0.3204,0.0258,0.0774,0.0404,0.3204
266,7345.15106,8.38377,15.87652,0.8054,0.1326,0.062,0.1392,0.2602,0.0232,0.283,0.1034,0.2114,0.0232,0.283,6320.49017,7.60007,15.05628,0.7522,0.2206,0.0272,0.2206,0.4428,0.0094,0.118,0.169,0.3758,0.0094,0.118,1448.60826,9.27481,17.34576,0.9182,0.0732,0.0086,0.0716,0.1494,0.0026,0.0398,0.0596,0.1366,0.0026,0.0398,3018.36235,9.05673,16.71542,0.8986,0.0376,0.0638,0.0404,0.0866,0.0244,0.298,0.031,0.074,0.0244,0.298
267,6069.46885,8.53227,16.09873,0.8192,0.1286,0.0522,0.1208,0.2988,0.0378,0.3026,0.0886,0.2368,0.0378,0.3026,6020.72522,7.68009,15.15398,0.7582,0.2162,0.0256,0.1858,0.501,0.0196,0.1368,0.1468,0.41,0.0196,0.1368,1004.78438,9.29106,17.355,0.9208,0.0712,0.008,0.062,0.1664,0.0066,0.045,0.0492,0.1482,0.0066,0.045,1133.53878,9.17996,16.92276,0.909,0.0358,0.0552,0.0314,0.099,0.0394,0.32,0.026,0.0812,0.0394,0.32
268,5808.26538,8.59292,16.28768,0.833,0.1244,0.0426,0.1376,0.2472,0.0294,0.2684,0.1016,0.2016,0.0294,0.2684,6508.2157,7.50599,15.00757,0.7554,0.2262,0.0184,0.2434,0.4516,0.0154,0.1206,0.1846,0.3864,0.0154,0.1206,1212.08313,9.26194,17.32613,0.9222,0.0724,0.0054,0.075,0.1502,0.0048,0.0388,0.0626,0.1332,0.0048,0.0388,1558.04319,9.26577,17.13772,0.9216,0.0344,0.044,0.0354,0.0794,0.0306,0.2844,0.028,0.0674,0.0306,0.2844
269,6456.974,8.39894,15.87882,0.799,0.1516,0.0494,0.1436,0.298,0.0328,0.3064,0.1066,0.2402,0.0328,0.3064,5928.08156,7.51408,14.7992,0.737,0.2376,0.0254,0.2144,0.4712,0.0184,0.1462,0.1666,0.3844,0.0184,0.1462,1115.9859,9.28858,17.32639,0.919,0.0736,0.0074,0.0668,0.1488,0.0072,0.047,0.053,0.131,0.0072,0.047,1813.70998,9.1874,16.92115,0.908,0.0398,0.0522,0.0348,0.0956,0.0348,0.325,0.0292,0.078,0.0348,0.325
270,6593.65036,8.43223,16.05627,0.8128,0.1476,0.0396,0.1564,0.2544,0.0296,0.2564,0.1166,0.2122,0.0296,0.2564,5625.58904,7.45997,14.78007,0.7424,0.2426,0.015,0.2422,0.4146,0.0142,0.1036,0.1852,0.35,0.0142,0.1036,1252.03616,9.26594,17.36903,0.9118,0.0828,0.0054,0.0844,0.1446,0.005,0.0394,0.0692,0.1302,0.005,0.0394,2381.9064,9.22237,17.12032,0.9152,0.0432,0.0416,0.0476,0.0868,0.0316,0.278,0.0368,0.0754,0.0316,0.278
271,7529.79352,7.99375,15.38462,0.7744,0.1736,0.052,0.2148,0.3836,0.029,0.274,0.1448,0.2922,0.029,0.274,6471.00225,7.44503,14.84899,0.7382,0.235,0.0268,0.277,0.524,0.015,0.129,0.1978,0.4044,0.015,0.129,1211.21279,9.29612,17.42064,0.918,0.0736,0.0084,0.0876,0.1668,0.006,0.045,0.068,0.1406,0.006,0.045,2624.4703,9.05128,16.75271,0.894,0.0488,0.0572,0.0578,0.1214,0.032,0.3054,0.044,0.096,0.032,0.3054
272,7253.9995,8.33904,15.90057,0.8164,0.1326,0.051,0.145,0.3006,0.0272,0.2706,0.1082,0.243,0.0272,0.2706,4928.7218,7.71636,15.27738,0.771,0.2076,0.0214,0.2206,0.4668,0.0124,0.113,0.1678,0.3838,0.0124,0.113,860.8765,9.28754,17.34481,0.9218,0.0716,0.0066,0.0764,0.159,0.0036,0.0382,0.0616,0.1384,0.0036,0.0382,2674.19733,9.10284,16.82331,0.9084,0.0374,0.0542,0.0416,0.0968,0.0282,0.288,0.0328,0.0822,0.0282,0.288
273,7305.59477,7.98992,15.36771,0.7598,0.1912,0.049,0.2056,0.3604,0.0338,0.238,0.1452,0.2826,0.0338,0.238,6398.46249,7.50742,14.83566,0.7308,0.2462,0.023,0.26,0.4602,0.0148,0.1138,0.1844,0.3666,0.0148,0.1138,816.50452,9.30524,17.33853,0.9176,0.0754,0.007,0.0742,0.1494,0.0044,0.0374,0.0602,0.1258,0.0044,0.0374,1972.90466,9.07529,16.76124,0.8946,0.0502,0.0552,0.0566,0.106,0.0376,0.2704,0.0426,0.0874,0.0376,0.2704
274,6410.37687,8.49236,16.24675,0.821,0.1454,0.0336,0.1614,0.3056,0.0262,0.2738,0.121,0.2442,0.0262,0.2738,6022.80799,7.58039,15.11701,0.7592,0.2248,0.016,0.2436,0.475,0.0146,0.1318,0.187,0.384,0.0146,0.1318,1133.16503,9.28912,17.38341,0.9242,0.0716,0.0042,0.0788,0.1558,0.006,0.045,0.0644,0.137,0.006,0.045,2423.80846,9.25895,17.18529,0.9252,0.0392,0.0356,0.0446,0.101,0.0288,0.299,0.0364,0.0824,0.0288,0.299
275,6012.25767,8.39247,15.86388,0.8002,0.1382,0.0616,0.1458,0.2796,0.019,0.2762,0.1052,0.2296,0.019,0.2762,6081.95764,7.50677,14.88084,0.7378,0.232,0.0302,0.2268,0.4668,0.0084,0.124,0.173,0.387,0.0084,0.124,1026.49241,9.28625,17.31389,0.9168,0.073,0.0102,0.068,0.1532,0.0028,0.0424,0.0558,0.1368,0.0028,0.0424,2109.11905,9.13803,16.88157,0.8976,0.0366,0.0658,0.036,0.0872,0.02,0.2926,0.0282,0.0742,0.02,0.2926
276,6913.6547,8.31651,15.82875,0.797,0.1608,0.0422,0.1724,0.2894,0.0322,0.2962,0.1248,0.233,0.0322,0.2962,6537.2374,7.40239,14.74473,0.7294,0.25,0.0206,0.2532,0.4554,0.0166,0.1324,0.1902,0.3776,0.0166,0.1324,1124.1543,9.24936,17.28617,0.916,0.0776,0.0064,0.0774,0.1472,0.007,0.0468,0.0628,0.1294,0.007,0.0468,2659.66054,9.18099,17.02182,0.9126,0.0442,0.0432,0.0502,0.0962,0.0338,0.3144,0.0376,0.0794,0.0338,0.3144
277,7551.76298,8.43199,15.99934,0.8222,0.1348,0.043,0.1428,0.3086,0.039,0.3064,0.0996,0.2426,0.039,0.3064,5932.16185,7.6113,15.12451,0.762,0.2172,0.0208,0.2166,0.4984,0.0198,0.1326,0.166,0.4106,0.0198,0.1326,556.76572,9.2943,17.36222,0.924,0.07,0.006,0.068,0.1626,0.0078,0.044,0.0558,0.1432,0.0078,0.044,3055.72441,9.17737,16.98235,0.9196,0.0352,0.0452,0.0356,0.0964,0.0416,0.3258,0.0284,0.0782,0.0416,0.3258
278,6869.83542,8.24973,15.77712,0.791,0.1616,0.0474,0.1756,0.3194,0.0316,0.2642,0.1264,0.2596,0.0316,0.2642,6008.00614,7.56817,15.03437,0.7452,0.2328,0.022,0.2506,0.4638,0.015,0.1214,0.1858,0.3758,0.015,0.1214,984.92443,9.27932,17.33539,0.9198,0.0734,0.0068,0.0752,0.1534,0.005,0.0402,0.0622,0.1342,0.005,0.0402,2365.52115,9.16686,16.9709,0.906,0.0422,0.0518,0.0526,0.0982,0.0342,0.2936,0.0384,0.0808,0.0342,0.2936
279,7496.42841,8.52251,16.15797,0.8294,0.122,0.0486,0.143,0.2584,0.0436,0.2848,0.1076,0.2098,0.0436,0.2848,6167.94887,7.65445,15.23568,0.7712,0.2048,0.024,0.2302,0.4432,0.0218,0.1326,0.1798,0.3732,0.0218,0.1326,1323.17029,9.31787,17.49438,0.9234,0.0702,0.0064,0.0776,0.1512,0.0076,0.0432,0.0642,0.1358,0.0076,0.0432,3217.10655,9.17025,17.02269,0.9136,0.0344,0.052,0.039,0.0862,0.0466,0.3062,0.0314,0.0732,0.0466,0.3062
280,5756.47656,8.26865,15.76213,0.798,0.1594,0.0426,0.1642,0.3074,0.0388,0.2768,0.1232,0.245,0.0388,0.2768,5513.08935,7.50469,14.87605,0.74,0.2414,0.0186,0.2478,0.4594,0.0186,0.1202,0.1846,0.3714,0.0186,0.1202,985.61062,9.28623,17.40612,0.9172,0.0774,0.0054,0.0826,0.15,0.0054,0.0394,0.0656,0.133,0.0054,0.0394,2282.5394,9.18601,17.02924,0.9114,0.0426,0.046,0.0486,0.0974,0.0422,0.3042,0.037,0.0796,0.0422,0.3042
281,6733.67503,8.29492,15.73561,0.8014,0.1472,0.0514,0.159,0.29,0.037,0.289,0.1208,0.2348,0.037,0.289,6410.20122,7.46474,14.79009,0.7392,0.236,0.0248,0.2472,0.461,0.0172,0.1288,0.1874,0.3778,0.0172,0.1288,1218.10341,9.29899,17.42768,0.9158,0.077,0.0072,0.0788,0.1588,0.006,0.0426,0.067,0.1394,0.006,0.0426,2789.20958,9.10892,16.87539,0.903,0.0428,0.0542,0.0498,0.0988,0.0386,0.3074,0.038,0.082,0.0386,0.3074
282,7014.02584,8.24606,15.71008,0.7858,0.1516,0.0626,0.1658,0.3124,0.018,0.2898,0.1224,0.25,0.018,0.2898,6156.35209,7.49391,14.89059,0.7348,0.2334,0.0318,0.2512,0.4762,0.0088,0.1316,0.1856,0.3878,0.0088,0.1316,1068.14483,9.29754,17.36221,0.9208,0.0688,0.0104,0.0734,0.148,0.0036,0.0442,0.0584,0.1334,0.0036,0.0442,2437.55524,9.11402,16.83962,0.8964,0.0382,0.0654,0.0424,0.094,0.0196,0.3136,0.033,0.0794,0.0196,0.3136
283,6529.42573,8.36166,15.89446,0.8098,0.1406,0.0496,0.138,0.3298,0.0352,0.288,0.102,0.2574,0.0352,0.288,5018.60179,7.71182,15.17028,0.766,0.2104,0.0236,0.196,0.4994,0.0178,0.1294,0.1542,0.4076,0.0178,0.1294,673.89714,9.31816,17.37448,0.923,0.0702,0.0068,0.0648,0.1672,0.006,0.0412,0.0524,0.1404,0.006,0.0412,1842.60084,9.16474,16.96622,0.908,0.0402,0.0518,0.0416,0.1096,0.0372,0.3086,0.0324,0.0876,0.0372,0.3086
284,6095.01058,8.44276,16.00326,0.8102,0.1424,0.0474,0.149,0.289,0.0318,0.2998,0.108,0.2292,0.0318,0.2998,6605.4246,7.50757,14.9056,0.7418,0.235,0.0232,0.2294,0.4752,0.0176,0.1378,0.174,0.3888,0.0176,0.1378,895.39928,9.26624,17.30766,0.9172,0.075,0.0078,0.0736,0.1546,0.007,0.0484,0.0596,0.1392,0.007,0.0484,2485.84571,9.18666,16.99523,0.9106,0.0396,0.0498,0.0394,0.0972,0.0336,0.3202,0.0316,0.0782,0.0336,0.3202
285,5721.52115,8.54565,16.13975,0.8236,0.1312,0.0452,0.1248,0.2714,0.0258,0.2522,0.0928,0.217,0.0258,0.2522,5372.00259,7.54839,14.96432,0.7518,0.2276,0.0206,0.1994,0.478,0.0134,0.1168,0.1574,0.402,0.0134,0.1168,721.57734,9.31425,17.41823,0.9216,0.0722,0.0062,0.0616,0.1582,0.0042,0.0384,0.052,0.142,0.0042,0.0384,1922.31894,9.21209,17.01355,0.917,0.0354,0.0476,0.03,0.0854,0.0276,0.2702,0.0254,0.0706,0.0276,0.2702
286,6043.72265,8.44421,15.94598,0.8022,0.1416,0.0562,0.13,0.2884,0.0316,0.2702,0.093,0.2302,0.0316,0.2702,5749.60888,7.52859,14.86753,0.7324,0.238,0.0296,0.2004,0.4844,0.0148,0.1288,0.1568,0.401,0.0148,0.1288,920.60066,9.29907,17.36117,0.914,0.0778,0.0082,0.063,0.162,0.0036,0.0396,0.0532,0.1398,0.0036,0.0396,2000.57654,9.17944,16.92592,0.902,0.0386,0.0594,0.0328,0.0934,0.0334,0.2848,0.0268,0.0776,0.0334,0.2848
287,5937.32009,8.61521,16.19604,0.8356,0.1248,0.0396,0.1108,0.261,0.0332,0.2736,0.0806,0.2076,0.0332,0.2736,5667.52938,7.59601,15.0005,0.7544,0.2276,0.018,0.1842,0.4908,0.017,0.1246,0.1486,0.415,0.017,0.1246,725.04425,9.29324,17.37317,0.9228,0.072,0.0052,0.056,0.1622,0.0048,0.0382,0.0488,0.1442,0.0048,0.0382,1712.7516,9.28508,17.16486,0.9248,0.0338,0.0414,0.0266,0.0784,0.0342,0.2864,0.0226,0.0668,0.0342,0.2864
288,7273.78514,8.57013,16.23975,0.8436,0.1232,0.0332,0.1264,0.2814,0.0374,0.2928,0.0926,0.2258,0.0374,0.2928,5443.30464,7.65656,15.2166,0.7754,0.21,0.0146,0.2056,0.4848,0.0174,0.1268,0.1616,0.4026,0.0174,0.1268,602.015,9.30886,17.38813,0.9288,0.0672,0.004,0.0632,0.1604,0.0054,0.0386,0.0534,0.141,0.0054,0.0386,2126.44628,9.24052,17.14414,0.9288,0.0368,0.0344,0.0376,0.0992,0.0388,0.3128,0.03,0.0818,0.0388,0.3128
289,5862.19571,8.48556,16.09388,0.8204,0.139,0.0406,0.142,0.2826,0.0212,0.2808,0.1046,0.2264,0.0212,0.2808,5801.27817,7.60089,15.05746,0.7562,0.226,0.0178,0.2128,0.4602,0.011,0.1266,0.1652,0.3792,0.011,0.1266,926.41135,9.28479,17.36345,0.921,0.0736,0.0054,0.0688,0.152,0.0032,0.0414,0.0578,0.1324,0.0032,0.0414,2448.7659,9.27939,17.2163,0.9184,0.0388,0.0428,0.039,0.092,0.0226,0.2974,0.0308,0.0778,0.0226,0.2974
290,6930.12575,8.44689,16.03821,0.8104,0.1372,0.0524,0.16,0.2784,0.0276,0.2766,0.1182,0.2212,0.0276,0.2766,6860.33161,7.44824,14.9157,0.7404,0.2324,0.0272,0.2512,0.468,0.0142,0.1304,0.195,0.3898,0.0142,0.1304,1268.24742,9.26994,17.35467,0.9198,0.0724,0.0078,0.076,0.1518,0.0058,0.0436,0.0636,0.1354,0.0058,0.0436,2326.40994,9.2091,17.0113,0.908,0.0364,0.0556,0.0386,0.0896,0.029,0.2912,0.0322,0.0754,0.029,0.2912
291,6832.69572,8.21458,15.58647,0.7766,0.164,0.0594,0.1462,0.333,0.0252,0.253,0.1074,0.2634,0.0252,0.253,5900.92185,7.52594,14.84939,0.7312,0.2422,0.0266,0.2196,0.4908,0.01,0.114,0.1614,0.3946,0.01,0.114,1112.27122,9.30157,17.39451,0.915,0.0768,0.0082,0.0712,0.16,0.0026,0.0372,0.055,0.1412,0.0026,0.0372,1542.09966,9.14568,16.92968,0.8938,0.0414,0.0648,0.0402,0.1006,0.0276,0.2826,0.0312,0.0848,0.0276,0.2826
