run,TP.c,TP.q,TP.lyg,TP.death.other,TP.death.stroke,TP.death.bleed,TP.stroke.dep,TP.stroke.indep,TP.bleed.ich,TP.bleed.nich,TP.count.p.dep,TP.count.p.indep,TP.count.p.ich,TP.count.p.nich,FN.c,FN.q,FN.lyg,FN.death.other,FN.death.stroke,FN.death.bleed,FN.stroke.dep,FN.stroke.indep,FN.bleed.ich,FN.bleed.nich,FN.count.p.dep,FN.count.p.indep,FN.count.p.ich,FN.count.p.nich,TN.c,TN.q,TN.lyg,TN.death.other,TN.death.stroke,TN.death.bleed,TN.stroke.dep,TN.stroke.indep,TN.bleed.ich,TN.bleed.nich,TN.count.p.dep,TN.count.p.indep,TN.count.p.ich,TN.count.p.nich,FP.c,FP.q,FP.lyg,FP.death.other,FP.death.stroke,FP.death.bleed,FP.stroke.dep,FP.stroke.indep,FP.bleed.ich,FP.bleed.nich,FP.count.p.dep,FP.count.p.indep,FP.count.p.ich,FP.count.p.nich
148,6481.18463,8.52966,16.05814,0.8206,0.1342,0.0452,0.132,0.2728,0.0364,0.3156,0.099,0.2128,0.0364,0.3156,6347.99541,7.55593,14.97459,0.748,0.2296,0.0224,0.2162,0.4644,0.0196,0.1456,0.1664,0.391,0.0196,0.1456,1012.80993,9.30831,17.4462,0.92,0.0742,0.0058,0.0676,0.155,0.0068,0.0436,0.0564,0.137,0.0068,0.0436,2713.84825,9.17614,16.9674,0.9162,0.0364,0.0474,0.0324,0.089,0.0378,0.3302,0.0266,0.0732,0.0378,0.3302
149,6229.03206,8.5454,16.14574,0.8278,0.1236,0.0486,0.1318,0.2762,0.0358,0.2936,0.0942,0.2184,0.0358,0.2936,6350.74532,7.64697,15.19584,0.7646,0.2122,0.0232,0.2016,0.4906,0.018,0.1302,0.1612,0.4056,0.018,0.1302,770.51825,9.33054,17.42859,0.9276,0.0652,0.0072,0.0604,0.1564,0.0072,0.0446,0.0518,0.1416,0.0072,0.0446,2068.73147,9.2056,17.04718,0.9148,0.034,0.0512,0.0328,0.09,0.0374,0.3126,0.0268,0.0744,0.0374,0.3126
150,5346.00234,8.67478,16.25182,0.8368,0.1128,0.0504,0.1074,0.2314,0.0368,0.2754,0.0802,0.1876,0.0368,0.2754,5791.79514,7.60992,15.06342,0.758,0.2172,0.0248,0.1918,0.4626,0.0172,0.1262,0.154,0.3966,0.0172,0.1262,849.4092,9.26387,17.29149,0.921,0.0718,0.0072,0.0632,0.156,0.0058,0.0412,0.0534,0.1436,0.0058,0.0412,2996.73336,9.2431,17.09394,0.9128,0.035,0.0522,0.0298,0.082,0.0388,0.2916,0.0248,0.0682,0.0388,0.2916
151,7316.08911,8.73596,16.4614,0.846,0.1042,0.0498,0.1268,0.2214,0.0304,0.2898,0.0894,0.1812,0.0304,0.2898,6417.37689,7.62743,15.30201,0.7746,0.2012,0.0242,0.2296,0.457,0.0162,0.1322,0.1814,0.3922,0.0162,0.1322,909.04222,9.31656,17.41937,0.9298,0.0634,0.0068,0.0672,0.1466,0.0054,0.0408,0.0578,0.1342,0.0054,0.0408,2081.76794,9.25019,17.08458,0.9178,0.0302,0.052,0.0324,0.0722,0.0318,0.31,0.026,0.0612,0.0318,0.31
152,7163.37839,8.53932,16.1218,0.8304,0.1186,0.051,0.135,0.2248,0.04,0.2754,0.102,0.1842,0.04,0.2754,6237.7339,7.47979,14.98618,0.749,0.2258,0.0252,0.2406,0.4312,0.0188,0.127,0.1914,0.3716,0.0188,0.127,1081.56253,9.30299,17.45166,0.92,0.0738,0.0062,0.0754,0.1454,0.0052,0.039,0.0652,0.1326,0.0052,0.039,2747.55105,9.15879,16.95613,0.9134,0.034,0.0526,0.0346,0.072,0.0418,0.2898,0.0292,0.0628,0.0418,0.2898
153,5520.34585,8.66021,16.26453,0.8342,0.12,0.0458,0.1294,0.2366,0.0442,0.3062,0.098,0.198,0.0442,0.3062,6161.05923,7.63219,15.13191,0.7612,0.2154,0.0234,0.2172,0.436,0.0238,0.1466,0.1744,0.373,0.0238,0.1466,1201.69246,9.29717,17.40569,0.9192,0.0734,0.0074,0.0748,0.1486,0.008,0.0482,0.062,0.1342,0.008,0.0482,1198.95407,9.25,17.04491,0.916,0.0362,0.0478,0.0352,0.0864,0.0456,0.3202,0.0296,0.0722,0.0456,0.3202
154,5956.89187,8.78794,16.56842,0.8516,0.1026,0.0458,0.1078,0.214,0.0346,0.2746,0.0816,0.1746,0.0346,0.2746,5162.07226,7.62162,15.17028,0.7726,0.2072,0.0202,0.2022,0.4502,0.0166,0.119,0.164,0.3874,0.0166,0.119,747.31531,9.28579,17.35225,0.9284,0.0658,0.0058,0.0632,0.148,0.0052,0.0396,0.0542,0.135,0.0052,0.0396,1941.61419,9.28776,17.18001,0.9216,0.0302,0.0482,0.0272,0.0678,0.036,0.2858,0.0218,0.0588,0.036,0.2858
155,5796.48045,8.62703,16.23569,0.8394,0.1138,0.0468,0.1044,0.2404,0.0342,0.2644,0.0762,0.1928,0.0342,0.2644,5358.24352,7.60679,15.0343,0.7616,0.2172,0.0212,0.1804,0.4736,0.016,0.1186,0.1478,0.4072,0.016,0.1186,606.51292,9.32853,17.42457,0.928,0.066,0.006,0.0526,0.1502,0.0046,0.0364,0.0464,0.1356,0.0046,0.0364,2114.10395,9.2354,17.09595,0.9174,0.0328,0.0498,0.0272,0.0734,0.0358,0.2808,0.0216,0.0604,0.0358,0.2808
156,6588.87616,8.70923,16.3883,0.8382,0.1182,0.0436,0.1154,0.2426,0.0496,0.3184,0.0866,0.1984,0.0496,0.3184,5757.2261,7.61519,15.06054,0.7598,0.2188,0.0214,0.198,0.4594,0.0252,0.1432,0.1594,0.3856,0.0252,0.1432,994.22589,9.30332,17.40694,0.9202,0.074,0.0058,0.0666,0.1558,0.009,0.047,0.0566,0.1422,0.009,0.047,2142.31218,9.25355,17.1499,0.9198,0.0352,0.045,0.0298,0.0836,0.0516,0.33,0.0246,0.0714,0.0516,0.33
157,7109.73206,8.5588,16.19235,0.822,0.1248,0.0532,0.1466,0.2468,0.034,0.3072,0.107,0.204,0.034,0.3072,6631.99383,7.54983,15.08542,0.7564,0.2178,0.0258,0.2374,0.4468,0.017,0.1356,0.1866,0.377,0.017,0.1356,770.13673,9.27743,17.34616,0.921,0.0708,0.0082,0.0764,0.1498,0.0066,0.0466,0.0644,0.1322,0.0066,0.0466,2675.4664,9.20913,17.02575,0.9092,0.0348,0.056,0.0366,0.0852,0.035,0.3246,0.0296,0.071,0.035,0.3246
158,6011.84693,8.71445,16.42751,0.8384,0.1226,0.039,0.1176,0.2552,0.0352,0.3044,0.0828,0.2046,0.0352,0.3044,6567.62008,7.62022,15.08783,0.7608,0.2196,0.0196,0.187,0.4816,0.0182,0.1374,0.1506,0.4066,0.0182,0.1374,1210.11718,9.29655,17.39001,0.9244,0.0708,0.0048,0.0624,0.1552,0.0072,0.0452,0.0504,0.14,0.0072,0.0452,2780.91051,9.27399,17.19503,0.9244,0.0352,0.0404,0.0298,0.0848,0.0372,0.323,0.0248,0.0688,0.0372,0.323
159,5839.48272,8.60218,16.1383,0.82,0.1322,0.0478,0.1242,0.2278,0.0214,0.3408,0.0884,0.1824,0.0214,0.3408,6413.94441,7.5046,14.83344,0.7358,0.2412,0.023,0.205,0.435,0.012,0.1536,0.1622,0.3734,0.012,0.1536,1106.21221,9.26691,17.2944,0.9104,0.0822,0.0074,0.0658,0.151,0.0042,0.0518,0.0564,0.136,0.0042,0.0518,1815.92328,9.2707,17.13688,0.9094,0.0398,0.0508,0.0356,0.0852,0.0228,0.3624,0.0282,0.0716,0.0228,0.3624
160,6997.41736,8.53519,16.14609,0.8306,0.1148,0.0546,0.1336,0.2342,0.0364,0.259,0.101,0.1904,0.0364,0.259,5992.19563,7.51657,15.0359,0.759,0.2146,0.0264,0.2324,0.4486,0.016,0.1198,0.1852,0.3872,0.016,0.1198,841.95365,9.26565,17.3176,0.9242,0.0682,0.0076,0.072,0.1494,0.0036,0.0372,0.061,0.1366,0.0036,0.0372,2699.69999,9.1326,16.91389,0.91,0.0324,0.0576,0.032,0.074,0.038,0.274,0.0272,0.062,0.038,0.274
161,5267.35914,8.71212,16.40528,0.8442,0.108,0.0478,0.1198,0.2202,0.0324,0.2894,0.088,0.179,0.0324,0.2894,5625.55567,7.65983,15.21863,0.7698,0.2066,0.0236,0.2142,0.4464,0.018,0.133,0.1672,0.3774,0.018,0.133,1316.22029,9.29134,17.4319,0.92,0.072,0.008,0.0738,0.157,0.0072,0.0488,0.0626,0.1434,0.0072,0.0488,1887.22629,9.26321,17.11092,0.9172,0.0338,0.049,0.0364,0.0798,0.033,0.3006,0.0276,0.0664,0.033,0.3006
162,6082.82896,8.63686,16.27982,0.8394,0.1172,0.0434,0.117,0.269,0.0246,0.2916,0.0854,0.2164,0.0246,0.2916,5821.06333,7.63,15.19573,0.7684,0.211,0.0206,0.1988,0.4946,0.0134,0.1324,0.1578,0.4152,0.0134,0.1324,989.96448,9.27061,17.29165,0.928,0.0666,0.0054,0.0608,0.1602,0.0038,0.0388,0.0516,0.1444,0.0038,0.0388,2075.64709,9.24454,17.092,0.9214,0.0332,0.0454,0.0314,0.0864,0.0256,0.3068,0.026,0.0732,0.0256,0.3068
163,5523.30064,8.70683,16.41395,0.8488,0.1122,0.039,0.1226,0.2486,0.027,0.2952,0.0894,0.196,0.027,0.2952,5715.68744,7.60649,15.23244,0.7668,0.2132,0.02,0.2184,0.4792,0.0154,0.1396,0.1724,0.4036,0.0154,0.1396,892.48982,9.315,17.44532,0.924,0.0704,0.0056,0.0688,0.161,0.0062,0.0482,0.0576,0.1462,0.0062,0.0482,2486.58942,9.30975,17.24486,0.9262,0.033,0.0408,0.0334,0.0826,0.0288,0.3152,0.0266,0.0688,0.0288,0.3152
164,6750.20194,8.57465,16.13497,0.8248,0.1302,0.045,0.1306,0.2608,0.0308,0.335,0.096,0.2076,0.0308,0.335,6784.29114,7.54098,15.00326,0.7478,0.229,0.0232,0.213,0.4698,0.0162,0.1644,0.1674,0.3938,0.0162,0.1644,1087.84077,9.30286,17.38668,0.9204,0.074,0.0056,0.069,0.1546,0.0056,0.046,0.0566,0.1384,0.0056,0.046,2418.01746,9.21821,17.06129,0.9164,0.0364,0.0472,0.0356,0.0868,0.0326,0.3554,0.0276,0.0704,0.0326,0.3554
165,6229.84347,8.71605,16.42938,0.85,0.1106,0.0394,0.1026,0.219,0.0342,0.255,0.0764,0.1788,0.0342,0.255,5094.83174,7.6369,15.09935,0.7634,0.2206,0.016,0.1838,0.4586,0.0166,0.1076,0.152,0.3922,0.0166,0.1076,818.36812,9.29579,17.37512,0.922,0.0728,0.0052,0.0604,0.1534,0.0048,0.0336,0.0512,0.139,0.0048,0.0336,1615.66903,9.29794,17.22092,0.9252,0.0344,0.0404,0.03,0.0758,0.0362,0.267,0.0234,0.064,0.0362,0.267
166,6343.43565,8.59919,16.1656,0.8384,0.1184,0.0432,0.1132,0.2474,0.0366,0.3036,0.0834,0.2012,0.0366,0.3036,6415.05662,7.54423,15.01124,0.7496,0.2288,0.0216,0.2028,0.4774,0.02,0.1404,0.1598,0.4024,0.02,0.1404,711.45907,9.30727,17.37468,0.9282,0.0666,0.0052,0.0572,0.1464,0.0054,0.04,0.0496,0.1336,0.0054,0.04,1776.51021,9.23917,17.08801,0.9218,0.0334,0.0448,0.0288,0.0758,0.0388,0.318,0.0228,0.062,0.0388,0.318
167,7931.50485,8.5974,16.19414,0.8342,0.1252,0.0406,0.1204,0.2582,0.049,0.3368,0.0906,0.2086,0.049,0.3368,6583.01406,7.54241,14.99097,0.7496,0.2294,0.021,0.2054,0.4814,0.0244,0.1564,0.1616,0.4022,0.0244,0.1564,695.37413,9.31526,17.37234,0.9242,0.0698,0.006,0.0616,0.1534,0.0088,0.0474,0.053,0.1372,0.0088,0.0474,3587.35978,9.19965,17.03749,0.9212,0.0366,0.0422,0.0354,0.0886,0.051,0.3524,0.0272,0.0714,0.051,0.3524
168,6052.69394,8.78838,16.58695,0.8596,0.105,0.0354,0.109,0.2202,0.0272,0.2682,0.0816,0.1802,0.0272,0.2682,5700.2383,7.59463,15.17449,0.7726,0.2126,0.0148,0.2046,0.4622,0.0134,0.1174,0.166,0.3982,0.0134,0.1174,826.13198,9.3082,17.4402,0.9288,0.0666,0.0046,0.0618,0.1498,0.0042,0.0348,0.0546,0.1374,0.0042,0.0348,1577.8976,9.31195,17.21837,0.933,0.0308,0.0362,0.0282,0.0692,0.0286,0.2832,0.023,0.0592,0.0286,0.2832
169,6005.57383,8.67681,16.26538,0.8322,0.1046,0.0632,0.1066,0.2114,0.0238,0.2844,0.0776,0.1718,0.0238,0.2844,6131.14683,7.60982,15.06173,0.7558,0.2124,0.0318,0.1976,0.4492,0.0106,0.1302,0.1586,0.3906,0.0106,0.1302,1708.2319,9.27121,17.3755,0.912,0.0762,0.0118,0.0706,0.1662,0.0052,0.0506,0.0608,0.1512,0.0052,0.0506,2283.68273,9.15958,16.92173,0.8996,0.0342,0.0662,0.0326,0.0784,0.0258,0.3064,0.0252,0.0656,0.0258,0.3064
170,7327.43035,8.36825,15.85732,0.8092,0.1426,0.0482,0.1444,0.2818,0.0324,0.2968,0.1068,0.2264,0.0324,0.2968,6395.09705,7.5007,14.85331,0.74,0.2372,0.0228,0.227,0.4642,0.0166,0.129,0.1762,0.3832,0.0166,0.129,1103.62745,9.30647,17.42533,0.9166,0.077,0.0064,0.0726,0.1548,0.0064,0.042,0.0608,0.1352,0.0064,0.042,2532.0088,9.1763,17.00502,0.9088,0.0414,0.0498,0.0424,0.0956,0.0338,0.3124,0.0338,0.079,0.0338,0.3124
171,5809.47414,8.76075,16.51335,0.8544,0.107,0.0386,0.1064,0.2492,0.025,0.2946,0.0812,0.2042,0.025,0.2946,5592.65174,7.76647,15.40938,0.786,0.1946,0.0194,0.1838,0.4664,0.0138,0.1376,0.1512,0.3966,0.0138,0.1376,1240.20575,9.30966,17.45246,0.923,0.071,0.006,0.0692,0.1674,0.0058,0.0506,0.0562,0.1506,0.0058,0.0506,1861.25558,9.26401,17.13266,0.9256,0.0338,0.0406,0.0344,0.0906,0.0264,0.307,0.0268,0.0734,0.0264,0.307
172,5749.93695,8.71732,16.37427,0.8402,0.114,0.0458,0.1056,0.2392,0.0286,0.3012,0.0772,0.1906,0.0286,0.3012,6031.87559,7.60204,15.04219,0.7542,0.2226,0.0232,0.1892,0.4778,0.0164,0.148,0.1492,0.4034,0.0164,0.148,1101.10709,9.2866,17.33381,0.9214,0.0724,0.0062,0.061,0.1592,0.0062,0.045,0.0516,0.142,0.0062,0.045,1738.64591,9.2835,17.11801,0.917,0.0354,0.0476,0.0302,0.0874,0.0302,0.3208,0.0254,0.0722,0.0302,0.3208
173,6447.11403,8.54211,16.23121,0.8314,0.1242,0.0444,0.139,0.3062,0.0352,0.2766,0.1014,0.2414,0.0352,0.2766,5836.00077,7.63494,15.26795,0.7672,0.2102,0.0226,0.226,0.5092,0.0186,0.1308,0.173,0.4172,0.0186,0.1308,704.49418,9.2973,17.37191,0.9246,0.0682,0.0072,0.0704,0.1676,0.0076,0.0468,0.0584,0.1478,0.0076,0.0468,1655.92099,9.23499,17.04303,0.92,0.0334,0.0466,0.0352,0.094,0.0366,0.288,0.028,0.078,0.0366,0.288
174,5844.53258,8.71036,16.3802,0.8406,0.1072,0.0522,0.1278,0.2244,0.0346,0.293,0.0922,0.1844,0.0346,0.293,6050.68595,7.50328,15.02325,0.7576,0.2144,0.028,0.227,0.4676,0.019,0.1484,0.1848,0.3986,0.019,0.1484,1002.09242,9.31305,17.43678,0.9264,0.0664,0.0072,0.0706,0.1498,0.0064,0.0436,0.0608,0.1366,0.0064,0.0436,1364.34901,9.26755,17.08138,0.915,0.0308,0.0542,0.031,0.0706,0.0358,0.31,0.0256,0.0586,0.0358,0.31
175,5637.45243,8.67709,16.31815,0.8324,0.1306,0.037,0.1202,0.2272,0.0398,0.312,0.0912,0.1888,0.0398,0.312,5560.29894,7.49402,14.80525,0.7434,0.2388,0.0178,0.208,0.4244,0.0196,0.1348,0.1658,0.3692,0.0196,0.1348,1109.80624,9.27513,17.33847,0.9122,0.083,0.0048,0.0694,0.1512,0.0082,0.0452,0.061,0.1372,0.0082,0.0452,2427.74904,9.26977,17.17377,0.9224,0.0388,0.0388,0.0372,0.08,0.0426,0.3322,0.0282,0.0686,0.0426,0.3322
176,4635.53645,8.85409,16.62512,0.8656,0.0946,0.0398,0.1054,0.21,0.0206,0.2708,0.0788,0.1712,0.0206,0.2708,5296.65923,7.74194,15.47835,0.7874,0.1952,0.0174,0.2048,0.4554,0.011,0.1238,0.1682,0.3938,0.011,0.1238,821.05311,9.30704,17.4059,0.931,0.0636,0.0054,0.0624,0.1528,0.0028,0.0372,0.0556,0.1394,0.0028,0.0372,2023.48472,9.33288,17.25397,0.9298,0.0292,0.041,0.029,0.0702,0.0218,0.2872,0.0242,0.0586,0.0218,0.2872
177,6679.98038,8.70575,16.39596,0.841,0.1102,0.0488,0.115,0.2338,0.039,0.294,0.0826,0.1914,0.039,0.294,5619.58421,7.65194,15.16442,0.7674,0.2088,0.0238,0.1964,0.4592,0.0202,0.1322,0.1588,0.3922,0.0202,0.1322,1096.09633,9.31431,17.41909,0.9266,0.0666,0.0068,0.0628,0.1502,0.0072,0.0438,0.053,0.1368,0.0072,0.0438,2778.91174,9.26181,17.16425,0.917,0.0328,0.0502,0.0318,0.0766,0.0404,0.3084,0.0254,0.0652,0.0404,0.3084
178,6022.46295,8.63241,16.39014,0.8392,0.128,0.0328,0.1402,0.2616,0.0314,0.2982,0.1036,0.2124,0.0314,0.2982,6307.4431,7.53861,15.06938,0.7582,0.2254,0.0164,0.2344,0.4686,0.0166,0.1384,0.1808,0.3936,0.0166,0.1384,887.34477,9.31212,17.44703,0.9226,0.0734,0.004,0.0766,0.1572,0.0046,0.0412,0.0616,0.142,0.0046,0.0412,2277.20388,9.296,17.25686,0.9298,0.0362,0.034,0.0374,0.0922,0.0328,0.3192,0.031,0.0766,0.0328,0.3192
179,5981.03027,8.72194,16.40781,0.8476,0.1034,0.049,0.1032,0.2478,0.0374,0.2818,0.0732,0.1962,0.0374,0.2818,5484.10504,7.75775,15.34824,0.7814,0.194,0.0246,0.181,0.4884,0.0196,0.1326,0.1456,0.4138,0.0196,0.1326,1083.30448,9.33569,17.51148,0.924,0.0686,0.0074,0.0614,0.1718,0.007,0.0444,0.051,0.153,0.007,0.0444,1825.4039,9.25331,17.12583,0.918,0.0314,0.0506,0.0276,0.0868,0.0392,0.2978,0.023,0.0706,0.0392,0.2978
180,5544.67069,8.73657,16.40044,0.846,0.1094,0.0446,0.0954,0.2338,0.033,0.2646,0.0716,0.1906,0.033,0.2646,5395.11524,7.68,15.16406,0.7686,0.2124,0.019,0.167,0.4678,0.016,0.1168,0.1358,0.4,0.016,0.1168,1002.40927,9.31189,17.43478,0.9192,0.0752,0.0056,0.0572,0.1672,0.0046,0.0378,0.0488,0.1502,0.0046,0.0378,3063.49889,9.25475,17.18599,0.9196,0.0346,0.0458,0.029,0.08,0.0336,0.2784,0.0224,0.0644,0.0336,0.2784
181,6024.09853,8.50766,16.11571,0.8316,0.125,0.0434,0.1316,0.2804,0.0388,0.2808,0.0984,0.2238,0.0388,0.2808,5592.41576,7.65764,15.1642,0.768,0.2112,0.0208,0.209,0.4788,0.02,0.1282,0.1626,0.3936,0.02,0.1282,1263.50116,9.33131,17.48516,0.9224,0.0718,0.0058,0.0724,0.163,0.0066,0.0406,0.0588,0.1452,0.0066,0.0406,2867.42437,9.21868,17.11934,0.9172,0.0374,0.0454,0.0408,0.097,0.041,0.302,0.0308,0.0794,0.041,0.302
182,5136.62955,8.71412,16.33059,0.8332,0.1142,0.0526,0.1138,0.2314,0.0336,0.3214,0.082,0.1894,0.0336,0.3214,5674.70966,7.57428,15.03264,0.7526,0.2212,0.0262,0.1984,0.4666,0.018,0.1494,0.1586,0.3982,0.018,0.1494,981.69599,9.27992,17.33241,0.9172,0.0742,0.0086,0.0684,0.155,0.0072,0.0502,0.0552,0.1386,0.0072,0.0502,1422.75239,9.25832,17.04799,0.9104,0.0358,0.0538,0.033,0.0856,0.0342,0.332,0.0254,0.07,0.0342,0.332
183,5565.91439,8.62321,16.2555,0.832,0.1262,0.0418,0.1232,0.2554,0.033,0.2774,0.0908,0.2096,0.033,0.2774,5274.83801,7.61744,15.08609,0.7608,0.2208,0.0184,0.2014,0.4634,0.0166,0.123,0.1604,0.3916,0.0166,0.123,1080.62621,9.29286,17.35407,0.9226,0.0716,0.0058,0.065,0.1534,0.0068,0.0418,0.054,0.1376,0.0068,0.0418,2451.12794,9.27256,17.14988,0.9204,0.0354,0.0442,0.0322,0.0834,0.0348,0.292,0.0248,0.0696,0.0348,0.292
184,7596.69129,8.56801,16.17002,0.8306,0.1298,0.0396,0.1258,0.2656,0.0468,0.3244,0.0938,0.2136,0.0468,0.3244,6229.75347,7.69937,15.1643,0.765,0.2152,0.0198,0.1932,0.4558,0.023,0.1446,0.1538,0.383,0.023,0.1446,762.15319,9.30629,17.36609,0.9262,0.0686,0.0052,0.061,0.1502,0.0082,0.0444,0.051,0.1322,0.0082,0.0444,2924.64,9.24736,17.15917,0.9224,0.0364,0.0412,0.0336,0.089,0.0498,0.3448,0.0268,0.0722,0.0498,0.3448
185,5914.89574,8.64264,16.25228,0.8328,0.1128,0.0544,0.1104,0.2476,0.0242,0.2746,0.0802,0.1964,0.0242,0.2746,5615.71446,7.6601,15.16263,0.762,0.212,0.026,0.1852,0.4842,0.0114,0.1226,0.1516,0.411,0.0114,0.1226,1117.78781,9.29505,17.38934,0.9202,0.0712,0.0086,0.066,0.1604,0.0034,0.0402,0.0536,0.1442,0.0034,0.0402,1772.20315,9.22514,17.01615,0.9096,0.0328,0.0576,0.029,0.0796,0.0254,0.2874,0.0242,0.066,0.0254,0.2874
186,6449.64424,8.68626,16.45799,0.8394,0.1068,0.0538,0.1268,0.2372,0.0344,0.288,0.0968,0.1954,0.0344,0.288,5331.87535,7.71671,15.35362,0.7774,0.1952,0.0274,0.2246,0.4406,0.0168,0.1328,0.1802,0.3722,0.0168,0.1328,825.64328,9.31333,17.41838,0.927,0.0648,0.0082,0.072,0.151,0.0062,0.0438,0.0604,0.1368,0.0062,0.0438,1862.06224,9.22229,17.02754,0.9134,0.0312,0.0554,0.0364,0.0754,0.0358,0.3026,0.0282,0.0658,0.0358,0.3026
187,6161.45239,8.69124,16.38387,0.8528,0.1076,0.0396,0.1104,0.2414,0.0388,0.2688,0.0834,0.1934,0.0388,0.2688,5424.13339,7.6334,15.21076,0.773,0.209,0.018,0.2,0.4812,0.019,0.1226,0.161,0.4074,0.019,0.1226,994.41895,9.32231,17.47779,0.9268,0.068,0.0052,0.0628,0.1614,0.0056,0.039,0.0548,0.1452,0.0056,0.039,2374.59043,9.25861,17.16894,0.9266,0.0328,0.0406,0.032,0.0808,0.0394,0.2788,0.0254,0.0658,0.0394,0.2788
188,6080.34928,8.63725,16.24513,0.8366,0.1136,0.0498,0.1126,0.2594,0.036,0.2776,0.0826,0.2058,0.036,0.2776,6163.05788,7.62111,15.15756,0.7664,0.209,0.0246,0.1966,0.485,0.0178,0.129,0.1562,0.4092,0.0178,0.129,833.64926,9.29605,17.37886,0.9264,0.0674,0.0062,0.0614,0.161,0.0048,0.0394,0.0512,0.1442,0.0048,0.0394,1632.70154,9.24743,17.08671,0.9166,0.0326,0.0508,0.0294,0.0812,0.0372,0.286,0.0238,0.067,0.0372,0.286
189,5909.42848,8.83791,16.51476,0.8492,0.1028,0.048,0.097,0.2234,0.0334,0.334,0.0722,0.1834,0.0334,0.334,6211.3826,7.74985,15.33965,0.7714,0.2052,0.0234,0.1768,0.4668,0.0174,0.153,0.1452,0.4004,0.0174,0.153,908.48631,9.30062,17.37231,0.925,0.0676,0.0074,0.0574,0.159,0.0068,0.0498,0.0492,0.1428,0.0068,0.0498,1728.15953,9.28069,17.11847,0.9168,0.0334,0.0498,0.0288,0.081,0.0346,0.3462,0.0244,0.0654,0.0346,0.3462
190,5715.78492,8.72031,16.36974,0.8422,0.0978,0.06,0.0926,0.2202,0.0278,0.2566,0.0688,0.1762,0.0278,0.2566,5676.98349,7.66129,15.20045,0.766,0.2058,0.0282,0.1802,0.477,0.011,0.1186,0.1464,0.412,0.011,0.1186,1028.79666,9.33758,17.48609,0.9222,0.068,0.0098,0.0572,0.1656,0.0032,0.0406,0.0492,0.1488,0.0032,0.0406,2218.5072,9.18345,16.97645,0.905,0.0314,0.0636,0.028,0.0742,0.029,0.273,0.0224,0.062,0.029,0.273
191,6519.88364,8.35996,15.87806,0.8056,0.1406,0.0538,0.1558,0.2774,0.0272,0.2658,0.1152,0.2236,0.0272,0.2658,6078.16443,7.45491,14.87941,0.7396,0.2362,0.0242,0.244,0.462,0.012,0.1166,0.1866,0.384,0.012,0.1166,856.63447,9.27572,17.32961,0.9216,0.071,0.0074,0.0702,0.1468,0.0028,0.035,0.0586,0.1316,0.0028,0.035,2942.41744,9.17558,17.00008,0.9052,0.0376,0.0572,0.0388,0.0882,0.0286,0.2852,0.0316,0.0726,0.0286,0.2852
192,6870.63819,8.30656,15.82678,0.7962,0.1704,0.0334,0.1552,0.3516,0.0256,0.2706,0.1116,0.2714,0.0256,0.2706,6426.43235,7.50465,14.90358,0.7392,0.2458,0.015,0.2278,0.5094,0.0138,0.1274,0.166,0.41,0.0138,0.1274,991.81838,9.29812,17.41217,0.9188,0.077,0.0042,0.0702,0.169,0.0062,0.0452,0.0572,0.1472,0.0062,0.0452,3067.96944,9.22283,17.15051,0.9214,0.0428,0.0358,0.0434,0.1046,0.0296,0.3022,0.0338,0.0884,0.0296,0.3022
193,6377.56553,8.72307,16.36672,0.8408,0.1102,0.049,0.119,0.2152,0.0218,0.3168,0.0888,0.179,0.0218,0.3168,5994.48485,7.57872,15.08267,0.762,0.2142,0.0238,0.2084,0.4406,0.0122,0.1414,0.1736,0.3826,0.0122,0.1414,1272.37657,9.28695,17.36261,0.923,0.0704,0.0066,0.0674,0.1496,0.0048,0.046,0.0584,0.136,0.0048,0.046,2536.24512,9.29119,17.17607,0.9134,0.0344,0.0522,0.0322,0.0758,0.023,0.3358,0.026,0.063,0.023,0.3358
194,6879.51465,8.55143,16.11886,0.8152,0.1402,0.0446,0.1356,0.2804,0.0352,0.319,0.098,0.223,0.0352,0.319,6418.69787,7.48624,14.80498,0.7402,0.237,0.0228,0.211,0.4734,0.0182,0.149,0.166,0.3918,0.0182,0.149,1265.4192,9.27517,17.34074,0.9134,0.079,0.0076,0.0702,0.16,0.0078,0.0526,0.058,0.1434,0.0078,0.0526,2355.5468,9.24036,17.09562,0.911,0.041,0.048,0.0382,0.097,0.038,0.3446,0.0304,0.0798,0.038,0.3446
195,5397.66718,8.71829,16.33189,0.8398,0.1068,0.0534,0.097,0.2352,0.0298,0.2802,0.0698,0.1902,0.0298,0.2802,5195.93827,7.75991,15.28097,0.7704,0.2042,0.0254,0.1648,0.47,0.0144,0.1262,0.1346,0.4004,0.0144,0.1262,919.51286,9.28035,17.36739,0.9172,0.0744,0.0084,0.061,0.172,0.0062,0.0462,0.0524,0.1534,0.0062,0.0462,1964.19985,9.21756,17.02681,0.9094,0.0354,0.0552,0.0294,0.0918,0.0312,0.2936,0.0238,0.0756,0.0312,0.2936
