run,TP.c,TP.q,TP.lyg,TP.death.other,TP.death.stroke,TP.death.bleed,TP.stroke.dep,TP.stroke.indep,TP.bleed.ich,TP.bleed.nich,TP.count.p.dep,TP.count.p.indep,TP.count.p.ich,TP.count.p.nich,FN.c,FN.q,FN.lyg,FN.death.other,FN.death.stroke,FN.death.bleed,FN.stroke.dep,FN.stroke.indep,FN.bleed.ich,FN.bleed.nich,FN.count.p.dep,FN.count.p.indep,FN.count.p.ich,FN.count.p.nich,TN.c,TN.q,TN.lyg,TN.death.other,TN.death.stroke,TN.death.bleed,TN.stroke.dep,TN.stroke.indep,TN.bleed.ich,TN.bleed.nich,TN.count.p.dep,TN.count.p.indep,TN.count.p.ich,TN.count.p.nich,FP.c,FP.q,FP.lyg,FP.death.other,FP.death.stroke,FP.death.bleed,FP.stroke.dep,FP.stroke.indep,FP.bleed.ich,FP.bleed.nich,FP.count.p.dep,FP.count.p.indep,FP.count.p.ich,FP.count.p.nich
290,9188.3444,8.87652,17.64533,0.7492,0.193,0.0578,0.2258,0.3828,0.0304,0.3102,0.1554,0.2956,0.0304,0.3102,7959.74289,8.00689,16.67025,0.6972,0.2718,0.031,0.3082,0.5288,0.0162,0.1576,0.2172,0.413,0.0162,0.1576,1803.07942,10.10996,19.68369,0.9026,0.0876,0.0098,0.0972,0.1816,0.0074,0.0524,0.0776,0.1584,0.0074,0.0524,3169.86661,9.99192,19.2109,0.8842,0.053,0.0628,0.0612,0.1204,0.033,0.3388,0.0468,0.0996,0.033,0.3388
291,7384.62536,9.11434,17.87295,0.7692,0.1644,0.0664,0.1482,0.3324,0.029,0.2974,0.1084,0.2564,0.029,0.2974,6761.15129,8.14286,16.70486,0.7112,0.253,0.0358,0.2246,0.5214,0.0138,0.146,0.17,0.429,0.0138,0.146,1343.6754,10.15926,19.78343,0.8978,0.0902,0.012,0.0792,0.1932,0.0052,0.0498,0.0664,0.1684,0.0052,0.0498,2082.13687,10.04126,19.26742,0.8814,0.0484,0.0702,0.0472,0.109,0.0306,0.3156,0.0358,0.089,0.0306,0.3156
292,9251.62551,9.41518,18.50977,0.8134,0.1428,0.0438,0.1602,0.33,0.0574,0.3702,0.1112,0.2496,0.0574,0.3702,8622.07275,8.22137,17.09974,0.7412,0.235,0.0238,0.251,0.5502,0.0304,0.1906,0.1892,0.4392,0.0304,0.1906,1542.92712,10.19604,19.92407,0.912,0.0796,0.0084,0.0794,0.1934,0.0126,0.0608,0.0678,0.1662,0.0126,0.0608,2128.8579,10.1783,19.56837,0.913,0.0424,0.0446,0.048,0.1128,0.0594,0.3786,0.0376,0.09,0.0594,0.3786
293,6608.35533,9.37685,18.38496,0.816,0.1358,0.0482,0.1436,0.294,0.037,0.3018,0.1042,0.2314,0.037,0.3018,6454.53137,8.21077,17.04867,0.7314,0.2438,0.0248,0.2392,0.523,0.0204,0.1458,0.1834,0.4326,0.0204,0.1458,1439.16531,10.16943,19.82054,0.908,0.0838,0.0082,0.084,0.186,0.009,0.0524,0.07,0.1658,0.009,0.0524,2601.26882,10.12508,19.5255,0.9098,0.04,0.0502,0.0408,0.1036,0.0386,0.3146,0.0338,0.0854,0.0386,0.3146
294,7356.89728,9.25824,18.26701,0.8062,0.1412,0.0526,0.1628,0.3372,0.0382,0.3066,0.1186,0.2646,0.0382,0.3066,6618.61926,8.28786,17.26706,0.7482,0.2238,0.028,0.257,0.5386,0.0206,0.153,0.1938,0.4312,0.0206,0.153,1164.65614,10.1759,19.86129,0.9134,0.0774,0.0092,0.0834,0.1926,0.0078,0.0496,0.069,0.1684,0.0078,0.0496,3003.83426,10.07929,19.39608,0.9048,0.0398,0.0554,0.05,0.1096,0.0392,0.3214,0.0386,0.0916,0.0392,0.3214
295,8307.13221,9.23089,18.24857,0.7972,0.156,0.0468,0.1786,0.3358,0.0284,0.34,0.1246,0.266,0.0284,0.34,7575.20015,8.20521,17.08007,0.7378,0.2388,0.0234,0.2636,0.5268,0.0156,0.1614,0.1956,0.4272,0.0156,0.1614,1344.16047,10.16172,19.82863,0.9098,0.0824,0.0078,0.0882,0.1886,0.0062,0.0582,0.0738,0.164,0.0062,0.0582,3146.40657,10.10269,19.49655,0.9048,0.0454,0.0498,0.053,0.1132,0.03,0.3586,0.041,0.0936,0.03,0.3586
296,7937.55686,9.47798,18.55774,0.8102,0.1386,0.0512,0.1406,0.2842,0.0394,0.3714,0.1016,0.2238,0.0394,0.3714,6577.57457,8.23741,16.97949,0.7324,0.2434,0.0242,0.2212,0.5008,0.0206,0.1782,0.174,0.4172,0.0206,0.1782,1716.15855,10.12659,19.70673,0.899,0.0914,0.0096,0.0854,0.194,0.01,0.0626,0.0686,0.1736,0.01,0.0626,2141.6153,10.13386,19.46377,0.9004,0.0468,0.0528,0.0484,0.1076,0.0424,0.3882,0.0362,0.088,0.0424,0.3882
297,8067.45867,9.18926,18.05878,0.7916,0.1586,0.0498,0.1486,0.3526,0.04,0.3518,0.1098,0.2704,0.04,0.3518,7517.88871,8.22123,16.98455,0.7276,0.2484,0.024,0.2298,0.5552,0.0212,0.1728,0.1718,0.442,0.0212,0.1728,1288.51734,10.16565,19.77398,0.9088,0.0828,0.0084,0.079,0.1924,0.0092,0.0568,0.0634,0.1684,0.0092,0.0568,2502.48543,10.07141,19.34387,0.906,0.0424,0.0516,0.046,0.111,0.042,0.3738,0.0356,0.0912,0.042,0.3738
298,8669.58586,9.12776,18.05581,0.7832,0.169,0.0478,0.1856,0.3392,0.029,0.3368,0.1334,0.2664,0.029,0.3368,7623.29365,8.1739,16.979,0.7234,0.2528,0.0238,0.28,0.5084,0.0164,0.1652,0.2048,0.4044,0.0164,0.1652,1519.59913,10.1764,19.87781,0.9032,0.0882,0.0086,0.097,0.1856,0.0074,0.0606,0.0792,0.1598,0.0074,0.0606,2682.09719,10.03763,19.32316,0.8982,0.0508,0.051,0.0598,0.1156,0.0304,0.3556,0.0462,0.0958,0.0304,0.3556
299,8253.49359,9.22875,18.11651,0.7842,0.1456,0.0702,0.1432,0.3484,0.0242,0.3436,0.1026,0.2668,0.0242,0.3436,7529.15053,8.25543,17.08744,0.73,0.234,0.036,0.2262,0.5618,0.0118,0.169,0.1668,0.451,0.0118,0.169,1372.84614,10.1289,19.65654,0.8966,0.0884,0.015,0.0804,0.2166,0.0056,0.06,0.0658,0.1898,0.0056,0.06,2315.93917,9.983,19.14032,0.8826,0.0462,0.0712,0.0434,0.1272,0.0256,0.357,0.0356,0.1022,0.0256,0.357
300,9261.03794,9.02726,17.80845,0.7732,0.1644,0.0624,0.165,0.3198,0.0388,0.3062,0.119,0.2522,0.0388,0.3062,7251.89666,8.17284,16.86921,0.7156,0.2514,0.033,0.2442,0.5048,0.018,0.1494,0.1846,0.417,0.018,0.1494,1303.94671,10.13637,19.73304,0.9006,0.089,0.0104,0.0876,0.1842,0.0056,0.048,0.0712,0.1628,0.0056,0.048,3364.00205,9.93565,19.11111,0.8844,0.0504,0.0652,0.0544,0.112,0.0416,0.3262,0.0396,0.091,0.0416,0.3262
301,8530.29851,8.9684,17.7822,0.777,0.1834,0.0396,0.1918,0.351,0.0452,0.299,0.1332,0.276,0.0452,0.299,7000.13459,8.05028,16.68477,0.7098,0.27,0.0202,0.276,0.519,0.0228,0.1366,0.2036,0.4174,0.0228,0.1366,1377.96529,10.1475,19.79215,0.905,0.0896,0.0054,0.0924,0.1806,0.0088,0.0442,0.0734,0.1568,0.0088,0.0442,2901.09973,10.01399,19.29673,0.9064,0.052,0.0416,0.0558,0.1126,0.0488,0.3226,0.0434,0.092,0.0488,0.3226
302,7819.37191,9.20831,18.09423,0.7786,0.174,0.0474,0.1642,0.3264,0.0446,0.3342,0.1192,0.255,0.0446,0.3342,7337.77615,8.19422,16.83877,0.7124,0.2636,0.024,0.2416,0.5098,0.0236,0.167,0.1826,0.4106,0.0236,0.167,1822.52305,10.14392,19.77063,0.8968,0.0948,0.0084,0.0914,0.1852,0.0106,0.0586,0.0714,0.1628,0.0106,0.0586,3147.57593,10.07801,19.37288,0.8966,0.0538,0.0496,0.056,0.1112,0.0472,0.3564,0.0396,0.0892,0.0472,0.3564
303,8109.46778,9.38466,18.52138,0.8174,0.1498,0.0328,0.1716,0.276,0.051,0.3522,0.126,0.2228,0.051,0.3522,7075.41193,8.20965,16.9781,0.738,0.2452,0.0168,0.268,0.4494,0.0238,0.1608,0.2002,0.3788,0.0238,0.1608,1020.56208,10.10865,19.69666,0.9042,0.0898,0.006,0.0984,0.1726,0.01,0.0582,0.0802,0.155,0.01,0.0582,2731.93718,10.1793,19.65654,0.9174,0.0488,0.0338,0.056,0.1016,0.0518,0.3684,0.0432,0.085,0.0518,0.3684
304,8917.5542,9.03518,17.84877,0.771,0.1702,0.0588,0.1654,0.3374,0.0494,0.2762,0.1162,0.265,0.0494,0.2762,6609.55394,8.1346,16.73364,0.7138,0.2556,0.0306,0.2422,0.521,0.0244,0.1298,0.1812,0.418,0.0244,0.1298,1136.51015,10.1271,19.67992,0.8956,0.094,0.0104,0.088,0.196,0.0084,0.0466,0.071,0.17,0.0084,0.0466,3158.31869,9.92945,19.1184,0.886,0.052,0.062,0.055,0.1146,0.0526,0.294,0.0402,0.0952,0.0526,0.294
305,9217.76884,9.24521,18.16046,0.7954,0.1488,0.0558,0.1602,0.2834,0.049,0.3206,0.116,0.2234,0.049,0.3206,7000.41105,8.10082,16.78617,0.7202,0.2526,0.0272,0.2484,0.4952,0.0242,0.1524,0.1932,0.4108,0.0242,0.1524,1427.71123,10.14971,19.75916,0.9072,0.084,0.0088,0.0848,0.1756,0.0084,0.049,0.0722,0.1576,0.0084,0.049,2591.89798,10.03123,19.28745,0.9,0.0418,0.0582,0.0454,0.0978,0.0514,0.3386,0.0364,0.0792,0.0514,0.3386
306,8876.50481,9.18893,18.10624,0.787,0.1634,0.0496,0.1672,0.3174,0.0468,0.309,0.1204,0.2494,0.0468,0.309,7601.85036,8.12101,16.83733,0.7142,0.2608,0.025,0.2602,0.5204,0.0242,0.1494,0.1938,0.4206,0.0242,0.1494,1351.8585,10.14891,19.76757,0.9,0.0918,0.0082,0.0888,0.1934,0.0088,0.051,0.0748,0.1686,0.0088,0.051,4209.23428,10.05192,19.40998,0.8978,0.05,0.0522,0.0572,0.1096,0.0496,0.3286,0.041,0.0894,0.0496,0.3286
307,9038.84326,9.11783,17.93079,0.7658,0.1894,0.0448,0.1728,0.3336,0.0448,0.345,0.1214,0.266,0.0448,0.345,7993.46991,7.99273,16.49911,0.6908,0.2866,0.0226,0.2552,0.5094,0.0234,0.1688,0.1886,0.4098,0.0234,0.1688,1310.5944,10.1447,19.68394,0.9006,0.0926,0.0068,0.0836,0.1726,0.0098,0.0554,0.0678,0.1496,0.0098,0.0554,2893.60882,10.13296,19.4924,0.8998,0.0532,0.047,0.0508,0.1062,0.0464,0.3662,0.0394,0.0872,0.0464,0.3662
308,7252.90549,9.16637,18.04308,0.7754,0.1676,0.057,0.1606,0.325,0.0272,0.2886,0.1156,0.2546,0.0272,0.2886,7482.57713,8.11813,16.73829,0.708,0.2626,0.0294,0.2522,0.511,0.0138,0.1354,0.1842,0.4134,0.0138,0.1354,1652.28599,10.13735,19.75882,0.8962,0.0932,0.0106,0.0882,0.1896,0.006,0.0494,0.072,0.166,0.006,0.0494,3511.25202,10.0651,19.34782,0.8886,0.0516,0.0598,0.0514,0.1124,0.0292,0.311,0.041,0.0944,0.0292,0.311
309,8195.13382,9.13754,18.01635,0.776,0.163,0.061,0.1624,0.3222,0.0438,0.3202,0.1174,0.2548,0.0438,0.3202,7109.37756,8.11797,16.80238,0.7162,0.2532,0.0306,0.2532,0.5108,0.022,0.1598,0.1898,0.4162,0.022,0.1598,1605.11672,10.12271,19.70936,0.899,0.0902,0.0108,0.089,0.1882,0.0084,0.0548,0.0744,0.1682,0.0084,0.0548,3500.30701,10.01351,19.25575,0.8872,0.049,0.0638,0.052,0.1108,0.0462,0.34,0.0402,0.0922,0.0462,0.34
310,10236.91259,8.87396,17.67459,0.77,0.1886,0.0414,0.2034,0.3578,0.0468,0.2956,0.1452,0.2774,0.0468,0.2956,7089.38695,8.10049,16.75047,0.7164,0.2638,0.0198,0.2768,0.5042,0.0238,0.1312,0.201,0.4058,0.0238,0.1312,1528.99487,10.13935,19.77706,0.902,0.092,0.006,0.096,0.1848,0.0092,0.047,0.0776,0.1588,0.0092,0.047,3951.01942,9.96877,19.22741,0.897,0.0586,0.0444,0.0628,0.1216,0.0514,0.3252,0.0474,0.0976,0.0514,0.3252
311,7518.82508,9.2017,18.08823,0.7904,0.1614,0.0482,0.1708,0.2838,0.0298,0.34,0.1212,0.231,0.0298,0.34,6902.33422,8.04867,16.70567,0.7148,0.2628,0.0224,0.2608,0.4778,0.0158,0.149,0.2006,0.3944,0.0158,0.149,1131.40737,10.12993,19.71212,0.8992,0.093,0.0078,0.091,0.1778,0.006,0.052,0.0774,0.1562,0.006,0.052,2885.94982,10.07072,19.40223,0.8976,0.0514,0.051,0.0572,0.1032,0.0314,0.3604,0.0436,0.0836,0.0314,0.3604
312,10178.91201,9.02402,17.74383,0.7668,0.17,0.0632,0.1652,0.3666,0.055,0.3776,0.1192,0.2742,0.055,0.3776,7730.30015,8.17286,16.81496,0.7164,0.2518,0.0318,0.2484,0.5414,0.0284,0.1874,0.18,0.4304,0.0284,0.1874,1367.78375,10.15674,19.74334,0.8998,0.0878,0.0124,0.0872,0.1968,0.0122,0.071,0.0706,0.1696,0.0122,0.071,3465.81956,9.96267,19.11464,0.8812,0.0518,0.067,0.0534,0.1278,0.058,0.3986,0.0412,0.1018,0.058,0.3986
313,7221.75808,9.2416,18.11847,0.7824,0.1542,0.0634,0.1532,0.2934,0.0316,0.314,0.1106,0.236,0.0316,0.314,6388.13484,8.17038,16.82842,0.7164,0.2508,0.0328,0.2328,0.484,0.015,0.1474,0.1782,0.404,0.015,0.1474,1009.98324,10.15162,19.71663,0.904,0.085,0.011,0.0826,0.1704,0.0058,0.0492,0.0676,0.1518,0.0058,0.0492,2407.51754,10.0633,19.33362,0.8882,0.0442,0.0676,0.0452,0.1006,0.0342,0.3362,0.035,0.0824,0.0342,0.3362
314,8447.38481,9.12811,17.98904,0.786,0.1584,0.0556,0.1804,0.3202,0.0396,0.3308,0.1252,0.2526,0.0396,0.3308,6786.17317,8.21991,17.03764,0.7312,0.2412,0.0276,0.2654,0.5008,0.021,0.1608,0.2002,0.4078,0.021,0.1608,1052.19634,10.14035,19.74895,0.9042,0.087,0.0088,0.097,0.1848,0.0084,0.0522,0.0774,0.1602,0.0084,0.0522,3144.91743,9.99682,19.23316,0.8946,0.0472,0.0582,0.0582,0.1098,0.042,0.3522,0.0438,0.0916,0.042,0.3522
315,8303.873,8.97214,17.77079,0.7708,0.1768,0.0524,0.18,0.3406,0.0456,0.3028,0.1296,0.263,0.0456,0.3028,6444.59847,8.13889,16.8007,0.719,0.2554,0.0256,0.2666,0.496,0.0228,0.1378,0.194,0.3958,0.0228,0.1378,1325.17502,10.12285,19.73424,0.8944,0.0972,0.0084,0.0974,0.195,0.008,0.0488,0.077,0.1694,0.008,0.0488,4030.73081,9.94322,19.17478,0.8874,0.0568,0.0558,0.0618,0.1194,0.0496,0.3264,0.0454,0.1002,0.0496,0.3264
316,8001.92786,9.23105,18.1605,0.8054,0.1504,0.0442,0.1474,0.3194,0.0336,0.3212,0.1048,0.2514,0.0336,0.3212,6577.81215,8.28753,17.10388,0.7366,0.2418,0.0216,0.2274,0.5158,0.0172,0.143,0.1732,0.4208,0.0172,0.143,1110.69415,10.16782,19.77886,0.9116,0.0808,0.0076,0.0776,0.1836,0.007,0.0516,0.0652,0.1636,0.007,0.0516,2741.11746,10.13083,19.54597,0.9104,0.0422,0.0474,0.0418,0.107,0.036,0.343,0.0338,0.091,0.036,0.343
317,7674.39943,9.14328,17.9973,0.7726,0.1602,0.0672,0.1642,0.3356,0.0308,0.3206,0.1194,0.2638,0.0308,0.3206,7146.24688,8.15462,16.85198,0.7128,0.2512,0.036,0.2614,0.5212,0.0152,0.165,0.1914,0.4218,0.0152,0.165,1426.91967,10.13453,19.72806,0.9026,0.0852,0.0122,0.0876,0.1848,0.0054,0.0528,0.0732,0.161,0.0054,0.0528,3020.14247,10.02281,19.24731,0.8846,0.045,0.0704,0.0528,0.106,0.0326,0.3384,0.04,0.088,0.0326,0.3384
318,8474.60176,9.16759,18.02333,0.7742,0.169,0.0568,0.157,0.3678,0.029,0.3568,0.11,0.2764,0.029,0.3568,8034.7299,8.12884,16.79736,0.7128,0.2584,0.0288,0.2392,0.563,0.0156,0.1842,0.1738,0.4482,0.0156,0.1842,1721.78325,10.14283,19.78382,0.8966,0.0926,0.0108,0.0836,0.2104,0.008,0.064,0.0656,0.1842,0.008,0.064,3171.12247,10.04375,19.31665,0.8892,0.0518,0.059,0.049,0.1312,0.0302,0.381,0.0366,0.1058,0.0302,0.381
319,8570.53289,9.30709,18.18171,0.7944,0.1438,0.0618,0.1332,0.3078,0.0408,0.3416,0.094,0.2402,0.0408,0.3416,6769.96336,8.26756,16.9669,0.7264,0.2434,0.0302,0.2102,0.5172,0.0198,0.1648,0.1616,0.4226,0.0198,0.1648,1160.1356,10.16102,19.68292,0.9034,0.0858,0.0108,0.0738,0.1914,0.0082,0.0562,0.0628,0.1676,0.0082,0.0562,3605.04587,10.04116,19.2961,0.891,0.0452,0.0638,0.0438,0.1116,0.0434,0.3604,0.034,0.0918,0.0434,0.3604
320,7270.6327,9.1833,18.08382,0.7826,0.1652,0.0522,0.1652,0.3368,0.043,0.3298,0.1158,0.2626,0.043,0.3298,6776.66548,8.17375,16.91786,0.7222,0.2522,0.0256,0.251,0.5202,0.0222,0.1568,0.1818,0.4152,0.0222,0.1568,1046.55939,10.14289,19.73164,0.904,0.0878,0.0082,0.0862,0.1874,0.0092,0.0536,0.0684,0.1648,0.0092,0.0536,2653.73852,10.0845,19.39635,0.8994,0.0458,0.0548,0.0478,0.1086,0.0452,0.3484,0.0376,0.0906,0.0452,0.3484
321,7923.67254,9.24066,18.17788,0.79,0.1512,0.0588,0.1668,0.31,0.0378,0.3448,0.118,0.245,0.0378,0.3448,7752.96646,8.18886,16.97267,0.729,0.2424,0.0286,0.2534,0.5054,0.0198,0.168,0.1932,0.4154,0.0198,0.168,1257.67224,10.13906,19.71302,0.9086,0.0812,0.0102,0.0888,0.1766,0.0088,0.0568,0.0712,0.1546,0.0088,0.0568,2436.69936,10.10571,19.44427,0.8986,0.0416,0.0598,0.0494,0.102,0.0394,0.3584,0.0386,0.0838,0.0394,0.3584
322,6723.35818,9.37322,18.4035,0.8042,0.1482,0.0476,0.1488,0.2636,0.0336,0.3416,0.1126,0.2134,0.0336,0.3416,6846.58081,8.23487,16.98827,0.7238,0.2532,0.023,0.2398,0.445,0.0166,0.1534,0.1868,0.3784,0.0166,0.1534,1500.24502,10.12034,19.72316,0.8932,0.099,0.0078,0.096,0.1786,0.007,0.0574,0.079,0.1588,0.007,0.0574,2386.11957,10.09184,19.41764,0.9006,0.05,0.0494,0.0498,0.1014,0.0346,0.354,0.0406,0.0854,0.0346,0.354
323,7268.34721,9.34811,18.30363,0.7994,0.1424,0.0582,0.1322,0.3362,0.0244,0.3192,0.0894,0.2596,0.0244,0.3192,7228.24119,8.24918,17.02507,0.7296,0.2398,0.0306,0.2054,0.5744,0.014,0.162,0.1574,0.4616,0.014,0.162,1252.77119,10.20422,19.82755,0.9116,0.0788,0.0096,0.0676,0.1988,0.0062,0.0506,0.0552,0.1746,0.0062,0.0506,2165.40827,10.09557,19.41784,0.8984,0.0398,0.0618,0.0346,0.1124,0.0262,0.3434,0.027,0.0916,0.0262,0.3434
324,8280.63276,9.32203,18.35228,0.797,0.1562,0.0468,0.1574,0.3194,0.05,0.3282,0.111,0.2502,0.05,0.3282,7108.5768,8.23128,16.9582,0.73,0.2464,0.0236,0.2322,0.516,0.026,0.1608,0.1728,0.4236,0.026,0.1608,1759.64542,10.14229,19.77807,0.895,0.0954,0.0096,0.0916,0.2014,0.0122,0.061,0.0718,0.174,0.0122,0.061,3612.65929,10.10213,19.41297,0.9012,0.05,0.0488,0.0516,0.1164,0.053,0.3468,0.0398,0.095,0.053,0.3468
325,7518.68762,9.25472,18.2907,0.8016,0.1476,0.0508,0.155,0.3396,0.033,0.3004,0.1112,0.2628,0.033,0.3004,6308.71904,8.25784,17.16236,0.7424,0.2328,0.0248,0.2394,0.5474,0.0178,0.1362,0.1812,0.4388,0.0178,0.1362,1374.89282,10.17098,19.84778,0.9092,0.0826,0.0082,0.0844,0.1964,0.0068,0.0476,0.069,0.1716,0.0068,0.0476,3828.84195,10.08355,19.44285,0.9024,0.044,0.0536,0.047,0.1158,0.0348,0.3174,0.0374,0.095,0.0348,0.3174
326,8121.43061,9.35558,18.34475,0.799,0.1404,0.0606,0.1354,0.3328,0.0428,0.3512,0.095,0.256,0.0428,0.3512,7242.81855,8.32462,17.1394,0.735,0.2344,0.0306,0.2142,0.559,0.0224,0.177,0.1618,0.4572,0.0224,0.177,1480.04875,10.16867,19.80481,0.9052,0.0838,0.011,0.0784,0.202,0.009,0.0588,0.0612,0.1736,0.009,0.0588,4283.51008,10.04631,19.33103,0.8932,0.0444,0.0624,0.0452,0.1174,0.0438,0.3636,0.0336,0.0936,0.0438,0.3636
327,7833.86681,9.1355,18.0427,0.7766,0.1714,0.052,0.1534,0.3792,0.032,0.3042,0.1092,0.2872,0.032,0.3042,6888.08705,8.21559,16.93256,0.7168,0.2554,0.0278,0.2276,0.5654,0.0178,0.1536,0.1658,0.4476,0.0178,0.1536,1074.45456,10.16972,19.77498,0.9018,0.0886,0.0096,0.0788,0.205,0.008,0.0548,0.0626,0.1764,0.008,0.0548,2377.17199,10.06225,19.34218,0.8956,0.0482,0.0562,0.0462,0.1224,0.0336,0.328,0.0362,0.099,0.0336,0.328
328,6893.25606,9.35357,18.32483,0.8022,0.1348,0.063,0.1148,0.289,0.0336,0.3076,0.0862,0.2344,0.0336,0.3076,6206.01938,8.35082,17.10077,0.7296,0.2382,0.0322,0.1896,0.5134,0.016,0.1404,0.1496,0.4252,0.016,0.1404,1103.14132,10.14484,19.68313,0.9002,0.0892,0.0106,0.0736,0.1962,0.0052,0.0486,0.0596,0.175,0.0052,0.0486,3048.33029,9.99333,19.19918,0.8906,0.0432,0.0662,0.039,0.11,0.036,0.3266,0.0308,0.089,0.036,0.3266
329,6916.0771,9.52302,18.6021,0.8232,0.1272,0.0496,0.1216,0.2798,0.0428,0.3496,0.0872,0.2212,0.0428,0.3496,6963.83325,8.30772,17.11172,0.7464,0.2302,0.0234,0.2052,0.513,0.0226,0.1604,0.1588,0.43,0.0226,0.1604,1585.13765,10.16737,19.80513,0.9076,0.084,0.0084,0.0752,0.1968,0.01,0.0572,0.0632,0.1714,0.01,0.0572,2392.62214,10.12449,19.46372,0.9058,0.043,0.0512,0.0454,0.11,0.0446,0.3662,0.0342,0.087,0.0446,0.3662
330,6941.84696,9.46087,18.46234,0.82,0.1332,0.0468,0.1336,0.2704,0.0308,0.3472,0.0966,0.211,0.0308,0.3472,7062.99875,8.21838,17.03081,0.7356,0.2418,0.0226,0.225,0.4958,0.0152,0.154,0.177,0.4154,0.0152,0.154,1050.59406,10.13992,19.73082,0.9048,0.0878,0.0074,0.083,0.1876,0.0064,0.0578,0.0712,0.1692,0.0064,0.0578,3018.48673,10.10525,19.44087,0.9098,0.042,0.0482,0.046,0.0998,0.032,0.3602,0.0342,0.0792,0.032,0.3602
331,7852.07008,9.3134,18.24393,0.7898,0.1412,0.069,0.1424,0.3238,0.0316,0.3404,0.0992,0.2542,0.0316,0.3404,7830.22064,8.21118,17.00149,0.726,0.2374,0.0366,0.2234,0.5516,0.0162,0.175,0.1726,0.4396,0.0162,0.175,1232.08828,10.14605,19.7111,0.9062,0.081,0.0128,0.0758,0.1926,0.0062,0.0558,0.0626,0.1688,0.0062,0.0558,1572.43576,10.05962,19.25222,0.8898,0.0398,0.0704,0.043,0.1052,0.0336,0.3546,0.0322,0.0852,0.0336,0.3546
332,7395.6475,9.40596,18.51251,0.8214,0.1276,0.051,0.1548,0.2772,0.0374,0.286,0.1118,0.221,0.0374,0.286,6671.32126,8.18469,17.11223,0.7406,0.2336,0.0258,0.2604,0.5046,0.0196,0.1368,0.1988,0.4256,0.0196,0.1368,1612.15142,10.17911,19.89139,0.9148,0.0772,0.008,0.085,0.1772,0.0066,0.0452,0.073,0.1606,0.0066,0.0452,2686.79507,10.12813,19.51052,0.91,0.0372,0.0528,0.0434,0.095,0.0388,0.3026,0.0324,0.0798,0.0388,0.3026
333,7302.72835,9.30855,18.11741,0.7772,0.133,0.0898,0.1424,0.2868,0.0364,0.359,0.1026,0.2228,0.0364,0.359,7555.47927,8.14903,16.82122,0.7112,0.242,0.0468,0.2388,0.5192,0.0188,0.1822,0.1812,0.4288,0.0188,0.1822,1509.25555,10.11631,19.62627,0.893,0.0888,0.0182,0.0872,0.1976,0.0058,0.0586,0.073,0.1752,0.0058,0.0586,3204.78583,9.99532,19.08814,0.8638,0.0446,0.0916,0.0498,0.1082,0.0374,0.3684,0.0382,0.0872,0.0374,0.3684
334,6589.70066,9.29716,18.2151,0.7962,0.1542,0.0496,0.1608,0.2992,0.0394,0.356,0.1188,0.2378,0.0394,0.356,6411.20065,8.17573,16.88909,0.7254,0.2506,0.024,0.2544,0.4936,0.0202,0.1722,0.1962,0.4052,0.0202,0.1722,1378.93856,10.13531,19.72745,0.8988,0.0914,0.0098,0.095,0.1836,0.01,0.0638,0.0774,0.16,0.01,0.0638,1965.06881,10.07727,19.31621,0.9016,0.0476,0.0508,0.0542,0.1026,0.041,0.3734,0.041,0.083,0.041,0.3734
335,8159.65897,8.94323,17.75673,0.7694,0.1814,0.0492,0.1778,0.3774,0.0396,0.3338,0.1294,0.2952,0.0396,0.3338,6614.9221,8.32525,17.02412,0.7286,0.2478,0.0236,0.2398,0.518,0.0208,0.1536,0.179,0.4026,0.0208,0.1536,1593.73317,10.12334,19.70885,0.8942,0.0972,0.0086,0.0952,0.208,0.0096,0.059,0.0756,0.1766,0.0096,0.059,4067.63759,9.92513,19.11978,0.8782,0.0696,0.0522,0.0708,0.1456,0.0422,0.361,0.0516,0.1188,0.0422,0.361
336,9475.29506,9.13186,17.96487,0.7726,0.1648,0.0626,0.1732,0.3134,0.042,0.3226,0.1212,0.2488,0.042,0.3226,7633.07012,8.09885,16.71652,0.7152,0.2532,0.0316,0.2622,0.4972,0.0206,0.1588,0.198,0.4036,0.0206,0.1588,1777.27869,10.10681,19.65163,0.8942,0.0954,0.0104,0.097,0.1888,0.0082,0.054,0.078,0.1662,0.0082,0.054,3827.38036,10.02153,19.27225,0.8824,0.0528,0.0648,0.0582,0.114,0.0442,0.339,0.0444,0.0952,0.0442,0.339
337,8732.91721,9.06969,17.92954,0.7714,0.1628,0.0658,0.183,0.3442,0.0344,0.3382,0.1296,0.271,0.0344,0.3382,7418.82456,8.19704,17.02441,0.722,0.244,0.034,0.2658,0.5226,0.0174,0.1728,0.2002,0.4176,0.0174,0.1728,1484.96739,10.12122,19.69519,0.9004,0.0858,0.0138,0.093,0.1912,0.0078,0.0604,0.0754,0.1666,0.0078,0.0604,2950.62194,10.00824,19.24409,0.8818,0.05,0.0682,0.0582,0.1224,0.0372,0.359,0.0432,0.1004,0.0372,0.359
